prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,true_label
0.21891850215379688,0.7770543880110189,8.403461113094998e-05,2.996024099041747e-07,0.003888313137094548,3.251262817610453e-05,2.1949856372568466e-05,1
0.00299702988707858,0.40987847215163153,2.592076460620908e-05,0.0,0.5870803582768498,1.601842048395835e-05,2.200499349859521e-06,4
0.007332966785432465,0.46940655723555064,3.420197416194551e-05,2.027392081667997e-07,0.5232049433282833,1.8869008126872034e-05,2.2589292365968985e-06,4
0.00038328818091696725,0.13960924066682087,1.1226064372844007e-05,0.0,0.8599851506171858,1.0002028632150062e-05,1.0924420713902913e-06,4
0.007428179984017517,0.9422898404854023,3.9677334608144875e-05,2.9629362165861806e-07,0.05020115140821672,3.6869736081151396e-05,3.984758052329068e-06,4
0.0003640305657261237,0.19914299148634548,8.11543729091313e-06,9.668646431226443e-08,0.8004710691525553,1.2736547486664441e-05,9.601241312149913e-07,4
0.0002864950162808036,0.08082474747791232,5.985358479893687e-06,7.757141690577523e-08,0.9188732008360697,8.72815960149974e-06,7.655802389702845e-07,4
0.035883609008058676,0.15768704179197154,1.70059767322123e-05,1.6201339093485249e-44,0.8064028809939594,5.5823918934343266e-06,3.879837384704369e-06,4
8.098374363784936e-05,0.04435436545473364,1.9715200497761196e-06,0.0,0.9555605978126287,1.8675924262873527e-06,2.1387652374581494e-07,4
0.14259558740985637,0.8570327340619702,2.484058667784336e-05,0.0,0.00032544072518731203,4.116841527886364e-06,1.7280374780264454e-05,1
8.655683494219808e-05,0.04709808874455011,2.045186718199751e-06,2.34349406702669e-08,0.9528105586343728,2.4944488397845605e-06,2.3271563616646504e-07,4
0.20447424695208244,0.6274744229353162,5.8625146914505255e-05,1.424685418132961e-50,0.16792777008924253,5.368850494519398e-05,1.1246371499085518e-05,4
0.0949155914342389,0.9017824201524953,7.890727861940948e-05,2.3114324946685444e-07,0.0031598700445642186,4.540476411999552e-05,1.757518271253468e-05,1
0.0014979277644594515,0.9947644855827026,4.688184796271538e-05,5.140326990813152e-07,0.0036368570418317684,4.8555054344580815e-05,4.778675999767398e-06,1
0.12208114551986989,0.8774655524674967,2.0923497425956158e-05,0.0,0.0003916336539422442,2.6802115282363918e-05,1.3942745982824383e-05,1
0.053734473340557955,0.946254599563295,3.2143101364786526e-06,1.6249682878958492e-32,2.7623329619858708e-06,1.3672262556663164e-06,3.5832267929804957e-06,1
0.005371330012114928,0.9911772312931985,4.785342599676277e-05,0.0,0.0033411729142458885,5.8667274275147474e-05,3.745080168952637e-06,1
0.03397611434987332,0.965774858024307,4.4729708736560594e-05,1.3815690965294705e-07,0.00014828086935812082,4.339037821013156e-05,1.2488512605290076e-05,1
0.7045398096411751,0.29511606833032583,1.594201724634101e-05,1.8313162451507955e-50,2.502641488218445e-05,8.993401403046114e-06,0.0002941601949673963,0
0.016344082576942618,0.983649572398315,1.6009257681753918e-06,3.9640283654724463e-08,1.5351308685376481e-06,7.040198253682631e-07,2.465307996480456e-06,1
0.14502284915036745,0.8538108167980567,3.667523771590378e-05,0.0,0.0010855759643430998,2.7032493292567846e-05,1.7050356224470658e-05,1
0.40552927724830296,0.5940072243728738,1.9715481863967063e-05,1.8300647304641668e-58,0.00039896699587628606,2.8595007495521517e-05,1.6220893587617503e-05,1
0.05683563336813504,0.943100162277665,4.164842128522122e-06,6.746082271306873e-08,4.216398398306892e-06,1.8506949422582567e-06,5.3904957908405325e-05,1
0.15421737136913866,0.8453084923672692,2.0918555971242062e-05,2.5386307266746657e-07,0.0004189026564004793,1.910617367021371e-05,1.4955014477541224e-05,1
0.04541206259445996,0.9544820632740914,2.1434588703834713e-05,1.4227301423431482e-07,6.067943101670477e-05,1.5081448332052947e-05,8.536390381802626e-06,1
0.00372923894353613,0.994051656454128,2.6967557813056357e-05,0.0,0.002151934346760429,3.669887016306045e-05,3.5038275991201144e-06,1
0.2818288117942036,0.7175496689448305,2.094344108528624e-05,4.988603854660841e-07,0.0005574577330656657,8.341081987065176e-06,3.42781444424054e-05,0
0.29499788791035864,0.7049479560291741,1.3957125772706196e-05,3.0685440805840115e-07,2.00576593629796e-05,5.936747855633584e-06,1.3897673067733673e-05,0
0.003493034829384398,0.995494598633406,2.7281714975721215e-05,0.0,0.0009509110174613787,3.080948503181303e-05,3.36431974078522e-06,1
0.26956354869491145,0.7302730512860331,1.8191128076658456e-05,3.3579437207468347e-15,0.00011368294843798307,1.8633505917719918e-05,1.2892436619722456e-05,1
0.2478969949016785,0.752045665488068,1.5036504739967571e-05,4.1694121223806753e-07,2.1309614941039257e-05,6.21667657646088e-06,1.435987278368342e-05,0
0.645555609696338,0.3543124900227969,1.2600923826255949e-05,0.0,0.00010138116216145452,4.183575165074939e-06,1.3734619712400985e-05,0
0.7674978691811173,0.23120635480957438,2.0040907399994978e-05,0.0,2.730933555956879e-05,7.1596977352879406e-06,0.0012412660686135777,0
0.1437275220750838,0.8558013275265401,2.8536724323881316e-05,2.3673574108029372e-07,0.0003959060136503381,2.588645273322801e-05,2.058447192747018e-05,1
0.1178831894583728,0.8820521077231572,1.4762506492442581e-05,2.091131580944587e-07,8.341619753574491e-06,5.08401721004901e-06,3.6305561855719135e-05,1
0.06251821489458202,0.9373302970008278,1.7340628327097844e-05,5.275357781160027e-30,0.00011779192958493912,3.981758546821653e-06,1.2373788131214615e-05,1
0.9131447221768736,0.08613117027818168,4.664513438679695e-06,0.0,6.159708531447615e-06,2.220934822205522e-06,0.0007110623881521924,0
0.02743841911584445,0.9725004695109277,3.094318030044785e-06,2.2380670339252945e-44,5.0731616917334775e-05,1.41541193945431e-06,5.870026340826086e-06,1
0.2145347409195818,0.7850734923585667,1.1305923955164854e-05,2.2213629588960017e-07,0.00035626114182906105,5.097738099082022e-06,1.8879781672259862e-05,1
0.6199975427882941,0.3792473168763671,1.2297897416761035e-05,0.0,0.00072078027774879,5.553871586305225e-06,1.6508288586862898e-05,0
0.026184114887347135,0.9736398954478708,4.848652338617829e-05,1.9217064654908285e-07,8.774840422972035e-05,3.05802607692686e-05,8.982305750510462e-06,1
0.1306329631051243,0.8692930777957528,1.4008965107299628e-05,3.008491438958112e-07,9.540949142717804e-06,5.536981370379594e-06,4.457135435856228e-05,1
0.004832263485477238,0.9910112855506619,6.43991542168875e-05,0.0,0.004026871837430632,5.9648042748726185e-05,5.531929464483307e-06,1
0.11107995135033703,0.8888562238134254,6.693323108243184e-06,1.3150892921194493e-07,4.126075874192056e-05,3.0179584042549714e-06,1.2721287053921161e-05,1
0.1695590766320986,0.8283929531506061,5.952234549953834e-05,1.5051202844048028e-07,0.0019148555942418671,5.592195832717491e-05,1.7519807198072008e-05,1
0.02219412386006181,0.9767134303295495,6.916730353847598e-05,0.0,0.0009342233347080107,8.204201151174286e-05,7.0131606304723985e-06,1
0.19541760958177506,0.8032106598108842,3.3621355300695775e-05,2.0830373253894424e-07,0.0012852403732793714,3.839300736741703e-05,1.426756766063338e-05,1
0.922133557089426,0.07731269555503568,7.656122910416576e-06,0.0,7.866278906277658e-06,4.849278519359778e-06,0.0005333756752021725,0
0.2892730171200957,0.7103580946335647,6.707172554845191e-05,2.429915554659169e-07,0.000167105228297826,0.00011996526856069447,1.4503032377194194e-05,0
0.9626108061759407,0.035816249498887336,5.249542307293556e-06,0.0,5.7432563254484535e-06,2.476721891809906e-06,0.0015594748046473454,0
0.0067822421486044915,0.9843948712478651,5.4832138824987136e-05,0.0,0.008705502946541342,5.2415490811343654e-05,1.013602735274839e-05,1
0.44825851710284303,0.5515468310590999,7.922718276739435e-06,1.5030957564361208e-07,0.0001753657072898189,2.9139577621803603e-06,8.299145152850046e-06,0
0.9773197452694498,0.0199178161251542,1.0606489185419748e-05,2.2158949006513352e-07,7.888927148505566e-06,4.644588888531023e-06,0.0027390770106836084,0
0.19558602400900227,0.8042002230762303,1.1679985845425271e-05,0.0,0.00017544474801909366,5.185673061455356e-06,2.144250784170804e-05,1
0.1251546957170357,0.8747880647819373,7.276425412016761e-06,0.0,3.2469250875865394e-05,3.2827658908908274e-06,1.421105884831815e-05,1
