prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.44051403,0.3802151,0.09746349,0.026321985,0.024167025,0.03131833,0
0.44002295,0.37167075,0.10062112,0.025835365,0.027504371,0.034345474,0
0.4766638,0.37767828,0.09014502,0.018365156,0.017281994,0.019865843,0
0.49309117,0.35521498,0.089014485,0.017630322,0.018582188,0.026466869,0
0.43639657,0.38335228,0.08849344,0.023472512,0.025069324,0.043215707,0
0.3559455,0.417949,0.08442149,0.03728364,0.034888707,0.069511585,0
0.48229983,0.3630787,0.09059063,0.018667027,0.019474618,0.025889281,0
0.4582624,0.36746633,0.09970305,0.022899326,0.024059677,0.027609237,0
0.43808773,0.36521384,0.08825038,0.02310057,0.028037345,0.057310052,0
0.46237266,0.3478981,0.10295328,0.033048205,0.02324285,0.030484913,0
0.51427525,0.3191965,0.087640405,0.015292573,0.02179413,0.04180112,0
0.15853125,0.56768566,0.07567949,0.097358964,0.05334466,0.04740001,0
0.42120552,0.37977612,0.10238758,0.029451633,0.030127488,0.037051667,0
0.52657944,0.3144113,0.09011211,0.019218236,0.018661818,0.03101706,0
0.44257027,0.38811117,0.097034164,0.024305074,0.022932123,0.025047202,1
0.4611748,0.3809702,0.09272875,0.021574503,0.020089932,0.0234619,1
0.46188885,0.38089654,0.088322,0.019487603,0.020629682,0.02877547,1
0.4757316,0.3696846,0.08229494,0.019863242,0.01838349,0.034042083,1
0.33409327,0.44390714,0.08689224,0.037011582,0.035596102,0.062499736,1
0.47298673,0.37597018,0.0907328,0.019276787,0.018344907,0.022688653,1
0.49098796,0.34895787,0.09192014,0.018639728,0.019933524,0.0295608,1
0.308163,0.42110902,0.093644634,0.05489323,0.0466248,0.07556534,1
0.20515312,0.4820268,0.0715259,0.11422737,0.04251686,0.08454992,1
0.4720968,0.37335455,0.090359166,0.020675436,0.018617868,0.024896098,1
0.42189935,0.36318552,0.0996354,0.032339606,0.03190519,0.051034804,1
0.27298743,0.3773799,0.07859161,0.05351909,0.056012154,0.16150984,1
0.032437988,0.40570107,0.023127247,0.20924672,0.083256125,0.24623087,1
0.51467097,0.34348804,0.08323561,0.015845545,0.01662891,0.026130904,1
0.34082806,0.4408088,0.083358824,0.038746916,0.03426533,0.06199211,1
0.4401753,0.39495552,0.09815589,0.02331384,0.021503719,0.021895692,2
0.4673962,0.36727577,0.089649744,0.01888735,0.022269072,0.03452184,2
0.36895323,0.39820728,0.11809922,0.04059972,0.041074015,0.033066656,2
0.44755363,0.34590763,0.10184679,0.024700824,0.031732757,0.04825839,2
0.111719735,0.4937039,0.057127513,0.15170442,0.06945546,0.11628898,3
0.15711705,0.45041582,0.07460322,0.12526108,0.0771015,0.11550135,3
0.37743807,0.34974927,0.11304481,0.044887543,0.048440926,0.0664393,4
0.12614237,0.36293176,0.06944559,0.1142632,0.11251369,0.2147034,4
0.12904292,0.55293363,0.0669288,0.13170879,0.06258998,0.056795917,5
0.020941112,0.16915254,0.01464826,0.094256625,0.091082014,0.6099194,5
0.023888499,0.17026758,0.016580598,0.09821404,0.092674874,0.59837437,5
0.017462546,0.16565019,0.012439695,0.09891797,0.084753074,0.62077653,5
0.038326927,0.25111878,0.02491099,0.15846954,0.09377525,0.4333985,5
0.0152149815,0.15792504,0.010624494,0.09926434,0.07796555,0.63900566,5
