prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.33134168,0.52026176,0.061839763,0.026438884,0.019686671,0.04043129,0
0.33800197,0.50195193,0.067666836,0.028011931,0.02217974,0.042187642,0
0.4627605,0.37845033,0.09644309,0.014675621,0.024367247,0.023303308,0
0.4563923,0.37823033,0.09978352,0.015522798,0.025139524,0.024931496,0
0.48725322,0.38377497,0.09491315,0.012973257,0.010655939,0.010429359,0
0.49371386,0.37066206,0.0967613,0.010522881,0.015195236,0.013144644,0
0.41436943,0.46334943,0.068148725,0.012708881,0.016627697,0.024795773,0
0.48551333,0.39177144,0.08184069,0.009151777,0.015982628,0.015740206,0
0.46542382,0.37601513,0.09798413,0.014303668,0.023702301,0.022571018,0
0.47148335,0.38613755,0.0984868,0.016079642,0.01385821,0.013954527,0
0.47667685,0.36641458,0.10430382,0.012460488,0.021208256,0.018935965,0
0.44505072,0.4517042,0.07155195,0.013453298,0.008067155,0.010172633,0
0.47622013,0.37872615,0.09841954,0.0136646265,0.016858932,0.016110556,0
0.39637136,0.42046914,0.095007375,0.026136039,0.02644227,0.035573777,0
0.33554974,0.5196622,0.064606026,0.02402937,0.019846365,0.03630638,1
0.4595225,0.3952333,0.09463615,0.014358571,0.018766534,0.017482955,1
0.46246964,0.3990508,0.0912816,0.013308983,0.01746665,0.016422281,1
0.42642617,0.40516046,0.101567976,0.020153495,0.022641707,0.024050029,1
0.44633532,0.4084109,0.0889756,0.013217977,0.020636357,0.022423888,1
0.47076207,0.36736986,0.10023544,0.0116549255,0.024994867,0.02498288,1
0.01197926,0.20239273,0.0025950265,0.32543254,0.024002006,0.43359846,1
0.14481138,0.3461087,0.057218995,0.14355814,0.07533292,0.2329699,1
0.09255404,0.22958544,0.03608155,0.15779895,0.10731548,0.37666455,1
0.04738685,0.2519186,0.018351242,0.2853794,0.053225726,0.34373817,1
0.04148328,0.24590535,0.015385603,0.2978206,0.04908589,0.35031933,1
0.42029312,0.40684855,0.09312281,0.019739214,0.028195329,0.03180089,1
0.33278462,0.4800955,0.06920729,0.027271729,0.031673312,0.05896761,1
0.4555639,0.3866113,0.09639002,0.014317643,0.024450228,0.022667006,1
0.45969367,0.3979864,0.09239086,0.014119936,0.01774846,0.018060707,1
0.47395495,0.397422,0.085093595,0.010596779,0.016625812,0.016306883,1
0.45516282,0.3694888,0.106236845,0.018992348,0.026850944,0.023268146,2
0.40562123,0.3475456,0.117788635,0.030365461,0.050515953,0.048163198,2
0.47283396,0.3668054,0.09985729,0.013155719,0.025524598,0.02182301,2
0.044615835,0.2734771,0.013716094,0.18720399,0.051460244,0.42952678,3
0.15558662,0.34789672,0.05516303,0.14991544,0.07899332,0.21244502,3
0.17798999,0.36227342,0.057702266,0.12748808,0.07801841,0.19652785,3
0.071310684,0.20201103,0.022767505,0.15976456,0.11044905,0.43369713,4
0.1470651,0.42826435,0.042748813,0.115092926,0.051590744,0.21523811,5
0.40907517,0.4335364,0.08627286,0.018258557,0.023683233,0.029173732,5
0.2176555,0.51422334,0.058345236,0.093765646,0.02754924,0.088461004,5
0.05135894,0.17379352,0.018971868,0.16529538,0.09227251,0.4983078,5
0.04401591,0.14992529,0.014765821,0.15907285,0.09402237,0.5381978,5
0.055444937,0.18780534,0.019175027,0.15546751,0.0923871,0.48972002,5
