prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.46023703,0.39420238,0.08928396,0.021352947,0.017040618,0.017883029,0
0.45646083,0.37596643,0.09764289,0.02609472,0.021277523,0.022557598,0
0.30767027,0.5245824,0.06318831,0.034853235,0.022376327,0.047329515,0
0.4398517,0.36438677,0.10230407,0.034934767,0.02754854,0.030974288,0
0.4963022,0.37448928,0.080432594,0.016920442,0.013594808,0.01826072,0
0.308156,0.4939395,0.07179334,0.042305186,0.02845904,0.055346917,0
0.51963055,0.35693705,0.082909025,0.015277998,0.011894223,0.013351186,0
0.49292827,0.3454594,0.10104238,0.023011165,0.018387273,0.019171465,0
0.50008005,0.3491946,0.09389355,0.022393636,0.016407672,0.018030502,0
0.44376895,0.39482585,0.09126914,0.029449584,0.01946732,0.021219179,0
0.46592945,0.3425002,0.10895743,0.02991869,0.026079623,0.026614562,0
0.46229607,0.40736136,0.080589086,0.021790335,0.013799005,0.014164195,0
0.37166536,0.40925363,0.0927694,0.04731957,0.029971497,0.049020555,0
0.38687742,0.40718824,0.09379013,0.042114872,0.027804155,0.042225208,0
0.39866063,0.4593516,0.07088566,0.029630065,0.015278451,0.026193602,1
0.43362507,0.42048487,0.09082071,0.021338623,0.016502991,0.017227724,1
0.3875955,0.4043165,0.09413985,0.03947631,0.031838182,0.04263359,1
0.3841832,0.39224786,0.082102075,0.056357004,0.028094085,0.057015724,1
0.43630156,0.40547857,0.091876686,0.023306882,0.020158032,0.022878319,1
0.33930084,0.47650832,0.07299666,0.035258137,0.027845807,0.048090212,1
0.4557526,0.39105192,0.096850745,0.022207975,0.017161401,0.016975245,1
0.4518675,0.41767666,0.084310554,0.018131793,0.013500734,0.01451278,1
0.27569568,0.46647087,0.0816815,0.06851727,0.04374716,0.06388751,1
0.1731381,0.36464968,0.06332051,0.122917384,0.07069409,0.20528021,1
0.06888812,0.20807691,0.02911168,0.16733274,0.10773233,0.41885823,1
0.40685838,0.41289517,0.09155543,0.030384604,0.025438363,0.032868084,1
0.468456,0.40270168,0.079521514,0.017021686,0.014638503,0.017660614,1
0.26038042,0.4513029,0.08366346,0.062049292,0.053314634,0.08928927,1
0.44136083,0.37115878,0.0923311,0.033538286,0.024526868,0.037084185,1
0.48273835,0.38576412,0.08606147,0.017212726,0.0133268945,0.014896362,1
0.4576224,0.3529724,0.10573356,0.030482478,0.025570272,0.02761891,2
0.48955408,0.363752,0.0938821,0.022021452,0.015477402,0.015312946,2
0.47352564,0.39218256,0.08458363,0.021432005,0.014118749,0.014157486,2
0.17748885,0.42306128,0.07415799,0.12179408,0.07055284,0.13294499,3
0.00500975,0.09795418,0.000770393,0.16482334,0.015570427,0.71587193,3
0.028670456,0.35229632,0.01105983,0.10441712,0.059563097,0.4439932,3
0.35148364,0.3920801,0.11253851,0.05236273,0.04432876,0.047206275,4
0.04139509,0.20644847,0.016492585,0.13255064,0.07931603,0.5237972,5
0.059857387,0.22186367,0.029294621,0.1523982,0.10248435,0.4341018,5
0.04076428,0.1718627,0.018697426,0.14589287,0.08740049,0.5353823,5
0.043231934,0.17644155,0.018615453,0.14444925,0.082625434,0.53463644,5
0.044370838,0.17382762,0.020001007,0.16392842,0.07964389,0.5182282,5
0.022266826,0.1419921,0.01005432,0.11789413,0.08092802,0.6268646,5
