prob_class_0,prob_class_1,true_label
0.064628765,0.9353713,1
0.5345548,0.46544516,1
0.02915123,0.97084874,1
0.7703157,0.2296843,1
0.20475754,0.7952425,1
0.05802488,0.9419751,1
0.13962771,0.86037225,1
0.22433676,0.77566326,1
0.3079606,0.6920394,1
0.06450842,0.93549156,1
0.028335674,0.97166425,1
0.1755398,0.8244602,1
0.041045558,0.9589544,1
0.18882227,0.81117773,1
0.01804657,0.9819534,1
0.05841541,0.9415846,1
0.46064377,0.5393562,1
0.23845705,0.7615429,1
0.026682928,0.973317,1
0.7402481,0.25975198,1
0.26910874,0.7308912,1
0.120422505,0.8795775,1
0.1917054,0.8082946,1
0.21699105,0.78300893,1
0.23054692,0.76945305,1
0.19313371,0.8068663,1
0.03832512,0.96167487,1
0.1368073,0.86319274,1
0.2003581,0.7996419,1
0.01674552,0.9832545,1
0.03390118,0.96609885,1
0.7112407,0.28875932,1
0.028428946,0.9715711,1
0.045356423,0.9546436,1
0.058261048,0.941739,1
0.048665255,0.9513347,1
0.06801355,0.93198645,1
0.029269049,0.9707309,1
0.33163846,0.66836154,1
0.28246146,0.71753854,1
0.75315887,0.24684119,1
0.110893585,0.88910645,1
0.030725747,0.9692742,1
0.02946315,0.9705368,1
0.054972094,0.9450279,1
0.199834,0.80016595,1
0.044290558,0.95570946,1
0.31064898,0.68935096,1
0.071818195,0.92818177,1
0.034058824,0.9659412,1
0.5583192,0.44168076,1
0.03229362,0.9677064,1
0.047690324,0.9523096,1
0.21281205,0.787188,1
0.27655816,0.7234419,1
0.14128801,0.858712,1
0.34435734,0.6556426,1
0.06305096,0.9369491,1
0.7682527,0.2317473,1
0.7218354,0.27816457,1
0.04064606,0.9593539,1
0.09876537,0.9012346,1
0.11032168,0.88967836,1
0.018854005,0.981146,1
0.4306978,0.56930214,1
0.030329809,0.9696702,1
0.59519154,0.40480843,1
0.071310475,0.9286895,1
0.101308,0.898692,1
0.19546168,0.8045383,1
0.025359275,0.9746407,1
0.06263393,0.93736607,1
0.028039368,0.9719606,1
0.113642626,0.8863574,1
0.3944806,0.6055194,1
0.8314206,0.16857937,1
0.035744607,0.9642554,1
0.1329465,0.86705345,1
0.049776375,0.95022357,1
0.105503246,0.8944968,1
0.032760207,0.96723986,1
0.45633054,0.54366946,1
0.11333915,0.8866609,1
0.032556884,0.9674431,1
0.06293366,0.93706626,1
0.24491113,0.7550889,1
0.59784126,0.40215874,1
0.19509359,0.80490637,1
0.04960028,0.9503997,1
0.024067178,0.97593284,1
0.23564762,0.7643523,1
0.56848186,0.43151817,1
0.0949712,0.9050288,1
0.18860362,0.81139636,1
0.41107494,0.58892506,1
0.09342229,0.9065777,1
0.036729027,0.963271,1
0.2845125,0.7154875,1
0.32381698,0.67618304,1
0.40662143,0.5933786,1
0.03497183,0.9650282,1
0.024264839,0.9757352,1
0.020117091,0.9798829,1
0.30338037,0.6966196,1
0.050392635,0.9496073,1
0.60981494,0.39018512,1
0.2968544,0.70314556,1
0.072193705,0.92780626,1
0.033202156,0.9667978,1
0.39003205,0.60996795,1
0.184797,0.81520295,1
0.16427463,0.8357253,1
0.33620575,0.6637942,1
0.13290001,0.8671,1
0.07014473,0.92985535,1
0.09666515,0.90333486,1
0.2141649,0.7858351,1
0.049825344,0.9501746,1
0.020675292,0.97932476,1
0.03323537,0.9667646,1
0.20619008,0.79380995,1
0.24191715,0.7580828,1
0.31134915,0.68865085,1
0.064670965,0.935329,1
0.14173013,0.8582699,1
0.14597276,0.8540272,1
0.036209352,0.9637906,1
0.04429187,0.95570815,1
0.23373164,0.7662684,1
0.43844828,0.56155175,1
0.12551747,0.8744825,1
