index,true_label,pred_label,true_label_decoded,pred_label_decoded
51,1,0,1,0
79,0,1,0,1
89,1,0,1,0
129,1,0,1,0
138,0,1,0,1
139,0,1,0,1
145,1,0,1,0
177,1,0,1,0
187,1,0,1,0
189,0,1,0,1
328,0,1,0,1
331,1,0,1,0
347,0,1,0,1
352,1,0,1,0
356,0,1,0,1
384,0,1,0,1
396,1,0,1,0
404,0,1,0,1
409,1,0,1,0
431,1,0,1,0
440,0,1,0,1
444,0,1,0,1
452,1,0,1,0
456,0,1,0,1
458,0,1,0,1
497,0,1,0,1
517,0,1,0,1
547,0,1,0,1
579,1,0,1,0
595,1,0,1,0
645,0,1,0,1
646,0,1,0,1
647,0,1,0,1
684,1,0,1,0
704,1,0,1,0
729,0,1,0,1
793,1,0,1,0
848,0,1,0,1
907,0,1,0,1
912,0,1,0,1
