index,true_label,pred_label,true_label_decoded,pred_label_decoded
23,1,0,1,0
25,1,0,1,0
40,0,1,0,1
93,1,0,1,0
107,0,1,0,1
147,0,1,0,1
167,0,1,0,1
170,1,0,1,0
213,1,0,1,0
216,1,0,1,0
219,1,0,1,0
242,1,0,1,0
247,0,1,0,1
255,1,0,1,0
291,1,0,1,0
295,0,1,0,1
298,1,0,1,0
301,1,0,1,0
326,1,0,1,0
335,0,1,0,1
337,1,0,1,0
366,1,0,1,0
436,0,1,0,1
469,0,1,0,1
470,0,1,0,1
487,0,1,0,1
489,0,1,0,1
499,0,1,0,1
535,1,0,1,0
541,1,0,1,0
560,1,0,1,0
577,1,0,1,0
638,1,0,1,0
645,0,1,0,1
659,1,0,1,0
710,0,1,0,1
750,1,0,1,0
757,1,0,1,0
