index,true_label,pred_label,true_label_decoded,pred_label_decoded
9,4,1,5,2
10,4,1,5,2
29,4,1,5,2
38,4,1,5,2
39,4,1,5,2
49,4,1,5,2
50,4,1,5,2
51,0,1,1,2
52,0,1,1,2
60,4,1,5,2
65,4,1,5,2
103,0,1,1,2
115,0,1,1,2
151,0,1,1,2
297,0,1,1,2
384,4,1,5,2
394,4,1,5,2
444,1,0,2,1
472,1,0,2,1
516,1,0,2,1
589,4,1,5,2
597,0,1,1,2
606,4,1,5,2
612,4,1,5,2
623,4,1,5,2
624,4,1,5,2
627,4,1,5,2
629,4,1,5,2
642,4,1,5,2
657,4,1,5,2
665,0,1,1,2
684,4,1,5,2
710,4,1,5,2
775,0,1,1,2
780,1,0,2,1
802,0,1,1,2
826,0,1,1,2
834,0,1,1,2
886,4,1,5,2
896,0,1,1,2
929,4,1,5,2
930,4,1,5,2
937,4,1,5,2
946,0,1,1,2
968,4,0,5,1
969,4,0,5,1
998,0,1,1,2
1042,1,0,2,1
1121,0,1,1,2
1122,0,1,1,2
1131,0,1,1,2
1155,4,1,5,2
1159,4,1,5,2
1239,0,1,1,2
1313,0,1,1,2
1346,0,1,1,2
1347,4,1,5,2
1352,4,1,5,2
1379,4,1,5,2
1414,1,4,2,5
1435,0,1,1,2
1466,1,0,2,1
1553,0,1,1,2
1573,4,1,5,2
1598,4,1,5,2
1620,4,5,5,6
1624,4,0,5,1
1643,0,6,1,7
1671,4,1,5,2
1682,6,0,7,1
1700,4,1,5,2
1705,4,1,5,2
1741,4,1,5,2
1772,6,1,7,2
1788,0,1,1,2
1801,4,1,5,2
1809,4,1,5,2
1819,4,1,5,2
1834,4,1,5,2
1846,4,1,5,2
1863,4,1,5,2
1880,5,1,6,2
1924,6,0,7,1
1978,1,2,2,3
2024,4,5,5,6
2057,6,0,7,1
2083,6,0,7,1
2104,1,5,2,6
2116,4,1,5,2
2146,6,0,7,1
2163,3,2,4,3
2169,4,1,5,2
2170,4,1,5,2
2183,2,3,3,4
2198,3,2,4,3
2199,3,2,4,3
2211,3,2,4,3
2289,3,2,4,3
2295,5,2,6,3
2301,1,0,2,1
2307,4,1,5,2
2336,3,2,4,3
2350,4,1,5,2
2355,5,1,6,2
2369,4,1,5,2
2403,3,2,4,3
2431,2,5,3,6
2432,4,0,5,1
2433,4,1,5,2
2452,3,2,4,3
2473,5,1,6,2
2477,5,2,6,3
