prob_class_0,prob_class_1,prob_class_2,true_label
0.9076862,0.06476798,0.02754587,0
0.85276324,0.0939771,0.053259697,0
0.74447364,0.14160818,0.11391825,0
0.8428308,0.10465293,0.052516237,0
0.8051119,0.13175847,0.06312965,0
0.8298445,0.06403826,0.106117316,0
0.76542974,0.079519525,0.15505065,0
0.8018995,0.14500386,0.053096622,0
0.7589732,0.1307603,0.11026652,0
0.79728997,0.14080708,0.061903004,0
0.5539696,0.33945858,0.10657179,1
0.7095042,0.22113879,0.06935693,1
0.12557408,0.7374707,0.1369553,1
0.27405277,0.5856078,0.14033942,1
0.13198645,0.7155949,0.15241869,1
0.12546216,0.6618289,0.21270895,1
0.12389908,0.6036154,0.27248555,1
0.17118731,0.544047,0.2847658,1
0.16314675,0.6569827,0.17987056,1
0.37102565,0.47370788,0.15526642,1
0.12790029,0.3374229,0.53467685,2
0.33419493,0.44231302,0.22349198,2
0.09486107,0.24482475,0.66031414,2
0.13341151,0.2939797,0.57260877,2
0.061079178,0.10619728,0.83272356,2
0.09093517,0.15833095,0.750734,2
0.15158144,0.3497852,0.49863338,2
0.115513094,0.3295489,0.554938,2
0.044349,0.06151736,0.8941336,2
0.038413096,0.050739072,0.91084784,2
