prob_class_0,prob_class_1,prob_class_2,true_label
0.7819835,0.08749923,0.13051727,0
0.84823745,0.07159833,0.08016412,0
0.82296056,0.09250491,0.0845345,0
0.8286601,0.10233966,0.069000185,0
0.8530252,0.100865394,0.046109397,0
0.74518985,0.08128518,0.17352502,0
0.80526686,0.122661486,0.072071776,0
0.85917497,0.09870524,0.042119764,0
0.7158656,0.14468479,0.13944957,0
0.81703854,0.1299319,0.053029645,0
0.13004504,0.5094171,0.3605379,1
0.37924638,0.4886539,0.13209973,1
0.15458786,0.60997695,0.23543516,1
0.37473518,0.49656984,0.12869495,1
0.13461004,0.6856089,0.17978105,1
0.13201103,0.7133263,0.15466267,1
0.1122363,0.74833316,0.13943051,1
0.24631666,0.59308535,0.16059805,1
0.20252821,0.6243668,0.17310496,1
0.19254847,0.6424358,0.16501573,1
0.08276071,0.13221565,0.7850236,2
0.08603436,0.16295001,0.7510157,2
0.1439993,0.27188045,0.58412033,2
0.14750062,0.28596103,0.56653833,2
0.06818296,0.12307158,0.80874544,2
0.10734671,0.16571845,0.7269348,2
0.069854304,0.094653085,0.8354926,2
0.06277371,0.08658234,0.85064393,2
0.04707143,0.054632295,0.8982963,2
0.11633881,0.24080536,0.6428558,2
