prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,true_label
1.9403800073864199e-07,0.9996411774399689,0.0003575548023408223,1.7316529274061914e-07,5.2163886210674425e-08,1.1306178547454919e-07,8.682334351679829e-08,3.7443199186173356e-08,2.766024735850885e-08,6.368255354169353e-09,4.9662993929757395e-08,2.1361339932895992e-07,6.824751199036208e-08,2.6372407714751547e-08,4.302706611665787e-08,4.046121932557304e-08,5.113388040984594e-08,3.772718498175385e-08,4.6788015994983805e-08,1
1.097043247674128e-06,0.9958781510071575,0.004085464152274709,1.3930479422794508e-05,1.066904609204873e-06,2.3296461129802154e-06,1.9174986395598702e-06,4.6640535811971736e-07,5.970887899251741e-07,1.9834366667592962e-07,1.9381851138809935e-06,6.950494577282701e-06,9.084910652114996e-07,5.44061813049585e-07,9.702542490439976e-07,8.327330947995194e-07,8.151731343038312e-07,7.764136220723076e-07,1.0456240513550295e-06,1
6.030920561563754e-08,0.000196734441352789,1.2837330689306334e-07,1.3263521532259428e-07,8.113133499791955e-08,3.2196005333204103e-07,2.105591934872963e-07,5.403627576846063e-07,0.0007194104364139405,0.00010142058310746783,4.7681126144827807e-07,8.100203278176793e-08,1.1351230049794947e-07,0.9985292787093644,0.0004239762609870934,1.1194757431416361e-07,6.376899687083958e-08,1.3397746181349843e-06,2.551742092299983e-05,13
6.899641438759559e-07,0.00045114481380450605,6.3613872325600125e-06,1.1222604264330238e-06,8.285611999701658e-07,4.413671243734837e-06,4.041833456574224e-06,1.895920454254931e-06,0.9995142146521275,7.003894704815696e-07,3.2309558650612273e-06,8.074631505504635e-07,3.848498221371198e-06,1.05260771692003e-06,2.5418761004992144e-06,1.2677923735964824e-06,6.569630656542726e-07,6.257680593601661e-07,5.546218868672573e-07,8
1.878499171383602e-08,1.6516071263854629e-06,1.778203819148252e-07,2.132296127268428e-08,0.999989158802711,1.5989392815797675e-07,1.52868663819323e-08,9.963417115958877e-09,7.379320595143854e-06,1.1464122991230865e-07,2.2967828960050604e-08,1.3852686450573296e-08,1.1084594651957727e-06,2.2509316703796355e-08,5.373684425582898e-08,2.7095047859543366e-08,1.4019857430658111e-08,1.3354068158040025e-08,1.656067646838335e-08,4
0.00015678884969730822,0.0029305769154263843,0.9968683570878041,2.9164075442653923e-06,3.573869107080771e-06,2.485916716601918e-06,2.9823380124171752e-06,2.252504354997729e-06,1.9053307529581132e-06,4.104258142707661e-07,3.5047480450168917e-06,3.742903585616904e-06,3.193924464708321e-06,1.8207230017223036e-06,2.9717260256733418e-06,4.066555814892463e-06,3.5339472439061865e-06,2.6069242236283636e-06,2.308902364194941e-06,2
8.341446485793226e-09,2.3434396606860306e-07,3.301000979907546e-06,2.1419197833171913e-08,0.9999876155730485,1.1482393165253475e-07,1.528808705682597e-08,7.468992760348108e-09,7.037444684528344e-06,4.3096559228112485e-08,2.225610229312272e-08,1.729268903883751e-08,1.4055294160292048e-06,2.2517869563000444e-08,6.114487653869752e-08,2.7094545082975896e-08,1.402088916854707e-08,1.3353404485566324e-08,1.798931396719562e-08,4
0.24552951289008845,0.7534531577191846,1.2803280915616453e-05,1.3548359849809559e-05,1.1564977306717751e-05,0.0007741713278205853,2.9732053478429427e-05,7.636957179384598e-06,9.803366842480618e-06,4.2775018001097753e-05,2.6592965444921625e-05,1.5846970749661723e-05,1.5938829747346514e-05,6.04404504845379e-06,9.864246295271178e-06,9.018357695842664e-06,1.261996006327764e-05,8.648900868071653e-06,1.0719773419862173e-05,0
2.421177472178179e-06,1.9835289899514736e-05,5.773807286209903e-07,3.3591033739542843e-06,6.33075754557646e-08,3.278628432067087e-06,0.9999656164154432,4.340265783472743e-08,4.5592135575531057e-07,1.7433422120910886e-07,3.491580379993041e-07,2.301179621497549e-06,7.743831084426624e-07,8.075926593123555e-08,2.1857059173611978e-07,7.677285239511051e-08,2.8020841709764757e-07,4.203215587940245e-08,5.1974788967707805e-08,6
1.2354035898802068e-08,4.368277023141625e-06,2.7229589013218817e-06,1.0709261013806885e-06,9.333353280878001e-09,0.9999796444885879,1.3031934300581448e-08,4.0015209239346016e-08,2.9594858608686256e-08,2.11944007235577e-09,9.097631409802104e-06,1.819735509228617e-08,2.1692996817372163e-08,2.4541082021459263e-08,3.140164812765128e-08,1.3978812551299343e-08,2.677595989848222e-06,1.930464128593585e-07,8.81484729709347e-09,5
