index,true_label,pred_label,true_label_decoded,pred_label_decoded
19,1,0,1,0
38,1,0,1,0
46,0,1,0,1
135,0,1,0,1
140,0,1,0,1
166,0,1,0,1
179,1,0,1,0
198,1,0,1,0
204,0,1,0,1
215,1,0,1,0
250,0,1,0,1
254,1,0,1,0
255,1,0,1,0
263,0,1,0,1
286,0,1,0,1
296,1,0,1,0
303,1,0,1,0
309,1,0,1,0
337,1,0,1,0
349,1,0,1,0
366,1,0,1,0
401,0,1,0,1
402,1,0,1,0
406,1,0,1,0
439,0,1,0,1
448,1,0,1,0
455,1,0,1,0
469,0,1,0,1
471,0,1,0,1
475,0,1,0,1
635,1,0,1,0
641,0,1,0,1
642,1,0,1,0
648,1,0,1,0
657,0,1,0,1
667,1,0,1,0
669,0,1,0,1
678,1,0,1,0
683,1,0,1,0
710,0,1,0,1
714,0,1,0,1
719,1,0,1,0
731,1,0,1,0
749,1,0,1,0
