prob_class_0,prob_class_1,true_label
0.05463998,0.94536006,1
0.98149544,0.018504523,0
0.78943753,0.2105625,1
0.88501394,0.11498604,1
0.91722083,0.08277915,0
0.5791408,0.42085922,0
0.51618844,0.48381153,0
0.98961043,0.010389554,0
0.87195534,0.12804464,0
0.9908523,0.009147676,0
0.07310531,0.92689466,0
0.9313251,0.068674944,0
0.06332613,0.93667394,1
0.9903564,0.009643575,0
0.98918134,0.01081871,0
0.024835097,0.97516483,0
0.9884544,0.011545633,0
0.4258347,0.5741653,1
0.9897097,0.01029037,0
0.9803761,0.019623833,0
0.24111156,0.7588884,1
0.98978066,0.010219317,0
0.53647023,0.46352974,0
0.95102376,0.04897627,0
0.9747001,0.025299968,0
0.9893568,0.010643208,0
0.07327288,0.9267271,1
0.9867873,0.013212633,0
0.46958935,0.53041065,1
0.989287,0.010712985,0
0.9874069,0.012593141,0
0.8463517,0.1536483,0
0.9895941,0.010405962,1
0.095846124,0.9041539,0
0.6998314,0.3001685,0
0.07477944,0.9252205,1
0.117530756,0.88246924,1
0.10872537,0.89127463,1
0.9736717,0.026328376,0
0.64461684,0.3553831,0
0.03191616,0.9680838,1
0.08147923,0.9185208,1
0.94500715,0.054992873,0
0.47529256,0.5247074,1
0.92672026,0.07327975,0
0.040555645,0.95944434,1
0.9713463,0.028653698,0
0.04520878,0.95479125,1
0.98797333,0.012026701,0
0.99043185,0.00956818,0
0.9831949,0.016805144,0
0.5959687,0.40403128,0
0.98954624,0.010453819,1
0.9898902,0.010109742,0
0.4689965,0.53100353,1
0.9910745,0.008925491,0
0.31174004,0.68826,1
0.41143394,0.588566,1
0.9818694,0.018130645,1
0.987237,0.012762995,0
0.78885573,0.21114431,0
0.9796325,0.020367488,0
0.6610955,0.33890447,0
0.02975909,0.97024095,1
0.2845058,0.71549416,0
0.8580051,0.14199491,0
0.29805702,0.701943,1
0.9801257,0.019874262,0
0.036705825,0.96329415,1
0.9903984,0.009601577,0
0.99010605,0.0098939715,0
0.83374906,0.1662509,1
0.041899726,0.9581003,1
0.9903977,0.009602367,0
0.97073764,0.029262371,1
0.60580534,0.39419472,0
0.96788067,0.032119367,0
0.19643441,0.8035656,1
0.9901282,0.009871803,0
0.9668678,0.033132184,0
0.98738784,0.012612187,0
0.9788367,0.021163266,0
0.9878011,0.012198947,0
0.9899917,0.010008293,0
0.9891846,0.010815336,0
0.98093194,0.019068116,0
0.9899041,0.010095832,0
0.9742065,0.025793452,0
0.8136436,0.18635641,0
0.6970167,0.30298328,1
0.9825294,0.017470652,0
0.98896873,0.011031212,0
0.52540845,0.47459152,1
0.06485009,0.9351499,1
0.99025655,0.009743458,0
0.9903137,0.009686234,0
0.9896771,0.0103228595,0
0.964993,0.035006955,0
0.9890304,0.010969521,0
0.06155158,0.93844837,1
0.9867421,0.0132579645,0
0.96441334,0.035586685,0
0.9810829,0.018917108,0
0.9794654,0.02053464,0
0.99095225,0.009047741,0
0.9908223,0.009177693,0
0.9880354,0.011964683,0
0.9862644,0.013735614,0
0.035271112,0.9647289,1
0.6097937,0.39020622,0
0.98116815,0.018831793,0
0.055009488,0.9449905,1
0.8940431,0.10595692,1
0.5527568,0.44724318,0
0.030643398,0.96935654,1
0.9895325,0.010467506,0
0.41849494,0.58150506,1
0.6639662,0.3360338,0
0.73141736,0.26858267,1
0.98675597,0.013244055,0
0.723886,0.27611408,1
0.9894512,0.010548787,0
0.87364143,0.12635854,1
0.9899621,0.01003792,0
0.7655119,0.23448811,1
0.9873618,0.012638217,0
0.97645265,0.023547381,0
0.052127767,0.9478723,0
0.04375491,0.95624506,1
0.9790797,0.020920334,0
0.16981041,0.8301895,1
0.83190995,0.16809006,1
0.45832068,0.54167926,1
0.9911451,0.008854969,0
0.97413456,0.025865417,0
0.19420066,0.80579937,0
0.102804184,0.8971959,1
0.9900893,0.009910693,0
0.95651776,0.04348226,0
0.80859977,0.1914002,1
0.9860633,0.013936774,0
0.031120513,0.96887946,1
0.9863123,0.01368765,0
0.92177695,0.07822301,0
0.98684525,0.013154693,0
0.03515826,0.9648417,0
0.024711316,0.9752887,0
0.17820223,0.8217978,1
0.9705611,0.029438965,0
0.036118034,0.96388197,1
0.37864688,0.62135303,1
0.56812567,0.4318744,1
0.98827434,0.011725649,0
