prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,true_label
0.05063532,0.85468113,0.00902486,0.007220459,0.00033202156,0.0110570835,0.00037292505,0.0082168365,0.00187429,0.013740574,0.020591523,0.0017048541,0.001368643,0.0072595635,0.010633473,6.401259e-05,0.0007018855,0.00020676212,0.00031397658,1
0.08351313,0.7813961,0.007959465,0.0015607828,0.0007004215,0.011884034,0.0007656123,0.015936116,0.0072169723,0.031248555,0.026800904,0.0016365313,0.0010631653,0.013482091,0.013942796,8.797662e-05,0.0004498088,0.0001463086,0.00020915031,1
0.03138838,0.07440835,0.0088196,0.0033579227,0.14202918,0.014850544,0.09248592,0.15515351,0.21385945,0.06715552,0.03302673,0.014177533,0.017979693,0.07359881,0.05374081,0.0010873161,0.0007502166,0.001722083,0.0004084731,13
0.085880145,0.10155218,0.016952207,0.0045479955,0.05218929,0.04221648,0.027672155,0.11645924,0.2406403,0.07076819,0.052730534,0.02506402,0.008305287,0.08922309,0.06057415,0.0016835405,0.001531398,0.0012893783,0.0007204146,8
0.041012783,0.005500987,0.0026770402,0.0027765692,0.7207538,0.013867728,0.008385296,0.038089894,0.023170205,0.021394463,0.002913607,0.059370678,0.034649454,0.008713793,0.011508312,0.0016644361,0.0016714628,0.0007522691,0.0011272808,4
0.29463983,0.07809256,0.52468127,0.0066110734,0.0021165453,0.00035653557,3.8800925e-05,0.0008478034,0.0016539296,0.04797565,0.0017999945,0.010775791,0.002651045,0.00028122368,0.027378213,4.6818986e-06,6.338063e-05,6.373354e-06,2.5417505e-05,2
0.015788816,0.001600097,0.002094936,0.0022228423,0.857265,0.003556558,0.005215984,0.014422356,0.011441618,0.010166995,0.0011958245,0.03941381,0.025485232,0.0024369566,0.005953606,0.0006296422,0.0004345004,0.0002970632,0.00037820748,4
0.19177748,0.4574028,0.019812586,0.012562899,0.0028314013,0.08981941,0.001885067,0.04398142,0.01063089,0.028913004,0.030938633,0.018860705,0.0041528074,0.03908108,0.02930189,0.0012231893,0.012271349,0.0013967621,0.0031566613,0
3.494464e-05,0.00035083972,4.4338957e-08,0.00019377205,0.0035933352,0.057089545,0.705733,0.11470708,0.009953422,1.3768101e-05,0.010626216,0.00029795806,5.0750514e-05,0.07855459,7.128394e-05,0.0036019348,0.0022996676,0.012603393,0.00022453377,6
0.009286825,0.031449053,0.00032363855,0.015976816,0.0036056505,0.6727787,0.0047672177,0.06428666,0.005301088,0.0009693932,0.020995172,0.02168672,0.0016972461,0.08081633,0.0032755109,0.0121210795,0.030190261,0.006916544,0.013556109,5
0.20742695,0.060214296,0.63294744,0.0035587237,0.0022591497,0.00014279982,3.5436256e-05,0.00052590086,0.0020481735,0.055460006,0.0017445107,0.006223274,0.0016289785,0.00017950473,0.025574181,2.0831374e-06,1.719236e-05,2.7362225e-06,8.61014e-06,2
0.034945525,0.10881268,0.012668755,0.009892664,0.08385969,0.02174376,0.05505991,0.09484158,0.22538212,0.074902944,0.06266389,0.013831437,0.035532705,0.07484768,0.082114704,0.0028048682,0.00095639017,0.003792047,0.0013465902,8
0.28544435,0.058704033,0.57008773,0.004000936,0.0017496198,0.00014286493,1.8397626e-05,0.00039350343,0.0011045896,0.047882427,0.0011782945,0.0073064007,0.0017335474,0.0001150726,0.02009888,1.7740463e-06,2.5227524e-05,2.326462e-06,1.013364e-05,1
0.009449177,0.0024596334,0.0020315754,0.0018811692,0.83586955,0.0013041269,0.006794353,0.01220511,0.01588714,0.016357962,0.0011534272,0.016761418,0.06451276,0.0020139266,0.010246391,0.0004062816,0.00012149748,0.00029374982,0.00025072054,4
0.5804516,0.14862664,0.19283539,0.003261197,0.00081292493,0.0017507896,3.290532e-05,0.0015923465,0.0014079284,0.039055545,0.0032881482,0.010562782,0.0007037414,0.00071232347,0.01445191,9.906566e-06,0.00038127162,9.673934e-06,5.3030806e-05,0
2.9976665e-05,6.166242e-05,7.976137e-06,0.97650456,2.9240175e-05,0.0042423913,0.00015123271,9.481355e-05,1.2269106e-06,2.1175097e-07,0.0001619644,0.0023605202,4.0833824e-05,0.00016585446,3.468868e-05,0.0006313216,0.0072997618,0.0051650237,0.0030167222,3
0.015151962,0.12585662,0.0011177572,0.008546972,0.006291504,0.20035082,0.026756888,0.14607553,0.045589037,0.010329164,0.044268638,0.009470658,0.013321747,0.25768408,0.025195219,0.016260725,0.01638669,0.01868183,0.012664101,13
0.7093368,0.09089283,0.10462923,0.005019945,0.0021571824,0.006175309,7.060035e-05,0.0032296574,0.0017862578,0.029134773,0.0036811489,0.025298797,0.0009996237,0.0015413044,0.013840963,6.1070146e-05,0.0018571689,3.8267524e-05,0.0002490929,0
0.6678333,0.09329533,0.13017406,0.0044206656,0.0034817948,0.0033206744,9.700343e-05,0.0030656103,0.0024555824,0.045678772,0.003733736,0.020958064,0.001532179,0.0012960647,0.017494174,3.9814455e-05,0.00093707663,3.0949977e-05,0.00015501725,0
0.7603873,0.031580992,0.10910733,0.006965077,0.003558168,0.007402303,1.5780679e-05,0.001538877,0.0005943705,0.014989615,0.0015474812,0.053140976,0.0005739564,0.0006085285,0.0064291474,4.4617467e-05,0.001279805,1.1946397e-05,0.00022375297,0
0.60972345,0.10836077,0.13529035,0.008594235,0.00779567,0.0029562176,0.00033611406,0.0053193728,0.0035979135,0.052780654,0.004414024,0.028250748,0.0034774141,0.0015641021,0.02592095,4.1719217e-05,0.001344678,6.616976e-05,0.00016555437,0
0.3647885,0.116767585,0.4035098,0.0043512546,0.0025941676,0.00030186586,4.169976e-05,0.0007884498,0.0018040267,0.06793558,0.0026213774,0.007294719,0.0023058883,0.00025572634,0.024562486,3.8801877e-06,4.81252e-05,5.3889466e-06,1.9625288e-05,0
0.61157316,0.092233144,0.22168277,0.0019011133,0.0012015068,0.0007173601,1.4257813e-05,0.00086828816,0.00091705745,0.04426401,0.0015197815,0.009355712,0.0008949343,0.00029409546,0.012372078,5.170382e-06,0.00015097926,3.824702e-06,3.0669176e-05,0
0.12512173,0.15000205,0.06869575,0.0006861146,0.038019866,0.0009653665,0.00400226,0.019836457,0.14285396,0.30094475,0.011762807,0.0052180453,0.014400452,0.008561397,0.108762525,4.8126065e-05,3.6606303e-05,5.1496543e-05,3.0156583e-05,9
0.513363,0.0905606,0.31615835,0.0027593584,0.0013878009,0.00062767375,1.9877138e-05,0.0008500986,0.0011571725,0.045008916,0.0019012445,0.009856526,0.0010149713,0.00029405,0.014890925,4.7632484e-06,0.000113457005,4.134279e-06,2.7004846e-05,0
0.0035751732,0.00069969526,2.7066983e-05,0.016439117,0.000526278,0.059389193,0.00065669604,0.0070551867,4.8632042e-05,2.995399e-05,0.0001329438,0.029421456,0.0008602053,0.0042748046,0.00029820157,0.0049687847,0.84024316,0.014601389,0.016751947,16
0.2868146,0.117816076,0.4521693,0.0064580715,0.003322112,0.0008039063,9.511191e-05,0.0020471094,0.0035172522,0.069569804,0.002933689,0.012485395,0.0033511322,0.00075436034,0.037661947,1.1357602e-05,0.00012766499,1.5210563e-05,4.5779347e-05,1
0.36295617,0.07282388,0.4915018,0.006844686,0.00094111473,0.00041929484,1.8679264e-05,0.0005970326,0.00073827076,0.032234214,0.0013814493,0.010128419,0.0013357135,0.00020979931,0.017698076,4.1754224e-06,0.00012975876,6.068261e-06,3.1305517e-05,2
0.17720869,0.1792919,0.045061655,0.019870533,0.029119587,0.05299493,0.015021217,0.11166167,0.05386869,0.055020884,0.032315545,0.05393983,0.017949698,0.06374741,0.07645598,0.0017483847,0.009792113,0.0026523045,0.002278894,7
0.23575945,0.09555576,0.54302156,0.006002635,0.0033777913,0.00033335426,7.712755e-05,0.0010060908,0.0032065155,0.06472415,0.003517523,0.008570399,0.002598032,0.0003702889,0.031812284,5.3332583e-06,3.4764213e-05,6.83883e-06,2.021779e-05,2
0.0036329927,0.009649658,2.4243334e-05,0.0013285424,0.05452622,0.18964192,0.16274856,0.34649765,0.024726287,0.0013770859,0.014245105,0.010322205,0.0027883397,0.13313477,0.0019915681,0.0099913515,0.017538613,0.0128971245,0.0029377593,7
4.830541e-06,1.39775e-05,1.6601803e-06,0.990927,7.446552e-06,0.0015147335,9.582728e-05,2.8225473e-05,2.7399466e-07,2.4020403e-08,7.856044e-05,0.00078167947,7.412344e-06,4.8451733e-05,7.505915e-06,0.00019636638,0.0027540727,0.002659845,0.00087216706,3
0.08489059,0.024949571,0.03243287,0.1218325,0.25793973,0.036868386,0.010800738,0.03580184,0.01393887,0.017572036,0.0114234,0.24988973,0.036606643,0.013139164,0.031890713,0.0036069525,0.008744502,0.003059513,0.0046122274,11
0.18519442,0.07269476,0.62661564,0.0035756107,0.0027266343,0.00018605728,5.0856645e-05,0.0007345701,0.0028998335,0.06386614,0.0022341763,0.0061063315,0.0020691878,0.00026936448,0.030738562,3.2256803e-06,1.9175011e-05,3.8916555e-06,1.1481206e-05,2
0.121851146,0.1863926,0.23142222,0.011549438,0.032485064,0.0029830548,0.0057935803,0.020762287,0.060601287,0.13910909,0.023381408,0.01745902,0.017733466,0.009938987,0.1177073,0.0001415565,0.000249905,0.0002591127,0.00017946605,2
0.13181707,0.21816567,0.017241297,0.02707139,0.034944333,0.13880515,0.012735188,0.107544325,0.032784484,0.036263686,0.044766728,0.054660127,0.012663805,0.06508249,0.03755882,0.0038953796,0.0147942975,0.004054082,0.0051515694,5
0.3708168,0.19951062,0.18637662,0.0065425965,0.011015134,0.00291565,0.0005782828,0.008150461,0.010961161,0.11044577,0.009078676,0.01818328,0.008195138,0.0033117759,0.05312583,6.716974e-05,0.00046306103,8.238188e-05,0.00017949492,14
0.22694293,0.0414214,0.0492078,0.07645052,0.079186596,0.05644353,0.0026584724,0.029604554,0.006483542,0.022114996,0.0068752654,0.3092054,0.022761233,0.010468711,0.02500351,0.0020277132,0.026423637,0.0017211217,0.00499912,11
0.009873525,0.013448517,0.0039446405,0.89017075,0.00021531995,0.022178466,0.00025845342,0.001507933,8.637446e-05,0.00015400731,0.0031390057,0.018400675,0.0012223196,0.0021872348,0.0027461085,0.0012059805,0.015183968,0.003710773,0.0103658745,3
0.0899038,0.1263258,0.010880087,0.03474804,0.05443003,0.17797302,0.023652881,0.13299504,0.037878826,0.024198325,0.045392692,0.07123159,0.01384903,0.0799436,0.032253124,0.0071486714,0.022653757,0.007285536,0.0072560147,5
0.19825299,0.11795715,0.54224813,0.005445002,0.0022859988,0.00037765212,0.000103011254,0.0015373618,0.0040068906,0.06961498,0.0029412573,0.0077175056,0.0031086837,0.00060324586,0.04370549,5.791607e-06,5.697998e-05,1.0450415e-05,2.1462869e-05,2
6.461076e-08,2.1971935e-06,2.4005693e-09,0.01771612,1.2530088e-06,5.8478647e-05,0.0009030849,3.6751404e-05,4.128089e-07,9.71429e-09,4.8718844e-06,1.0672964e-05,0.0021246087,0.00019267508,9.030194e-06,0.01734121,0.01117135,0.9235277,0.026899746,17
0.20272578,0.11417933,0.54413486,0.0061819586,0.0024433502,0.00045341864,0.00010910749,0.0016197565,0.0041093784,0.065983795,0.003195497,0.008698186,0.0028808154,0.0006560949,0.04252148,6.723959e-06,6.483439e-05,1.1355001e-05,2.4198232e-05,2
0.0004873179,0.0003615659,0.00036297602,0.98627937,4.960854e-06,0.00040652472,1.815131e-05,2.81839e-05,3.731211e-07,1.5725819e-06,5.9532544e-05,0.0025824062,4.3150347e-05,2.6197778e-05,9.439853e-05,2.4265613e-05,0.007928783,0.0006912478,0.00059917814,3
0.00043265865,0.00020042206,0.00033859842,0.98962116,6.0494062e-06,0.00024730113,1.3147729e-05,1.6844482e-05,2.47443e-07,1.1623048e-06,3.847043e-05,0.0025884465,3.922407e-05,1.40700395e-05,7.165254e-05,1.87131e-05,0.005371553,0.00049437117,0.0004860628,3
0.0069213742,0.038310573,0.0001827052,0.0012180735,0.04375057,0.1079783,0.13543257,0.31756538,0.07946883,0.007931745,0.033903953,0.0065504326,0.0065261335,0.18153392,0.007284578,0.007087487,0.006470276,0.009633991,0.0022491445,7
0.7666625,0.02769264,0.11341824,0.0076332404,0.0024959792,0.0072948947,1.035955e-05,0.0012063185,0.0004213944,0.011360171,0.0012962889,0.052813385,0.00040989235,0.0004901604,0.0054448824,3.5750316e-05,0.0011035438,8.685504e-06,0.00020173492,0
0.30256286,0.11705392,0.43654883,0.012139466,0.0036621094,0.0014296838,0.00013419248,0.0024075543,0.003207127,0.05573149,0.003999138,0.01879188,0.004329269,0.00095730874,0.036539447,2.5917845e-05,0.00032955935,3.5147797e-05,0.00011512437,2
0.008145154,0.018265352,0.00070150424,0.009467404,0.11800039,0.002898041,0.0081230225,0.021033771,0.006276629,0.010612838,0.0020412854,0.011502359,0.74277353,0.0061531477,0.021439498,0.002371614,0.0010484998,0.005127633,0.004018374,12
0.031113852,0.034422327,0.01867815,0.36795843,0.17090195,0.016553784,0.070631966,0.043754127,0.015882753,0.009879357,0.028117977,0.09093555,0.034669153,0.014372321,0.033824805,0.001670363,0.0057127476,0.008764303,0.0021560928,3
0.034347124,0.093003325,0.0022674985,0.0050229854,0.022282356,0.22626536,0.023928195,0.15745908,0.083219655,0.01723446,0.06564355,0.017844258,0.0054101557,0.20023452,0.021337802,0.0095846,0.0059637656,0.004372811,0.0045785415,13
0.205164,0.18346043,0.07451746,0.009045966,0.09181434,0.006389116,0.011347325,0.045419235,0.06335229,0.1429259,0.024115635,0.027699972,0.018640546,0.014772315,0.080116004,0.00017681374,0.0005154928,0.00032694984,0.0002001853,13
0.01118843,0.01017817,0.012180414,0.66318345,0.09193402,0.016988706,0.03265066,0.01757927,0.007848424,0.0021160077,0.025620257,0.0740156,0.006125307,0.0076844757,0.014072082,0.00086698617,0.0017897731,0.0030610724,0.0009169823,3
