index,true_label,pred_label,true_label_decoded,pred_label_decoded
66,2,1,2,1
230,0,2,0,2
256,2,1,2,1
453,2,1,2,1
532,2,1,2,1
559,1,0,1,0
645,2,1,2,1
683,0,2,0,2
731,2,1,2,1
750,2,1,2,1
791,0,2,0,2
813,1,0,1,0
840,2,1,2,1
980,2,1,2,1
1003,0,1,0,1
1038,2,1,2,1
1065,1,2,1,2
1068,2,1,2,1
1076,2,1,2,1
1105,2,0,2,0
1151,2,1,2,1
1164,2,1,2,1
1271,2,1,2,1
1351,1,0,1,0
1435,0,2,0,2
1532,2,1,2,1
1542,1,2,1,2
1715,2,1,2,1
1787,2,0,2,0
1891,2,1,2,1
1901,1,2,1,2
1970,0,1,0,1
2073,1,0,1,0
2112,2,1,2,1
2216,2,1,2,1
2246,0,1,0,1
2344,2,1,2,1
2377,2,1,2,1
2398,2,0,2,0
2437,2,1,2,1
2474,2,1,2,1
2509,0,1,0,1
2526,2,1,2,1
2533,0,2,0,2
2601,2,0,2,0
2683,2,1,2,1
2724,2,1,2,1
2830,0,2,0,2
2885,2,1,2,1
2952,1,0,1,0
2999,2,0,2,0
