prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.39170718,0.3837351,0.18693511,0.009002832,0.008772653,0.019847184,0
0.4149139,0.4354337,0.12090504,0.005600794,0.007459732,0.015686844,0
0.46468052,0.3435563,0.16510543,0.0062380275,0.0068996865,0.013519962,0
0.4096837,0.33287096,0.22358038,0.009423084,0.008957802,0.01548409,0
0.46754125,0.3503788,0.16324574,0.0045765983,0.006147765,0.008109906,0
0.5149494,0.37142217,0.11241062,0.00035969607,0.00026859748,0.00058962515,0
0.45131508,0.35005656,0.17270935,0.006070056,0.0066556754,0.013193321,0
0.40436357,0.3355037,0.22578333,0.0095785465,0.00899237,0.01577859,0
0.45112267,0.32552987,0.19632004,0.007040065,0.0073113274,0.012675963,0
0.3942077,0.334584,0.22829421,0.011976919,0.011465366,0.019471789,0
0.5446186,0.34941724,0.10461155,0.00044285812,0.00030884592,0.0006009874,0
0.39495143,0.324919,0.2223551,0.016155327,0.016388448,0.025230674,0
0.6600422,0.22786728,0.109931774,0.00060473784,0.000609012,0.00094502367,0
0.5328502,0.3111921,0.14315915,0.0043791574,0.0036500916,0.004769319,0
0.35901245,0.3517034,0.2238654,0.017975891,0.018720591,0.02872237,1
0.38666436,0.4404013,0.1445966,0.0054756682,0.0058345916,0.017027408,1
0.20196818,0.2724649,0.09010199,0.08795195,0.10447494,0.24303806,1
0.41855797,0.39761677,0.15574116,0.005852569,0.005770338,0.016461205,1
0.27514166,0.43220717,0.17161912,0.042169068,0.037859917,0.041003026,1
0.00070348836,0.0017967958,1.3453917e-08,0.0015261851,0.0044902335,0.9914833,1
0.15439801,0.611302,0.0971079,0.057359897,0.042501263,0.037330784,1
0.36878973,0.46076807,0.15232565,0.0036809696,0.0050278115,0.009407821,1
0.40270275,0.4510917,0.1154977,0.0057806037,0.008081491,0.016845712,1
0.47283274,0.35449177,0.15119626,0.0047360035,0.0065724156,0.01017075,1
0.43401325,0.37769553,0.16645858,0.004808273,0.0061859,0.010838495,1
0.003626583,0.31633824,0.009659891,0.36671144,0.17948447,0.12417935,1
0.3561122,0.4959126,0.12520663,0.004535343,0.0071468023,0.011086378,1
0.3446336,0.4386663,0.17989993,0.008075924,0.008206613,0.020517593,1
0.39750883,0.39141527,0.17833169,0.0074207094,0.007562123,0.017761417,1
0.4163694,0.44932917,0.12607,0.0022446539,0.002469687,0.0035170726,2
0.5071881,0.3090966,0.17563228,0.0021882697,0.0020620027,0.0038328052,2
0.46555343,0.3089739,0.18985523,0.011425884,0.010167142,0.014024382,2
0.12071017,0.26787314,0.025706422,0.06301403,0.09421069,0.4284855,3
0.01954187,0.20098515,0.031302318,0.4988569,0.12643617,0.12287755,3
0.01987618,0.17902763,0.04218317,0.48400444,0.09976797,0.17514065,3
0.2921207,0.59955734,0.09448517,0.0062488504,0.0035607696,0.004027046,4
0.49825817,0.43688732,0.061403457,0.00079004106,0.0004744201,0.0021864653,4
0.12137302,0.3548342,0.07960069,0.15816276,0.08244662,0.20358275,5
0.0019682022,0.024492178,0.00030263068,0.036393605,0.059273038,0.87757033,5
0.0005792079,0.020312095,0.00015473187,0.025567407,0.044161975,0.9092246,5
0.0008514937,0.01854526,0.00016745731,0.0325196,0.05180222,0.896114,5
0.08340329,0.20102489,0.016295087,0.06453226,0.10213515,0.5326093,5
0.007902423,0.22419837,0.014877438,0.38090333,0.07700954,0.29510885,5
