prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.36646572,0.5154314,0.081442274,0.014382187,0.0075373906,0.014741101,0
0.5382261,0.3586969,0.06567919,0.013167577,0.0103859715,0.0138442665,0
0.43814322,0.3592934,0.16226718,0.017427143,0.011448028,0.01142107,0
0.47807157,0.34935328,0.1367123,0.015199046,0.010010459,0.010653234,0
0.607764,0.26330233,0.089942195,0.013638035,0.012562736,0.012790683,0
0.55137485,0.30600432,0.104430705,0.014526144,0.011554187,0.012109851,0
0.50948,0.29704878,0.15140224,0.0175566,0.013359461,0.011152839,0
0.61167073,0.25731683,0.09043228,0.014206374,0.013145864,0.013227935,0
0.48303017,0.30160564,0.1725493,0.018552098,0.012912667,0.011350202,0
0.8097548,0.094814286,0.09149398,0.0017636912,0.0009381587,0.0012350229,0
0.53775847,0.2793476,0.12463001,0.021866852,0.020132152,0.016264906,0
0.49575642,0.39249325,0.083961084,0.011191443,0.008672062,0.007925766,0
0.5227225,0.37404445,0.06213351,0.014283236,0.0112931635,0.015523218,0
0.34533772,0.3621026,0.21000408,0.035926703,0.022206193,0.024422709,0
0.37374952,0.5223006,0.08018109,0.010560395,0.0054867417,0.007721683,1
0.38331503,0.5106441,0.08217436,0.010757753,0.005546487,0.0075622187,1
0.37414652,0.5021152,0.09462326,0.012879585,0.007052616,0.00918288,1
0.40077418,0.480843,0.09363806,0.010831648,0.005910596,0.008002529,1
0.32174763,0.41959852,0.19913569,0.027651336,0.015271502,0.016595269,1
0.49090597,0.39642403,0.08253002,0.012136272,0.008181177,0.009822558,1
0.36159295,0.41768843,0.16783768,0.022381885,0.011804077,0.018695014,1
0.8464026,0.09294688,0.012502154,0.007808461,0.020475356,0.019864501,1
0.83470047,0.11075987,0.05369649,0.00042407232,0.00036659246,5.253957e-05,1
0.37154037,0.4537633,0.12458609,0.020351917,0.010736121,0.01902221,1
0.7234243,0.14125092,0.123036996,0.005255911,0.0031631808,0.003868708,1
0.3107222,0.33818415,0.22019339,0.05615171,0.036950648,0.037797958,1
0.0035377664,0.50069034,4.2065612e-06,0.4893425,0.005238005,0.0011871192,1
0.32889786,0.5420522,0.09808862,0.013664806,0.0063608945,0.010935557,1
0.51909566,0.319831,0.11522862,0.017214537,0.014511282,0.014118834,1
0.3546035,0.47899938,0.12806359,0.016535606,0.008960237,0.012837671,2
0.39489293,0.42838117,0.13382313,0.01812583,0.011200122,0.013576733,2
0.4339101,0.28188246,0.18800215,0.039118186,0.032992397,0.024094606,2
0.3320596,0.38614562,0.21033965,0.031697776,0.01756283,0.022194598,2
0.19693673,0.3565859,0.084353864,0.2374777,0.08576521,0.038880583,3
0.28148136,0.22689044,0.14870054,0.16405098,0.10363881,0.075237796,3
0.39470762,0.24411176,0.19782911,0.06339132,0.056235466,0.043724693,4
0.3825763,0.16216795,0.14948684,0.09547783,0.115219675,0.09507144,4
0.08537224,0.8848794,0.014907752,0.008771679,0.0013406891,0.0047281724,5
0.00029261585,0.000820079,1.5664659e-08,0.0007841115,0.074725926,0.9233772,5
0.00021015327,0.0008094874,1.9111363e-08,0.00092091435,0.071580335,0.92647916,5
0.00021730192,0.00081451976,1.8847098e-08,0.00091081625,0.07203618,0.92602116,5
0.00022817995,0.0010475112,3.2651148e-08,0.0011898321,0.07842991,0.9191045,5
0.0002741778,0.0008374824,1.7137362e-08,0.0008357741,0.07467482,0.92337775,5
