prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.4759584,0.3793376,0.13145272,0.0007233618,0.0013771281,0.011150749,0
0.24346098,0.6946157,0.056328192,0.00096111937,0.0012732702,0.0033607075,0
0.4284226,0.40672943,0.15601803,0.00040407042,0.00075176486,0.00767404,0
0.4960044,0.34149593,0.14632975,0.0010948236,0.002250796,0.012824341,0
0.46709076,0.30199906,0.19704941,0.0038455506,0.0073755006,0.022639686,0
0.50385875,0.28701606,0.191849,0.0013656252,0.0027072134,0.013203276,0
0.7992008,0.122683585,0.07460708,0.00013984603,0.0013346053,0.002034122,0
0.49303836,0.30032125,0.1943946,0.0009627511,0.0021327874,0.009150334,0
0.5601055,0.30174223,0.099347085,0.0061561298,0.01645664,0.01619247,0
0.48544478,0.28477782,0.2049112,0.0030154933,0.0065868003,0.015264032,0
0.4002033,0.31434116,0.17228194,0.024043813,0.038777933,0.050351866,0
0.49019408,0.37330154,0.13020894,0.00023699386,0.00050487183,0.005553503,0
0.766817,0.1388653,0.08907465,0.0002449493,0.0019849592,0.0030130763,0
0.69758517,0.15643342,0.14095613,0.00022917675,0.0015977303,0.003198401,0
0.33729693,0.53980553,0.024351466,0.0037187785,0.0062420974,0.08858522,1
0.31380555,0.5878986,0.09596066,0.0001257025,0.0001586984,0.002050826,1
0.21236864,0.7446041,0.032565188,0.002490383,0.0029005627,0.005071201,1
0.32409647,0.56225395,0.11091281,0.00029694467,0.0003542329,0.0020855719,1
0.23443526,0.71534234,0.040716056,0.0021617634,0.0025088184,0.0048357816,1
0.48095188,0.39225575,0.11781805,0.00037153898,0.00073674874,0.007865968,1
0.39776456,0.44459474,0.13854037,0.0011649702,0.0016120914,0.016323349,1
0.2442879,0.6875992,0.06015109,0.0014876212,0.0019610615,0.0045131673,1
0.39053044,0.44687182,0.1454636,0.0009926697,0.0014232746,0.014718235,1
0.32907352,0.41840523,0.17241536,0.024315279,0.03425128,0.021539329,1
0.011753517,0.8868455,4.0849272e-06,0.10137187,2.487956e-05,1.3718325e-07,1
0.052110337,0.69157416,0.0004163961,0.25412825,0.0017440307,2.6755297e-05,1
0.3569493,0.47820505,0.16273694,0.00012692476,0.00021934208,0.0017623715,1
0.48299274,0.38646004,0.12060089,0.00044173806,0.0008820252,0.008622675,1
0.28173223,0.6167228,0.094904624,0.0009351403,0.0014026201,0.0043025827,1
0.49301895,0.36116076,0.1355085,0.00053381186,0.0010918379,0.008686199,2
0.80702287,0.09921566,0.09048613,0.00011863688,0.0013342146,0.0018224536,2
0.538739,0.24562177,0.21196376,0.00021967848,0.00068919006,0.0027666343,2
0.003419468,0.063694194,1.5778632e-08,0.77174586,0.00034132137,0.1607992,3
0.201295,0.3852263,0.009900321,0.3223621,0.07530556,0.00591066,3
0.07816303,0.29811707,0.00665809,0.521024,0.08806023,0.007977617,3
0.30735636,0.31147498,0.07078104,0.08533437,0.101804204,0.12324901,4
0.097447224,0.20190933,0.019295996,0.2270568,0.060200863,0.3940898,4
0.31944793,0.31141245,0.05063187,0.13413958,0.13447,0.049898207,5
0.0017706221,0.0067116846,1.7111546e-05,0.005742514,0.009777367,0.9759807,5
0.0009292454,0.0033130706,5.1217935e-06,0.0045342124,0.01607547,0.9751429,5
0.013053846,0.020458221,0.00018506487,0.028075814,0.2146213,0.72360575,5
0.0013771004,0.005662412,1.1455727e-05,0.005001533,0.0077126874,0.98023474,5
0.021060022,0.035219263,0.0006081025,0.02593115,0.11623258,0.80094886,5
