index,true_label,pred_label,true_label_decoded,pred_label_decoded
38,1,0,1,0
57,0,1,0,1
58,0,1,0,1
92,0,1,0,1
93,1,0,1,0
138,0,1,0,1
166,0,1,0,1
170,1,0,1,0
184,0,1,0,1
189,1,0,1,0
198,1,0,1,0
199,1,0,1,0
212,0,1,0,1
216,1,0,1,0
233,0,1,0,1
247,0,1,0,1
286,0,1,0,1
346,0,1,0,1
358,0,1,0,1
402,1,0,1,0
419,1,0,1,0
436,0,1,0,1
439,0,1,0,1
448,1,0,1,0
469,0,1,0,1
470,0,1,0,1
471,0,1,0,1
493,1,0,1,0
519,0,1,0,1
541,1,0,1,0
577,1,0,1,0
608,0,1,0,1
618,1,0,1,0
622,0,1,0,1
627,0,1,0,1
673,0,1,0,1
676,1,0,1,0
690,0,1,0,1
692,0,1,0,1
