index,true_label,pred_label,true_label_decoded,pred_label_decoded
6,1,0,1,0
9,1,0,1,0
21,0,1,0,1
29,0,1,0,1
30,0,1,0,1
41,0,1,0,1
44,0,1,0,1
70,1,0,1,0
85,0,1,0,1
86,0,1,0,1
110,1,0,1,0
116,1,0,1,0
165,1,0,1,0
184,0,1,0,1
188,1,0,1,0
189,1,0,1,0
191,0,1,0,1
198,1,0,1,0
233,0,1,0,1
243,1,0,1,0
248,0,1,0,1
260,0,1,0,1
265,0,1,0,1
267,0,1,0,1
281,0,1,0,1
282,0,1,0,1
296,1,0,1,0
322,1,0,1,0
328,1,0,1,0
336,0,1,0,1
345,0,1,0,1
361,0,1,0,1
379,0,1,0,1
387,1,0,1,0
405,0,1,0,1
409,1,0,1,0
420,0,1,0,1
422,0,1,0,1
436,0,1,0,1
439,0,1,0,1
451,1,0,1,0
469,0,1,0,1
473,0,1,0,1
487,0,1,0,1
502,1,0,1,0
517,0,1,0,1
558,0,1,0,1
560,1,0,1,0
577,1,0,1,0
605,0,1,0,1
622,0,1,0,1
630,1,0,1,0
657,0,1,0,1
676,1,0,1,0
700,0,1,0,1
710,0,1,0,1
745,0,1,0,1
