prob_class_0,prob_class_1,prob_class_2,true_label
1.5026208e-08,2.6417038e-07,0.99999976,2
6.222982e-10,4.1483663e-06,0.9999958,2
0.0002642313,0.98188215,0.017853634,1
8.7723345e-10,0.0010503584,0.9989497,2
2.7949562e-07,0.0007095261,0.9992901,2
1.7835223e-08,0.0007281999,0.9992718,2
0.0039331163,0.0006400476,0.9954268,2
3.983823e-07,0.001140078,0.9988595,2
3.2667044e-13,2.0274971e-08,1.0,2
7.731195e-11,4.6460357e-08,1.0,2
1.2468136e-10,1.5305426e-05,0.99998474,2
9.011897e-10,5.5802273e-05,0.9999442,2
7.857261e-08,2.3958895e-05,0.9999759,2
5.8424837e-05,0.33742195,0.6625196,1
4.4969948e-11,4.491745e-05,0.99995506,2
5.3688933e-09,0.0013490887,0.99865097,2
0.0035336276,0.039108414,0.957358,2
2.1617157e-09,5.3449307e-06,0.99999464,2
1.1635045e-08,0.00040718788,0.99959284,2
1.779728e-08,0.00033662355,0.99966335,2
2.4743403e-09,0.0007729322,0.99922705,2
5.202262e-07,0.00019539811,0.9998041,2
2.6674005e-10,7.153825e-08,0.9999999,2
4.719391e-10,1.5738553e-05,0.99998426,2
1.8134014e-10,5.5281234e-06,0.9999945,2
0.00042287665,0.014320127,0.98525697,2
1.0742927e-07,4.321029e-06,0.9999956,2
0.012548165,0.013737092,0.97371477,2
5.2920644e-08,1.4834327e-06,0.99999845,2
1.5652567e-12,3.040361e-06,0.9999969,2
5.0305105e-10,1.2972875e-05,0.999987,2
5.46549e-06,0.009794782,0.99019974,2
5.571673e-05,0.0006050642,0.99933916,2
6.3872557e-12,1.2150117e-07,0.9999999,2
1.9351974e-07,2.2843303e-06,0.9999975,2
9.385047e-06,0.00028227165,0.99970835,2
7.070027e-10,1.7421626e-05,0.9999826,2
1.2611235e-11,1.2736041e-05,0.99998724,2
7.2266526e-10,2.5086925e-05,0.99997497,2
4.209012e-09,0.00011104372,0.9998889,2
1.5528594e-08,7.404729e-05,0.999926,2
0.0003208584,0.0014597505,0.99821943,2
2.966147e-09,3.2476007e-07,0.99999964,2
9.257049e-08,5.530777e-05,0.99994457,2
4.2154908e-11,6.2599934e-06,0.9999937,2
3.324737e-08,3.6540405e-05,0.9999634,2
1.0219959e-11,3.0326666e-05,0.9999697,2
