prob_class_0,prob_class_1,prob_class_2,true_label
0.53097606,0.2984401,0.17058392,0
0.7753069,0.14355908,0.08113408,0
0.3532873,0.42047688,0.2262358,1
0.49880996,0.33308643,0.16810365,2
0.4784998,0.3526852,0.16881493,2
0.5517318,0.28184402,0.16642417,0
0.67034656,0.20603797,0.12361547,1
0.92302907,0.032518048,0.044452943,0
0.77068675,0.13055617,0.09875709,0
0.7123801,0.17202882,0.11559104,0
0.91368216,0.039684962,0.046632826,0
0.39121503,0.2885528,0.3202322,0
0.87484354,0.06559145,0.059565,0
0.42653373,0.2502639,0.3232024,2
0.91628623,0.037801836,0.045911934,0
0.5765966,0.2660079,0.15739551,1
0.9035511,0.045370303,0.051078554,1
0.21312906,0.5027241,0.28414693,1
0.69444996,0.16789946,0.13765056,0
0.90640265,0.04461701,0.048980355,1
0.16335995,0.4681799,0.36846018,1
0.11144745,0.4888445,0.3997081,1
0.42653373,0.2502639,0.3232024,0
0.5110134,0.31628823,0.17269835,1
0.5163542,0.31193691,0.17170885,1
0.69445544,0.16792418,0.13762039,0
0.8453297,0.072095215,0.08257512,2
0.57198566,0.266004,0.16201033,0
0.40130383,0.28301305,0.3156831,0
0.586667,0.24707606,0.16625692,0
0.39883503,0.2865768,0.31458816,0
0.40035692,0.27222246,0.32742068,0
0.34959128,0.42133173,0.22907695,0
0.48024815,0.3554331,0.16431868,2
0.8782597,0.058517095,0.06322324,0
0.47856233,0.35230514,0.16913249,0
0.92302907,0.032518048,0.044452943,0
0.48024815,0.3554331,0.16431868,0
0.4043052,0.37966645,0.21602838,0
0.4948887,0.37834966,0.12676166,1
0.35986468,0.39929485,0.24084048,1
0.92549276,0.031861104,0.042646177,0
0.71398264,0.17761339,0.10840397,0
0.39579013,0.2763755,0.32783437,2
0.78313345,0.12817864,0.088687934,0
0.3577576,0.4103488,0.23189357,1
0.6450511,0.30998394,0.044964943,0
0.3465338,0.38980705,0.26365915,0
0.3865285,0.28902796,0.32444358,2
0.6874716,0.17941593,0.13311243,0
0.4714605,0.31960094,0.20893854,0
0.48024815,0.3554331,0.16431868,2
0.89529335,0.044191264,0.060515303,0
0.51883316,0.2844958,0.1966711,0
0.8708821,0.066826224,0.06229167,1
0.9258147,0.052758396,0.021426931,0
0.8140249,0.096847765,0.0891273,0
0.83774537,0.07735268,0.08490198,0
0.3700755,0.37996328,0.24996127,0
0.5763235,0.2657631,0.15791337,2
0.3577576,0.4103488,0.23189357,1
0.4059853,0.33851445,0.2555003,0
0.6292281,0.22901317,0.14175877,0
0.6077608,0.23220134,0.16003788,0
0.72817063,0.16218333,0.10964606,2
0.38296884,0.2945713,0.32245985,0
0.99056154,0.005210666,0.004227788,0
0.43307656,0.30395243,0.26297107,0
0.40453774,0.3299412,0.26552105,1
0.65146786,0.3064811,0.042051107,0
0.8478569,0.06861471,0.0835284,2
0.39819756,0.3426772,0.2591252,1
0.73118436,0.13577577,0.13303983,0
