index,true_label,pred_label,true_label_decoded,pred_label_decoded
4,1,0,1,0
105,1,2,1,2
193,2,1,2,1
226,1,2,1,2
344,2,0,2,0
366,1,0,1,0
531,0,2,0,2
532,2,1,2,1
569,1,0,1,0
650,2,1,2,1
711,2,1,2,1
714,2,1,2,1
916,2,1,2,1
966,2,0,2,0
1051,2,1,2,1
1151,2,1,2,1
1271,2,1,2,1
1292,2,1,2,1
1373,2,1,2,1
1448,2,0,2,0
1490,2,1,2,1
1532,2,1,2,1
1542,1,2,1,2
1662,0,2,0,2
1703,2,1,2,1
1769,2,1,2,1
1907,2,1,2,1
1932,0,1,0,1
2123,0,2,0,2
2212,2,1,2,1
2243,1,0,1,0
2319,2,1,2,1
2363,0,1,0,1
2482,0,2,0,2
2639,2,0,2,0
2706,2,0,2,0
2724,2,1,2,1
2748,2,1,2,1
2870,2,1,2,1
2871,2,1,2,1
2906,2,1,2,1
2999,2,1,2,1
