prob_class_0,prob_class_1,prob_class_2,true_label
0.8207149,0.16266708,0.016618066,0
0.9949175,0.0009744526,0.0041081193,0
0.99357444,0.0011341906,0.0052913744,0
0.9926577,0.0006921192,0.0066500907,0
0.017414393,0.9817369,0.00084875216,0
0.17268014,0.8245963,0.002723538,1
0.9875668,0.00081255706,0.011620589,0
0.8671233,0.113991365,0.018885335,2
0.0061895773,0.99297994,0.00083049654,0
0.9917897,0.0023429184,0.0058672642,0
0.9947562,0.0016723546,0.0035713424,0
0.053304095,0.9445856,0.0021102831,1
0.007857881,0.99148655,0.0006555222,1
0.99496436,0.0013803926,0.0036552355,0
0.9937378,0.0017053413,0.0045567974,0
0.98972005,0.0067343586,0.0035455085,0
0.5018129,0.49248898,0.00569813,2
0.992916,0.0016293528,0.005454596,0
0.9837397,0.011506364,0.0047539813,0
0.92420393,0.00088517304,0.07491099,2
0.9945892,0.0011898486,0.0042209853,0
0.9620772,0.027885357,0.010037386,2
0.74642926,0.24409482,0.009475905,0
0.9858926,0.006850643,0.0072566946,0
0.9935134,0.0009943086,0.0054923873,0
0.08407568,0.913534,0.0023903816,1
0.96518075,0.0008485077,0.033970628,0
0.13618696,0.0027105198,0.86110246,2
0.007957027,0.99133587,0.00070710544,1
0.4840558,0.5115878,0.0043564034,1
0.71187496,0.10545589,0.18266912,1
0.9934447,0.0010235445,0.0055317283,0
0.012526885,0.9840073,0.0034657754,1
0.98975664,0.00066464575,0.009578738,0
0.28512043,0.06967198,0.6452076,0
0.99271166,0.0011817152,0.0061066113,0
0.99382544,0.0020124945,0.0041620634,0
0.006100496,0.99151284,0.0023866876,1
0.09397725,0.9040402,0.001982548,0
0.9834446,0.0008003613,0.015755089,0
0.99520737,0.001359028,0.0034336303,0
0.9082879,0.0012177444,0.09049437,1
0.9824424,0.0006662868,0.01689138,2
0.99421126,0.002020318,0.0037683907,1
0.97161746,0.023931367,0.00445116,0
0.011038794,0.9883922,0.00056895014,1
0.68051916,0.0044931895,0.31498763,2
0.99332595,0.0028901063,0.0037838863,0
0.17497319,0.71855897,0.10646787,0
0.98174745,0.012759183,0.005493308,0
0.1804846,0.81703144,0.0024839775,0
0.059978973,0.93485916,0.005161874,1
0.99478626,0.0019858947,0.003227803,0
0.05476057,0.94269603,0.0025433938,1
0.81206286,0.18423335,0.0037038059,0
0.8481932,0.001488731,0.15031798,2
0.84883094,0.14141452,0.009754585,0
0.9867992,0.00081155513,0.012389268,0
0.0065278276,0.99263954,0.00083275087,1
0.006944626,0.99191284,0.001142538,1
0.9781594,0.010998612,0.010841977,1
0.03642779,0.021418955,0.9421532,2
0.84893477,0.14235796,0.008707291,0
0.3062971,0.0020696523,0.6916332,2
0.9940678,0.0010155061,0.0049165944,0
0.99478406,0.0020605247,0.0031554124,0
0.9938215,0.0011363503,0.0050421343,0
0.98569775,0.0010168363,0.0132853445,0
0.9918669,0.0008338758,0.007299349,0
0.54688495,0.0062974887,0.44681755,0
0.98997307,0.0063253525,0.0037016498,0
0.017125545,0.9782762,0.0045982245,2
0.78233474,0.017248055,0.2004171,0
