prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,true_label
2.1153334637816036e-05,0.008046232353357234,0.991648860550589,1.3130640955919672e-05,1.6457910104337777e-05,1.1894879545544847e-05,1.3273162943950762e-05,6.817591461092156e-06,1.2879855933236079e-05,1.790698738809014e-06,1.6345444317053602e-05,2.4233512418132763e-05,1.932641275317864e-05,1.5704273849634027e-05,9.107145367688994e-05,9.564301954470219e-06,1.3242088200064082e-05,1.0364165122418828e-05,7.65736944133891e-06,2
1.3945102570256312e-07,0.999416054426726,0.0005830393951944153,1.295672515744355e-07,3.458754820922035e-08,1.7388493501485545e-07,3.7022073570546066e-08,2.6601278040956264e-08,2.9354839192695614e-08,3.0225787292392813e-09,2.9277429474114505e-08,1.0415253044425541e-07,4.817890659843755e-08,2.6185860904801215e-08,2.277189518813752e-08,1.9919617609696416e-08,2.756933817731819e-08,2.1657730863886307e-08,3.297324015154614e-08,1
4.676371663398755e-06,1.9040031521724274e-07,9.620536538436752e-09,0.9999878864878032,2.021296890113352e-08,4.430935311355824e-08,1.4030445158063444e-08,2.9628534332287475e-08,9.140807158607396e-09,2.006372561039263e-09,1.4284999039431243e-08,1.6336557160059585e-08,2.0526305546567447e-08,5.093188535605914e-06,2.870552307141846e-07,5.033399435496534e-07,9.663583222716332e-08,8.480797713225211e-07,2.383440254310162e-07,3
7.8020781212794e-09,7.488122748434313e-07,2.1597801895909966e-06,9.630172660261738e-09,0.9999877930762129,2.0121976417277674e-07,7.901087028883379e-09,5.072720062135609e-09,7.2922390049041245e-06,1.2216152627025273e-08,3.942666397900041e-08,1.633691640197033e-08,1.6363555336155933e-06,1.3276945421394991e-08,1.5455958722348e-08,1.2993967759584419e-08,8.93796483676657e-09,8.768918934703138e-09,1.0697473239265314e-08,4
6.312506460451457e-08,8.377518565385895e-05,2.891890269842612e-06,2.504350334124611e-07,1.9057579245079992e-07,1.2955982743450876e-06,5.70559369224049e-07,1.0247979323341075e-07,0.9999072551060959,9.414741207336163e-08,1.1105769299006945e-06,1.6707470555542e-07,1.2232008621670302e-06,2.285636504761227e-07,2.4364631124565697e-07,2.0019228379705487e-07,1.4316149667374482e-07,1.1188716704837322e-07,8.259383402403419e-08,8
0.0028848464094801607,4.444860270935119e-06,0.0012618939527654267,1.4206180327890222e-06,1.2816844444907883e-06,9.192014959344783e-07,1.0636379100866931e-06,1.8850256279683857e-06,1.1915178589168212e-05,1.0057843697279223e-05,4.988230618386262e-06,1.1755526547671764e-06,1.252666724391809e-06,0.0001408133785405681,0.9956682642033754,1.3802211217179091e-06,1.0241076252408448e-06,8.074813766173367e-07,5.657456484659074e-07,14
1.0174678264592483e-07,1.521689659749768e-05,0.9999821846129091,1.5806510725910063e-07,2.237213828362998e-07,1.411142431045275e-07,1.5060337684949205e-07,7.060372094113913e-08,1.7623482286157153e-07,4.4457151999434e-08,1.752242942603725e-07,2.846571390914377e-07,2.56361109832549e-07,1.4755274398404563e-07,1.5831293604765913e-07,1.123128876559729e-07,1.553977478625052e-07,1.5245618963704548e-07,8.966885656193149e-08,2
1.1747838118919056e-06,1.3124354881755521e-05,2.467584640498995e-07,1.8389669043406575e-06,8.145847253210774e-08,5.366221820789499e-06,0.9999724005998293,3.060362591848763e-07,3.2767063626228275e-07,2.3208666272381393e-08,3.9527681979720166e-07,3.7618529199922067e-06,4.6218539212611865e-07,7.262150036131982e-08,1.0752242834287481e-07,7.115532679293586e-08,1.1113639075354981e-07,7.208372908980517e-08,5.610574666772258e-08,6
1.4332441076382408e-07,0.9994702376524313,0.0005288547623597459,1.295742760479818e-07,3.458942336914289e-08,1.738938341202371e-07,3.702408071797927e-08,2.663042882617359e-08,2.6809411519996624e-08,3.023843332340033e-09,2.9278803315916522e-08,1.041693044907314e-07,4.818151861228193e-08,2.6187280568219074e-08,2.2773129763799228e-08,1.992069754945937e-08,2.7570832845796238e-08,2.1658905035258145e-08,3.297502779194421e-08,1
7.021209176685745e-06,0.01633362807986137,0.9825722576677061,1.5593848762214613e-05,2.243026488427574e-05,2.900409878234114e-05,1.7292853912282517e-05,0.0007726844104456001,1.539045665363511e-05,7.549228274771539e-06,3.0900106549913483e-05,1.83124886477252e-05,2.3450849215649933e-05,1.3807282117172786e-05,1.836577380384541e-05,2.1266764978147765e-05,2.310483996423005e-05,4.9243897491921285e-05,8.695878772225448e-06,2
