prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,true_label
7.1861105e-06,3.0985254e-06,4.9899118e-08,0.9930703,1.2846509e-07,0.004639299,9.9284144e-08,0.00012278085,5.548761e-06,3.3342447e-09,3.6187305e-12,0.002103227,4.557981e-05,5.181757e-07,9.936224e-07,3.9184926e-09,3.625762e-13,1.0084023e-09,1.3079767e-06,3
4.7622016e-06,6.3541547e-06,3.944669e-06,2.424794e-07,9.871006e-09,2.5517224e-10,6.3527565e-11,4.3519483e-07,2.8087964e-06,1.3369674e-07,1.2640716e-06,4.372264e-06,9.6239575e-08,4.097643e-08,2.689937e-07,0.000624959,1.9257008e-17,0.99935013,7.5322774e-08,17
0.0019308823,0.00021113132,8.297342e-05,1.4087922e-08,0.85889256,0.00041973585,0.000791087,0.0008270644,0.0012317841,2.6709627e-05,0.002139524,0.0120609915,0.11876509,0.0013697204,0.00095727557,1.2960783e-05,0.00027058707,5.1208685e-06,4.715352e-06,4
1.766506e-19,1.7328515e-22,3.7391862e-23,3.827685e-37,3.4765162e-05,1.7383127e-23,4.2942025e-05,2.1191257e-25,2.6319416e-22,1.0578231e-26,0.99992144,1.4499644e-09,8.6469976e-07,4.7739154e-27,1.0188321e-27,1.7370226e-09,6.497639e-22,1.5762981e-16,1.94742e-15,10
0.0071632704,0.00092853286,2.1884409e-05,0.0014924533,0.008737304,0.89764,0.0007641131,0.05331112,0.0042581432,8.278129e-06,5.386681e-08,0.008432555,0.016459366,0.00019380647,0.00022029028,9.0529504e-08,0.00034001947,4.1228562e-11,2.864491e-05,5
1.5651456e-05,1.7584554e-05,2.4901628e-06,1.6414185e-10,0.00010965671,1.2986147e-05,5.7077303e-12,0.0064244447,0.00036360964,4.7379237e-07,8.4003846e-11,6.31822e-06,1.0083103e-05,0.6569093,0.33611643,8.780415e-12,4.036061e-09,1.0982882e-05,1.9843177e-14,14
0.95033747,0.047092963,0.0011621262,5.1342763e-06,8.961894e-05,0.00029798233,2.7566138e-08,1.129046e-05,3.10542e-07,0.0009786779,5.000278e-06,4.64899e-06,3.6081315e-06,1.7398577e-07,9.370757e-08,6.759874e-08,5.5488005e-07,1.1911563e-11,1.001908e-05,0
0.022855056,0.97441024,0.00027805308,0.00028754395,5.459849e-09,0.0011061644,2.441967e-06,6.573055e-05,3.7039496e-09,3.4973673e-05,1.1554639e-05,5.4404957e-08,5.975506e-10,3.316977e-09,7.428188e-10,0.0009396691,8.884458e-07,2.4515246e-06,5.2783976e-06,1
0.95033747,0.047092963,0.0011621262,5.1342763e-06,8.961894e-05,0.00029798233,2.7566138e-08,1.129046e-05,3.10542e-07,0.0009786779,5.000278e-06,4.64899e-06,3.6081315e-06,1.7398577e-07,9.370757e-08,6.759874e-08,5.5488005e-07,1.1911563e-11,1.001908e-05,0
0.0071632704,0.00092853286,2.1884409e-05,0.0014924533,0.008737304,0.89764,0.0007641131,0.05331112,0.0042581432,8.278129e-06,5.386681e-08,0.008432555,0.016459366,0.00019380647,0.00022029028,9.0529504e-08,0.00034001947,4.1228562e-11,2.864491e-05,7
0.022855056,0.97441024,0.00027805308,0.00028754395,5.459849e-09,0.0011061644,2.441967e-06,6.573055e-05,3.7039496e-09,3.4973673e-05,1.1554639e-05,5.4404957e-08,5.975506e-10,3.316977e-09,7.428188e-10,0.0009396691,8.884458e-07,2.4515246e-06,5.2783976e-06,1
1.5651456e-05,1.7584554e-05,2.4901628e-06,1.6414185e-10,0.00010965671,1.2986147e-05,5.7077303e-12,0.0064244447,0.00036360964,4.7379237e-07,8.4003846e-11,6.31822e-06,1.0083103e-05,0.6569093,0.33611643,8.780415e-12,4.036061e-09,1.0982882e-05,1.9843177e-14,13
5.0174963e-06,5.273253e-07,8.07983e-09,1.9350435e-05,0.010580947,0.0016464608,0.005384151,0.00015081026,4.9348077e-05,5.9733013e-10,5.3169057e-08,0.41768038,0.56427413,3.6082192e-06,5.5702794e-06,8.9269327e-07,6.5582775e-09,2.4264413e-08,0.00019862049,12
0.0019308823,0.00021113132,8.297342e-05,1.4087922e-08,0.85889256,0.00041973585,0.000791087,0.0008270644,0.0012317841,2.6709627e-05,0.002139524,0.0120609915,0.11876509,0.0013697204,0.00095727557,1.2960783e-05,0.00027058707,5.1208685e-06,4.715352e-06,4
0.022855056,0.97441024,0.00027805308,0.00028754395,5.459849e-09,0.0011061644,2.441967e-06,6.573055e-05,3.7039496e-09,3.4973673e-05,1.1554639e-05,5.4404957e-08,5.975506e-10,3.316977e-09,7.428188e-10,0.0009396691,8.884458e-07,2.4515246e-06,5.2783976e-06,1
1.5651456e-05,1.7584554e-05,2.4901628e-06,1.6414185e-10,0.00010965671,1.2986147e-05,5.7077303e-12,0.0064244447,0.00036360964,4.7379237e-07,8.4003846e-11,6.31822e-06,1.0083103e-05,0.6569093,0.33611643,8.780415e-12,4.036061e-09,1.0982882e-05,1.9843177e-14,13
1.766506e-19,1.7328515e-22,3.7391862e-23,3.827685e-37,3.4765162e-05,1.7383127e-23,4.2942025e-05,2.1191257e-25,2.6319416e-22,1.0578231e-26,0.99992144,1.4499644e-09,8.6469976e-07,4.7739154e-27,1.0188321e-27,1.7370226e-09,6.497639e-22,1.5762981e-16,1.94742e-15,10
7.4035297e-06,3.229465e-06,3.9561588e-08,0.9999801,1.3790688e-11,1.1198197e-06,6.652451e-13,1.3096239e-08,1.8809637e-10,1.575849e-09,7.0331734e-13,8.006239e-06,6.408116e-09,1.5699203e-10,2.3365165e-10,9.773534e-10,3.093725e-20,4.8646434e-09,1.6642079e-07,3
0.022855056,0.97441024,0.00027805308,0.00028754395,5.459849e-09,0.0011061644,2.441967e-06,6.573055e-05,3.7039496e-09,3.4973673e-05,1.1554639e-05,5.4404957e-08,5.975506e-10,3.316977e-09,7.428188e-10,0.0009396691,8.884458e-07,2.4515246e-06,5.2783976e-06,1
0.022855056,0.97441024,0.00027805308,0.00028754395,5.459849e-09,0.0011061644,2.441967e-06,6.573055e-05,3.7039496e-09,3.4973673e-05,1.1554639e-05,5.4404957e-08,5.975506e-10,3.316977e-09,7.428188e-10,0.0009396691,8.884458e-07,2.4515246e-06,5.2783976e-06,1
9.063455e-06,3.6556826e-06,5.3335746e-08,0.9999783,1.216256e-11,8.849022e-07,2.9693836e-13,1.1274258e-08,1.793983e-10,1.9738264e-09,7.0452574e-13,7.982111e-06,5.5019855e-09,1.7929977e-10,2.6464542e-10,7.5640505e-10,1.2198468e-20,6.3335563e-09,9.9490656e-08,3
0.0071632704,0.00092853286,2.1884409e-05,0.0014924533,0.008737304,0.89764,0.0007641131,0.05331112,0.0042581432,8.278129e-06,5.386681e-08,0.008432555,0.016459366,0.00019380647,0.00022029028,9.0529504e-08,0.00034001947,4.1228562e-11,2.864491e-05,5
0.0071632704,0.00092853286,2.1884409e-05,0.0014924533,0.008737304,0.89764,0.0007641131,0.05331112,0.0042581432,8.278129e-06,5.386681e-08,0.008432555,0.016459366,0.00019380647,0.00022029028,9.0529504e-08,0.00034001947,4.1228562e-11,2.864491e-05,5
9.311804e-06,3.7153611e-06,5.551785e-08,0.99997795,1.2022004e-11,8.603404e-07,2.6856084e-13,1.1088819e-08,1.7909804e-10,2.0361555e-09,7.0638645e-13,8.001092e-06,5.417841e-09,1.8311946e-10,2.7004418e-10,7.3239753e-10,1.0878507e-20,6.5562e-09,9.3236316e-08,3
0.35729972,0.10454731,0.43330732,2.0961943e-07,7.614761e-06,3.7101158e-06,3.4627964e-11,5.5944653e-05,7.2887684e-05,0.10364774,0.0009844536,5.002135e-07,8.0097e-08,3.387301e-05,2.6580183e-05,1.4520641e-06,1.3610868e-09,1.0372097e-05,2.794627e-10,0
0.0071632704,0.00092853286,2.1884409e-05,0.0014924533,0.008737304,0.89764,0.0007641131,0.05331112,0.0042581432,8.278129e-06,5.386681e-08,0.008432555,0.016459366,0.00019380647,0.00022029028,9.0529504e-08,0.00034001947,4.1228562e-11,2.864491e-05,5
4.828298e-06,5.0609754e-07,7.85331e-09,1.9762314e-05,0.009992806,0.001591293,0.0048595844,0.00014502519,4.803573e-05,5.5911886e-10,5.041425e-08,0.42903686,0.55411255,3.49835e-06,5.4117245e-06,8.510221e-07,5.1136295e-09,2.5031948e-08,0.00017887533,12
0.35729972,0.10454731,0.43330732,2.0961943e-07,7.614761e-06,3.7101158e-06,3.4627964e-11,5.5944653e-05,7.2887684e-05,0.10364774,0.0009844536,5.002135e-07,8.0097e-08,3.387301e-05,2.6580183e-05,1.4520641e-06,1.3610868e-09,1.0372097e-05,2.794627e-10,2
1.8272622e-05,9.860025e-05,6.278073e-07,2.6318622e-07,0.00078133005,0.0013413349,0.9819525,0.00042696187,8.646642e-06,1.0783078e-07,0.00048387997,0.00030021678,0.00048334795,9.948291e-07,5.125333e-07,0.004445618,0.009406927,1.523096e-05,0.00023470132,6
0.0071632704,0.00092853286,2.1884409e-05,0.0014924533,0.008737304,0.89764,0.0007641131,0.05331112,0.0042581432,8.278129e-06,5.386681e-08,0.008432555,0.016459366,0.00019380647,0.00022029028,9.0529504e-08,0.00034001947,4.1228562e-11,2.864491e-05,5
7.439044e-06,3.2390421e-06,3.984177e-08,0.9999801,1.3740331e-11,1.1130746e-06,6.5201734e-13,1.304339e-08,1.8776874e-10,1.5840821e-09,7.031403e-13,8.00272e-06,6.3808443e-09,1.574136e-10,2.342264e-10,9.711785e-10,3.022255e-20,4.895453e-09,1.6432436e-07,3
0.022855056,0.97441024,0.00027805308,0.00028754395,5.459849e-09,0.0011061644,2.441967e-06,6.573055e-05,3.7039496e-09,3.4973673e-05,1.1554639e-05,5.4404957e-08,5.975506e-10,3.316977e-09,7.428188e-10,0.0009396691,8.884458e-07,2.4515246e-06,5.2783976e-06,1
1.8936183e-07,5.0658487e-06,6.0460765e-09,7.100303e-10,6.271917e-13,4.1818803e-13,3.04895e-09,6.491175e-08,8.9203835e-09,1.101505e-09,1.5063264e-08,2.2099742e-11,1.5718233e-12,1.0548008e-13,3.0504054e-12,0.9884123,3.0739283e-14,0.011104172,0.00047808324,15
0.00015397757,0.00032113233,2.4841254e-06,1.8037225e-09,2.1826962e-05,0.03187289,0.00036046602,0.0025854935,1.51301865e-05,7.437799e-07,3.0839095e-07,4.562548e-08,2.0420309e-07,1.07939954e-07,3.569728e-08,1.4502728e-08,0.964665,3.3944053e-14,3.1720127e-10,16
