prob_class_0,prob_class_1,prob_class_2,true_label
0.8577986,0.07209342,0.07010799,0
0.76250076,0.10406922,0.13342996,2
0.7833324,0.10149519,0.11517244,0
0.56049865,0.19490658,0.24459475,1
0.46298134,0.3608191,0.17619951,1
0.59935725,0.1645094,0.2361333,1
0.66667587,0.1559675,0.1773566,1
0.9185274,0.02405406,0.057418462,0
0.59825796,0.23720485,0.16453719,0
0.28692892,0.49116683,0.22190414,2
0.699955,0.12562343,0.17442155,0
0.80072653,0.12997018,0.06930322,0
0.8054199,0.08558664,0.10899341,2
0.12220401,0.64840156,0.2293944,1
0.5500176,0.24715093,0.20283145,1
0.40832996,0.30950674,0.28216326,2
0.63403547,0.22959872,0.13636589,1
0.80035025,0.07344143,0.12620832,0
0.535161,0.31105506,0.15378398,0
0.5709714,0.2754856,0.15354304,0
0.882224,0.060895246,0.056880716,0
0.42092565,0.2996333,0.27944106,1
0.64454126,0.18889584,0.16656293,0
0.84722346,0.04745674,0.10531982,2
0.75949246,0.10725752,0.13324998,1
0.741837,0.118282005,0.139881,0
0.90842605,0.03802053,0.053553376,0
0.8516658,0.060555026,0.08777916,0
0.48266357,0.28968754,0.22764887,0
0.78629154,0.08380301,0.12990548,0
0.64510924,0.16272497,0.19216582,0
0.8983082,0.046141014,0.055550817,0
0.46093068,0.32509252,0.21397679,0
0.69849074,0.14052472,0.16098455,0
0.48856014,0.19908005,0.31235978,0
0.6282564,0.18834639,0.18339722,0
0.80205745,0.07211755,0.125825,0
0.34673992,0.4956624,0.15759777,0
0.91107297,0.017519854,0.07140715,0
0.88310385,0.03151969,0.08537638,0
0.27721652,0.49832556,0.22445795,1
0.88060176,0.054237984,0.065160185,0
0.8944576,0.040204898,0.06533743,2
0.5266034,0.18048689,0.29290965,1
0.6059293,0.24561527,0.14845537,0
0.9414716,0.01673877,0.04178962,0
0.4922621,0.32311764,0.18462019,0
0.85423577,0.07543707,0.07032716,0
0.29263002,0.51270825,0.1946617,1
0.91014546,0.02399483,0.06585969,0
0.22179683,0.52357197,0.25463122,1
0.587091,0.16531622,0.2475927,0
0.19248909,0.58832115,0.21918967,2
0.91757405,0.023111116,0.059314784,0
0.7187182,0.14979514,0.13148664,2
0.36940184,0.4234436,0.20715454,1
0.8653864,0.07285318,0.061760366,0
0.4545219,0.31250978,0.23296829,0
0.62774175,0.26694772,0.10531051,1
0.58043903,0.22625141,0.19330949,2
0.6726084,0.13695113,0.19044055,0
0.51917714,0.26619115,0.21463169,2
0.8609972,0.05263661,0.08636615,0
0.4599158,0.26231912,0.27776515,0
0.8461413,0.08552389,0.06833488,0
0.8157452,0.06155894,0.1226959,0
0.8701961,0.04599845,0.08380536,0
0.077785514,0.7128396,0.20937489,1
0.6737517,0.18801631,0.13823207,1
0.621269,0.24495357,0.13377741,0
0.5269244,0.2203122,0.25276348,0
0.30305454,0.3594528,0.33749261,1
