prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,true_label
0.00054042804,0.98399323,0.00033746165,3.6520354e-14,0.01493065,0.00019457402,3.6708852e-06,1
0.10771468,0.85941947,2.462422e-06,2.1674985e-22,0.032817647,4.5660177e-05,1.4592295e-09,4
0.00051010866,0.9059674,0.00020483631,1.3842381e-20,0.09328061,3.6900947e-05,1.5108685e-11,1
0.005683785,0.83173823,7.964323e-06,1.751597e-24,0.162566,4.0507794e-06,4.842522e-11,4
0.0006340403,0.7008171,6.671916e-05,8.32038e-23,0.29846978,1.2282391e-05,8.687886e-13,4
9.051778e-05,0.5691989,1.88212e-05,8.7488855e-24,0.4306906,1.1800125e-06,4.9739374e-13,4
0.00029853624,0.5048017,4.4893086e-06,7.873677e-25,0.49489444,7.5281815e-07,2.770452e-12,4
0.00062447565,0.72940856,0.00011442531,1.0239221e-21,0.26982725,2.5247886e-05,9.070381e-13,4
0.0009776371,0.6482588,7.965795e-06,2.3419513e-24,0.35075167,3.8673597e-06,3.9607245e-12,4
0.18608844,0.81099784,2.2540027e-08,5.796527e-27,0.002913195,4.500209e-07,1.0818924e-09,4
0.00061542523,0.6316356,9.895596e-06,3.7052694e-24,0.36773598,3.0774224e-06,3.118045e-12,4
0.00077745714,0.6931522,1.5209064e-06,2.8457726e-26,0.3060678,1.0966709e-06,1.0963748e-12,4
0.0075808526,0.909564,3.627415e-06,8.716911e-24,0.08282674,2.471674e-05,1.627919e-11,4
0.21595052,0.78270775,5.928449e-09,3.040618e-28,0.0013416748,1.16168025e-07,1.0544998e-09,0
0.0071896035,0.9927625,1.5238128e-07,1.2830724e-26,4.6496658e-05,1.3084957e-06,2.5473566e-11,1
0.0022082948,0.8465127,6.737764e-07,2.4487126e-27,0.15127777,6.3107024e-07,5.2178704e-12,4
0.37918738,0.62036073,2.593588e-07,2.0754348e-18,3.8954946e-05,1.0670989e-07,0.00041259776,0
0.11845719,0.88146216,3.8831016e-07,3.8419488e-22,7.517238e-05,5.1058987e-06,4.5214488e-08,1
0.023975894,0.9746865,2.5651474e-07,2.2324062e-24,0.0012685071,6.884491e-05,3.50183e-11,1
0.82664496,0.17319019,1.9295945e-09,2.17441e-28,0.00016302436,1.0020538e-07,1.7488658e-06,0
0.002988539,0.996461,3.8452026e-07,1.3752382e-26,0.0005452511,4.860159e-06,1.4751846e-11,1
0.0003521545,0.9989221,4.6280445e-07,3.559397e-27,0.0007239166,1.3983777e-06,8.715979e-12,1
0.00045474837,0.9936845,6.30998e-07,5.2182513e-28,0.0058595883,5.5923e-07,1.983953e-12,1
0.33520636,0.6647924,7.479615e-11,7.8692625e-30,3.635615e-07,1.3683954e-09,7.901488e-07,0
0.00027868157,0.9997123,2.7507044e-06,1.9015044e-22,5.066621e-06,3.3694832e-07,8.6460136e-07,1
0.09523411,0.904565,2.4840637e-07,5.5143983e-21,0.00015865633,1.1349052e-06,4.0887306e-05,1
0.008437734,0.74724144,2.8703425e-06,1.2525991e-20,0.2443085,9.438393e-06,1.7930413e-08,1
1.1443735e-05,0.99987686,1.5779904e-05,5.9936326e-23,8.458373e-05,1.1382739e-05,2.8731895e-11,1
0.94732445,0.05266954,7.532197e-13,6.114621e-36,1.5265837e-06,1.7290317e-11,4.3698933e-06,0
0.18246202,0.81752425,9.435573e-10,5.505445e-28,1.3402051e-05,1.2283122e-08,3.3744843e-07,0
0.3514623,0.6483182,1.0540843e-07,9.788173e-18,7.337276e-05,6.960006e-06,0.00013918153,1
6.5833665e-05,0.9998098,1.7798828e-05,4.0662851e-22,0.00010122291,5.4474513e-06,7.469041e-09,1
0.20493962,0.7950376,2.2352125e-09,5.8729373e-24,7.801476e-06,2.2746956e-08,1.4970858e-05,0
0.0017596714,0.9982375,7.798175e-07,3.2459844e-25,1.8207785e-06,1.4584194e-07,1.2678714e-07,1
2.5418982e-05,0.9999312,7.481253e-06,4.7066146e-23,2.9792744e-05,6.0215802e-06,5.614571e-10,1
0.0038842133,0.9961045,3.398405e-07,6.622999e-22,2.501163e-06,3.2269946e-07,8.078389e-06,1
0.9142942,0.085682064,2.97268e-09,4.052309e-26,1.1277708e-05,1.4040587e-08,1.2587014e-05,0
0.0026337847,0.99720013,8.752834e-09,3.577461e-32,0.00016602423,1.7554125e-08,1.4118673e-12,1
0.025842713,0.97414535,2.382343e-08,8.553245e-28,1.199801e-05,4.1075356e-08,1.7884032e-10,1
0.9982515,0.0017453077,1.2078027e-13,2.222851e-38,1.3314962e-08,4.0866063e-13,3.1673483e-06,0
0.000103025355,0.9997682,3.3846368e-06,9.295815e-25,0.00012366097,1.818522e-06,3.76244e-09,1
6.8942514e-05,0.9998529,1.3196389e-05,2.3559311e-21,6.062031e-05,4.1341352e-07,3.938818e-06,1
0.00017312104,0.91563,3.9583778e-05,3.5258046e-22,0.08415252,4.8391707e-06,5.1184623e-11,1
0.00015736916,0.99958986,7.2861963e-06,7.6034365e-23,0.00024224205,3.267526e-06,3.1106094e-08,1
0.00029387703,0.99961,5.51312e-07,2.7475166e-26,9.475911e-05,8.171122e-07,9.330222e-10,1
0.8104746,0.18949915,4.4127745e-08,2.7031339e-24,2.2315187e-05,1.6297142e-07,3.799648e-06,1
0.008974423,0.9910069,1.02653146e-07,3.1779682e-22,5.6900617e-06,1.8485429e-07,1.2663757e-05,1
0.34485972,0.6550577,5.5052826e-08,1.1412304e-20,6.323162e-05,1.2541515e-06,1.7844077e-05,0
0.28608865,0.71375775,2.7098443e-07,3.3230017e-19,0.00012430288,4.019808e-06,2.5017192e-05,1
0.00023262702,0.99961615,7.4474156e-06,1.7664011e-23,0.00014064014,3.1596385e-06,7.0037927e-09,1
0.99846077,0.0014736294,3.0087054e-11,3.1740776e-33,1.9403076e-07,1.934052e-11,6.535836e-05,0
0.9941468,0.005849169,1.1828243e-10,3.6019745e-32,6.615857e-08,6.277284e-11,3.9619595e-06,0
0.24558672,0.75402176,3.731649e-07,2.5392559e-18,0.00026636414,7.982606e-06,0.00011685133,1
0.00093351793,0.9990627,2.5544588e-07,1.6155558e-24,1.413926e-06,6.277559e-08,2.0816592e-06,1
0.000291756,0.9996991,1.7512181e-06,2.0382628e-22,2.3251744e-06,2.8120192e-07,4.7309636e-06,1
7.315093e-05,0.9863587,1.6195172e-05,8.643003e-25,0.013550564,1.3862158e-06,2.5450454e-11,1
0.9984042,0.0015573427,4.56952e-12,2.203441e-32,1.0394464e-07,5.0662625e-12,3.8294736e-05,0
0.9945076,0.00021983543,2.9279686e-12,1.2469407e-29,1.4715651e-08,2.0788062e-14,0.0052726176,0
