prob_class_0,prob_class_1,prob_class_2,true_label
0.6760526,0.29474175,0.029205678,0
0.9762106,0.0054653287,0.018323999,0
0.003119599,0.294923,0.70195735,2
0.00015588729,0.048487674,0.9513564,2
0.18433285,0.8125915,0.0030756255,1
0.03541176,0.017120674,0.94746757,2
0.0030443894,0.9903453,0.006610366,2
0.0005132109,0.00587914,0.99360764,2
0.07483517,0.88976914,0.03539564,1
0.2321328,0.75236285,0.0155042885,1
0.0006071298,0.009748258,0.98964465,2
0.0019069395,0.7496203,0.24847277,1
0.19232662,0.785984,0.021689495,2
0.05970304,0.015217996,0.925079,2
0.000109078115,0.002039008,0.99785197,2
0.0054356786,0.0059597827,0.98860455,2
0.62315476,0.37615383,0.0006913535,1
0.70187664,0.29759863,0.0005246888,0
0.0056251516,0.049679838,0.944695,2
1.345287e-05,0.006850248,0.9931363,2
0.20887044,0.79081106,0.0003185838,0
0.9929067,0.006409177,0.0006841506,0
0.0013213219,0.6856697,0.31300905,2
0.13094358,0.39172807,0.47732833,2
0.0016442529,0.009577658,0.98877805,2
0.022492366,0.31717217,0.66033554,2
0.98369217,0.013814319,0.0024934793,0
0.08410256,0.8503441,0.06555337,1
4.9183207e-05,0.026254052,0.97369677,2
0.0005564019,0.009986394,0.9894572,2
0.083546594,0.08195258,0.83450085,2
0.0011541973,0.065622814,0.933223,2
0.8162878,0.17310381,0.0106083015,1
0.010877674,0.3807965,0.60832584,2
0.10009728,0.79387796,0.106024794,1
0.201518,0.7777078,0.020774178,1
0.00053000357,0.020087471,0.9793825,2
0.12265145,0.20659932,0.6707492,2
0.97503746,0.024831617,0.00013088142,0
0.01234669,0.983913,0.0037403167,1
0.9856457,0.005546312,0.008807987,0
0.00011354557,0.0051511014,0.9947353,2
0.868835,0.11425885,0.016906174,0
0.00016070728,0.06255284,0.9372865,2
0.00027009108,0.021224333,0.9785056,2
0.009845795,0.02330974,0.96684444,2
7.7917605e-07,0.014074278,0.9859249,2
3.9022932e-05,0.0025283645,0.99743265,2
1.429091e-06,0.00041506128,0.99958354,2
0.8803042,0.11493336,0.004762427,0
0.024314698,0.9672976,0.008387708,1
0.8255513,0.16947396,0.004974814,0
0.00027315933,0.0030787392,0.99664813,2
0.0010814547,0.058946606,0.93997186,2
0.005390558,0.9787718,0.01583765,1
0.47658098,0.5218482,0.0015708492,0
0.0010968983,0.9943832,0.004519977,1
0.7723984,0.2239731,0.0036285452,0
0.009460424,0.0044166874,0.98612285,2
0.016065802,0.95684487,0.027089365,1
0.49712613,0.376048,0.12682582,2
0.21819964,0.7793283,0.002472097,1
0.9738676,0.01579924,0.010333192,0
0.9855407,0.010688519,0.0037707768,0
0.0011120575,0.008469646,0.99041826,2
0.00033500267,0.41921502,0.58044994,2
0.3254356,0.31672823,0.35783616,2
4.0955947e-05,0.0035940837,0.99636495,2
0.08513182,0.079704516,0.8351637,2
0.11038042,0.8756757,0.0139439,1
1.5384901e-06,0.0005769358,0.9994216,2
0.042560767,0.70486933,0.25256994,1
4.3390464e-05,0.0008012479,0.9991554,2
0.17023261,0.05219577,0.7775716,2
0.00855526,0.013634334,0.9778104,2
0.9570043,0.021569205,0.021426406,0
0.020009438,0.027520733,0.9524699,2
0.14116205,0.32532987,0.53350806,2
0.8810857,0.115368575,0.003545689,0
0.8064037,0.05799489,0.1356015,2
0.0027515024,0.5758104,0.42143813,2
0.98947525,0.00904988,0.0014749079,0
0.006616874,0.018906845,0.97447634,2
0.008895629,0.9007753,0.090329066,1
0.0011932101,0.3971065,0.60170025,2
0.02336912,0.9619045,0.014726397,1
0.042338863,0.8831578,0.07450333,1
0.000363475,0.012175899,0.98746055,2
0.001723744,0.008771469,0.9895048,2
0.032384302,0.9616066,0.0060090725,1
0.33283433,0.54880744,0.11835825,2
0.034768518,0.9333021,0.031929333,1
0.8785493,0.029541258,0.09190946,0
0.3839473,0.22335272,0.39270002,0
0.5407927,0.43104872,0.028158484,0
0.01765217,0.93978643,0.042561375,1
0.8071327,0.16849084,0.024376377,0
0.000122041,0.18997711,0.8099009,2
0.9189261,0.0777231,0.0033507238,0
0.14694995,0.80586195,0.047188148,1
0.012759352,0.9728147,0.014426005,2
0.00032235787,0.0027978362,0.9968798,2
0.0004000388,0.01230794,0.98729205,2
0.1368246,0.2370724,0.626103,2
0.0061805192,0.2141735,0.779646,2
0.4488198,0.38834524,0.16283494,2
0.37159854,0.6262673,0.0021341918,0
0.8818221,0.08886699,0.0293109,0
0.0010554502,0.016251031,0.98269355,2
0.0042585535,0.01210252,0.983639,2
0.0100923,0.94911253,0.04079521,1
0.2623119,0.7347317,0.0029563652,1
0.02800804,0.9317166,0.040275384,1
0.01892896,0.49643373,0.4846373,2
0.00015200416,0.07777297,0.92207503,2
0.00013940338,0.5117806,0.48808002,2
