prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,true_label
0.0005817193,0.51331186,3.5082292e-05,7.183793e-08,0.48603645,3.435348e-05,4.4642834e-07,4
0.0005962802,0.16209163,3.2653043e-05,7.762429e-08,0.8372623,1.6652828e-05,4.1899432e-07,4
0.00014173136,0.13598436,6.0991065e-06,1.7912607e-08,0.8638643,3.2775345e-06,1.5104175e-07,4
0.026241293,0.18285505,4.4053326e-05,1.02030675e-07,0.79085743,1.0561627e-06,1.0196089e-06,4
0.12631477,0.87365943,2.6576924e-06,9.461209e-08,2.0993355e-05,9.900886e-07,1.0848421e-06,1
0.059300832,0.17645645,2.9626458e-06,1.6850006e-08,0.7642354,3.7624116e-06,5.7744137e-07,4
0.1538291,0.8459206,7.735437e-05,3.0223163e-08,6.947338e-05,0.000101927486,1.4748304e-06,1
0.10759527,0.28911316,3.5280925e-06,1.5003547e-08,0.60328,6.9228913e-06,1.101583e-06,0
2.578361e-05,0.113823876,5.582599e-06,1.4317677e-08,0.88614404,6.096869e-07,1.5746406e-07,4
0.62889415,0.36581314,2.3582741e-05,1.35006415e-08,0.0052568,1.110836e-05,1.1750072e-06,0
3.190512e-05,0.0689217,4.9945425e-06,1.1953385e-08,0.9310338,7.4710374e-06,1.1929441e-07,4
6.922748e-05,0.19400503,8.3122295e-06,1.7464004e-08,0.80591303,4.1745725e-06,1.948389e-07,4
0.00097463105,0.99746656,2.2168488e-05,6.4688265e-08,0.001529938,6.149782e-06,5.410242e-07,1
0.7995402,0.20038545,4.501185e-05,7.000315e-08,2.2928845e-05,5.622118e-06,7.234949e-07,0
0.27226081,0.72762984,3.6107092e-05,7.156049e-08,6.504752e-05,6.604015e-06,1.4871956e-06,1
0.20347105,0.7965112,4.0905284e-06,9.431343e-08,3.9453757e-06,2.0819161e-06,7.5648304e-06,1
0.004077452,0.9938858,3.567773e-05,3.294775e-08,0.001906247,9.361729e-05,1.20792e-06,1
0.0010110242,0.99659497,3.230444e-05,4.071836e-08,0.0023265588,3.4400036e-05,7.088603e-07,1
0.00016815936,0.9884213,3.1663836e-05,1.2757787e-08,0.011277306,0.00010075479,8.545323e-07,1
0.018361319,0.981455,4.3017524e-05,4.3329344e-08,6.2150626e-05,7.257501e-05,5.9102267e-06,1
0.0012167476,0.9970401,2.4645426e-05,2.2037755e-08,0.0016955233,2.1341839e-05,1.6008257e-06,1
0.0046990053,0.9953004,2.4766453e-07,7.482046e-09,1.18355956e-07,1.3408852e-07,1.09220906e-07,1
0.34826034,0.65122086,1.8081162e-05,5.1183996e-08,0.00048626354,5.233861e-06,9.147859e-06,1
0.69296753,0.30702907,5.5642477e-07,8.51174e-08,3.7774814e-07,1.2972079e-06,1.1126124e-06,0
0.61005926,0.38986224,2.4962858e-06,1.0129819e-07,5.937647e-05,2.4586486e-06,1.406625e-05,0
0.82796097,0.1720073,8.2988726e-07,2.0535353e-07,1.711451e-05,1.1319635e-06,1.2452745e-05,0
0.14312842,0.85681844,1.37397e-06,1.173329e-07,4.820642e-05,1.1074852e-06,2.3507143e-06,0
0.75203514,0.24656636,7.465157e-07,4.7541768e-08,4.3716052e-05,6.5623436e-07,0.001353394,0
0.34694877,0.6530337,1.4532575e-06,1.2269821e-07,1.114662e-05,1.9097154e-06,2.9503651e-06,1
0.7886618,0.21122853,5.7232323e-06,7.465193e-08,2.2941143e-05,2.1424146e-06,7.881369e-05,0
0.71120507,0.2887596,1.188889e-06,2.9933023e-08,2.9676628e-05,1.102324e-06,3.3179792e-06,0
0.06237932,0.9375641,1.2406556e-06,4.3999197e-08,2.9861105e-05,1.732161e-06,2.376461e-05,1
