prob_class_0,prob_class_1,true_label
0.023492694,0.9765073,1
0.006684363,0.99331564,1
0.5454303,0.45456967,1
0.002705276,0.9972947,1
0.042303503,0.9576965,1
0.010215938,0.98978406,1
0.04560685,0.95439315,1
0.06703389,0.9329661,1
0.518764,0.48123598,1
0.043845117,0.9561549,1
0.3875864,0.6124136,1
0.0038704872,0.9961295,1
0.662241,0.337759,1
0.00049233437,0.99950767,1
0.036753356,0.96324664,1
0.565511,0.434489,1
0.11044377,0.8895562,1
0.49791712,0.5020829,1
0.6759585,0.3240415,1
0.33402836,0.66597164,1
0.0152365565,0.98476344,1
0.07526904,0.92473096,1
0.23669666,0.76330334,1
0.03394556,0.96605444,1
0.3012637,0.6987363,1
0.08397812,0.9160219,1
0.037527204,0.9624728,1
0.030671597,0.9693284,1
0.008382618,0.9916174,1
0.0022035837,0.9977964,1
0.015775204,0.9842248,1
0.012238383,0.9877616,1
0.0074998736,0.9925001,1
0.31347686,0.68652314,1
0.018404722,0.9815953,1
0.047076464,0.95292354,1
0.0050040483,0.99499595,1
0.025010586,0.9749894,1
0.18885398,0.811146,1
0.15044647,0.8495535,1
0.017821848,0.98217815,1
0.056156933,0.94384307,1
0.054145336,0.94585466,1
0.08840793,0.91159207,1
0.035797477,0.9642025,1
0.60349596,0.396504,1
0.28109866,0.71890134,1
0.01311177,0.98688823,1
0.011801362,0.98819864,1
0.029355109,0.9706449,1
0.030673683,0.9693263,1
0.008455753,0.99154425,1
0.36130285,0.63869715,1
0.012803197,0.9871968,1
0.45828635,0.54171365,1
0.5402919,0.4597081,1
0.008529484,0.9914705,1
0.076194346,0.92380565,1
0.06987661,0.9301234,1
0.0019544363,0.99804556,1
0.06906074,0.93093926,1
0.00309664,0.99690336,1
0.6458339,0.3541661,1
0.0014591217,0.9985409,1
0.031104147,0.96889585,1
0.27340835,0.72659165,1
0.05429548,0.9457045,1
0.03027469,0.9697253,1
0.025580287,0.9744197,1
0.002587378,0.9974126,1
0.005874872,0.9941251,1
0.069637716,0.9303623,1
0.023211718,0.9767883,1
0.011905491,0.9880945,1
0.24828142,0.7517186,1
0.6013075,0.39869246,1
0.10900968,0.8909903,1
0.0018943548,0.99810565,1
0.061514676,0.9384853,1
0.042760015,0.95724,1
0.049756825,0.9502432,1
0.0069729686,0.99302703,1
0.0008326769,0.9991673,1
0.07222968,0.9277703,1
0.45838237,0.54161763,1
0.0052403808,0.9947596,1
0.088546276,0.9114537,1
0.18443942,0.8155606,1
0.008678734,0.99132127,1
0.00048053265,0.99951947,1
0.0011569262,0.9988431,1
0.002565205,0.9974348,1
0.04496026,0.95503974,1
0.14957935,0.85042065,1
0.2323333,0.7676667,1
0.0007632971,0.9992367,1
0.8469808,0.15301916,1
0.048001707,0.9519983,1
0.08064878,0.9193512,1
0.0050373077,0.9949627,1
0.0009835958,0.9990164,1
0.15112233,0.84887767,1
0.2927453,0.7072547,1
0.0065813065,0.9934187,1
0.19031525,0.80968475,1
0.29207587,0.7079241,1
0.016989827,0.9830102,1
0.096734464,0.90326554,1
0.11498195,0.88501805,1
0.004450798,0.9955492,1
0.15766412,0.8423359,1
0.96122223,0.03877779,1
0.08083588,0.9191641,1
0.023323834,0.97667617,1
0.022333205,0.9776668,1
0.039750814,0.9602492,1
0.031084716,0.9689153,1
0.039352298,0.9606477,1
0.049398243,0.95060176,1
0.038058817,0.9619412,1
0.41356337,0.5864366,1
0.1023469,0.8976531,1
0.111001074,0.8889989,1
0.040718913,0.9592811,1
0.070990145,0.92900985,1
0.06973785,0.93026215,1
0.09359217,0.90640783,1
0.2395891,0.7604109,1
0.021301508,0.9786985,1
0.003277719,0.9967223,1
0.025862336,0.97413766,1
0.51879346,0.48120654,1
0.3203948,0.6796052,1
0.0054677725,0.9945322,1
0.01172775,0.98827225,1
0.011739612,0.9882604,1
0.07001734,0.92998266,1
0.046379328,0.9536207,1
0.015461683,0.9845383,1
0.039779544,0.96022046,1
0.91570306,0.084296934,1
0.013056397,0.9869436,1
0.0174492,0.9825508,1
0.22801429,0.7719857,1
0.15365744,0.84634256,1
0.010781229,0.9892188,1
0.7981374,0.20186259,1
0.55519813,0.44480187,1
0.001698792,0.9983012,1
0.08523512,0.9147649,1
0.013755858,0.98624414,1
0.013529003,0.986471,1
0.002634704,0.9973653,1
0.021126091,0.9788739,1
0.01888156,0.98111844,1
0.032265425,0.9677346,1
0.10023451,0.8997655,1
0.3397314,0.6602686,1
0.04173702,0.958263,1
0.34368646,0.65631354,1
0.043614566,0.95638543,1
0.025028586,0.9749714,1
0.062185705,0.9378143,1
0.028506458,0.97149354,1
0.042752385,0.9572476,1
0.2443049,0.7556951,1
0.015697956,0.98430204,1
0.22871125,0.77128875,1
0.17553532,0.8244647,1
0.3109482,0.6890518,1
0.07366687,0.9263331,1
0.0536716,0.9463284,1
0.011889577,0.9881104,1
0.10659802,0.893402,1
0.00937283,0.99062717,1
0.19874322,0.8012568,1
0.72715235,0.27284765,1
0.14238322,0.8576168,1
0.01255095,0.98744905,1
0.00798887,0.99201113,1
0.17233652,0.8276635,1
0.19609916,0.80390084,1
0.35317713,0.64682287,1
0.011444151,0.98855585,1
0.07154971,0.9284503,1
0.0059476495,0.99405235,1
0.019269466,0.98073053,1
0.0067815185,0.9932185,1
0.04734105,0.95265895,1
0.0052559376,0.99474406,1
0.06323236,0.93676764,1
0.045389116,0.9546109,1
0.042784035,0.95721596,1
0.0007981658,0.99920183,1
0.0012022257,0.9987978,1
0.15072006,0.84927994,1
0.033657134,0.96634287,1
0.09715688,0.9028431,1
0.01987344,0.98012656,1
0.36553705,0.63446295,1
0.359177,0.640823,1
0.053411663,0.94658834,1
0.5461879,0.45381215,1
0.98744905,0.012550953,1
0.1384319,0.8615681,1
0.0044546127,0.9955454,1
0.22809654,0.77190346,1
0.02915889,0.9708411,1
0.20065027,0.7993497,1
0.36641896,0.63358104,1
0.0007686615,0.99923134,1
0.027423441,0.97257656,1
0.05057615,0.94942385,1
0.28069067,0.71930933,1
0.13242954,0.86757046,1
0.42250192,0.5774981,1
0.14144593,0.85855407,1
0.0053453445,0.99465466,1
0.020884871,0.9791151,1
0.079396725,0.9206033,1
0.0006902218,0.9993098,1
0.008324742,0.99167526,1
0.006307125,0.9936929,1
0.0026923418,0.99730766,1
0.101399064,0.89860094,1
0.015994549,0.98400545,1
0.24494314,0.75505686,1
0.17007393,0.8299261,1
0.004155934,0.99584407,1
0.008972466,0.99102753,1
0.16844147,0.8315585,1
0.05785358,0.9421464,1
0.30039668,0.6996033,1
0.13127619,0.8687238,1
0.3163545,0.6836455,1
0.0056299567,0.99437004,1
0.035579324,0.9644207,1
0.001850605,0.9981494,1
0.0010825396,0.99891746,1
0.021480143,0.97851986,1
0.02147913,0.9785209,1
0.005289674,0.9947103,1
0.050695598,0.9493044,1
0.17110944,0.82889056,1
0.04068613,0.95931387,1
0.060037374,0.9399626,1
0.020237863,0.97976214,1
0.0103446245,0.9896554,1
0.09649563,0.9035044,1
0.08652383,0.91347617,1
0.03646046,0.96353954,1
0.06752825,0.93247175,1
0.008239031,0.99176097,1
0.041211307,0.9587887,1
0.040174067,0.95982593,1
0.0067896247,0.9932104,1
0.13800216,0.86199784,1
0.012337208,0.9876628,1
0.055464566,0.94453543,1
0.07945198,0.920548,1
0.21326011,0.7867399,1
0.041550457,0.95844954,1
0.10045564,0.89954436,1
0.13223308,0.8677669,1
0.0029426813,0.9970573,1
0.0776183,0.9223817,1
0.027066648,0.97293335,1
0.089203894,0.9107961,1
0.0033885837,0.9966114,1
0.047116697,0.9528833,1
0.002178073,0.9978219,1
0.016988993,0.983011,1
0.14313132,0.8568687,1
0.010570824,0.9894292,1
0.12427729,0.8757227,1
0.008682251,0.99131775,1
0.13620043,0.8637996,1
0.007984996,0.992015,1
0.006218493,0.9937815,1
