index,true_label,pred_label,true_label_decoded,pred_label_decoded
215,1,2,2,3
289,0,2,1,3
429,0,2,1,3
544,0,2,1,3
568,0,2,1,3
600,0,2,1,3
662,1,2,2,3
732,1,2,2,3
777,1,2,2,3
794,0,2,1,3
893,1,2,2,3
908,1,2,2,3
942,1,2,2,3
957,1,2,2,3
1145,1,2,2,3
1171,1,2,2,3
1324,1,2,2,3
1355,1,2,2,3
1428,1,2,2,3
1540,1,2,2,3
1573,1,2,2,3
1708,1,2,2,3
1804,1,2,2,3
1824,1,2,2,3
1834,1,2,2,3
1836,0,2,1,3
2004,1,2,2,3
2156,1,2,2,3
2206,1,2,2,3
2216,1,2,2,3
2236,0,2,1,3
2422,1,2,2,3
2444,0,1,1,2
2641,1,2,2,3
2667,1,2,2,3
2703,0,2,1,3
2728,0,2,1,3
2843,1,2,2,3
2884,1,2,2,3
2921,1,2,2,3
2945,0,2,1,3
3037,1,2,2,3
3047,1,2,2,3
3055,1,2,2,3
3196,1,2,2,3
3222,0,2,1,3
3475,1,2,2,3
3563,1,2,2,3
3570,1,2,2,3
3594,1,2,2,3
3642,1,2,2,3
3675,1,2,2,3
3732,1,2,2,3
3798,1,2,2,3
3799,1,2,2,3
3826,1,2,2,3
3841,0,2,1,3
3908,0,2,1,3
4132,1,2,2,3
4197,1,2,2,3
4217,1,2,2,3
4610,1,2,2,3
4612,0,2,1,3
4620,1,2,2,3
4675,1,2,2,3
4700,0,2,1,3
4925,1,2,2,3
4997,1,2,2,3
4999,1,2,2,3
5084,1,2,2,3
5140,2,1,3,2
5153,0,2,1,3
5175,0,2,1,3
5211,1,2,2,3
5227,1,2,2,3
5275,1,2,2,3
5307,1,2,2,3
5432,1,2,2,3
5532,1,2,2,3
5647,1,2,2,3
5804,1,2,2,3
5853,1,2,2,3
5876,1,2,2,3
5969,1,2,2,3
6030,1,2,2,3
6051,0,1,1,2
6169,1,2,2,3
6305,1,2,2,3
6401,1,2,2,3
6512,1,2,2,3
6582,1,2,2,3
6738,1,2,2,3
6911,0,2,1,3
6946,0,2,1,3
6972,0,1,1,2
7050,0,2,1,3
7117,1,2,2,3
7178,0,2,1,3
7181,1,2,2,3
