index,true_label,pred_label,true_label_decoded,pred_label_decoded
4,1,0,1,0
37,2,0,2,0
72,1,0,1,0
114,2,1,2,1
134,1,0,1,0
222,2,0,2,0
332,2,0,2,0
365,2,1,2,1
374,0,2,0,2
481,2,0,2,0
494,2,1,2,1
533,0,2,0,2
549,0,1,0,1
555,2,0,2,0
603,0,2,0,2
626,1,0,1,0
674,2,1,2,1
693,1,2,1,2
878,1,2,1,2
936,1,2,1,2
948,2,1,2,1
995,1,0,1,0
1083,0,1,0,1
1123,0,2,0,2
1151,2,1,2,1
1283,2,1,2,1
1348,2,0,2,0
1377,2,0,2,0
1486,0,1,0,1
1503,0,2,0,2
1532,2,1,2,1
1607,2,1,2,1
1701,1,2,1,2
1728,2,1,2,1
1905,1,0,1,0
1965,1,2,1,2
2016,1,2,1,2
2025,2,0,2,0
2036,1,2,1,2
2043,0,1,0,1
2081,0,2,0,2
2147,1,2,1,2
2177,1,2,1,2
2337,2,1,2,1
2363,0,1,0,1
2405,1,2,1,2
2462,1,0,1,0
2464,2,1,2,1
2502,2,0,2,0
2568,0,2,0,2
2618,2,0,2,0
2639,2,0,2,0
2651,2,1,2,1
2678,0,1,0,1
2680,0,2,0,2
2698,2,1,2,1
2774,1,2,1,2
2799,0,1,0,1
2874,2,1,2,1
2916,0,2,0,2
2919,0,2,0,2
2981,2,0,2,0
3005,2,1,2,1
3046,1,0,1,0
3079,2,1,2,1
