prob_class_0,prob_class_1,prob_class_2,true_label
1.0742152e-06,5.5272794e-06,0.99999344,2
2.1950482e-06,9.420356e-06,0.99998844,2
1.2854937e-06,4.9386313e-06,0.9999938,2
1.9958647e-06,8.143698e-06,0.99998987,2
1.2870677e-06,6.729573e-06,0.999992,2
1.3804191e-06,1.0377224e-05,0.9999882,2
1.9237834e-06,1.3320012e-05,0.99998474,2
1.399542e-06,1.1153182e-05,0.9999875,2
0.0018511814,0.9960006,0.0021482233,1
6.044777e-06,2.0220027e-06,0.9999919,2
2.550354e-06,1.0983889e-05,0.9999864,2
1.7576492e-06,7.5495236e-06,0.9999907,2
1.6049898e-06,1.28845e-05,0.99998546,2
1.8222131e-06,2.7942933e-06,0.99999535,2
9.67715e-07,8.181304e-06,0.9999908,2
1.4770254e-06,1.0413716e-05,0.9999881,2
1.1669332e-06,8.821905e-06,0.99999,2
4.6123505e-06,2.2732802e-06,0.9999931,2
7.3098e-07,2.2422822e-05,0.9999769,2
2.0847983e-06,1.6257723e-05,0.99998164,2
1.428429e-06,1.0588173e-05,0.99998796,2
1.6800784e-06,1.07790165e-05,0.9999875,2
2.4362187e-06,7.3977326e-06,0.9999902,2
2.2104348e-06,8.8423885e-06,0.9999889,2
1.9267732e-06,1.3098759e-05,0.999985,2
9.5035506e-07,4.6500836e-06,0.9999944,2
3.7135728e-06,1.0488813e-05,0.9999858,2
7.859754e-06,2.2281051e-06,0.99998987,2
7.72838e-06,2.266411e-06,0.99999,2
6.523243e-06,2.1970484e-06,0.9999913,2
1.5990405e-06,4.3163923e-06,0.99999404,2
1.6458936e-06,6.685318e-06,0.99999166,2
8.470218e-06,2.202763e-06,0.9999893,2
7.3319593e-06,1.0675693e-05,0.999982,2
1.8251529e-06,4.5073734e-06,0.9999937,2
1.9457948e-06,1.20855575e-05,0.99998593,2
4.155247e-06,1.5571533e-05,0.99998033,2
1.4128512e-06,8.777191e-06,0.99998987,2
1.5465703e-06,6.074177e-06,0.9999924,2
1.638256e-06,9.74435e-06,0.9999887,2
1.4643898e-06,3.663187e-06,0.9999949,2
8.4608337e-07,7.766094e-06,0.9999914,2
5.2513255e-06,7.980283e-06,0.99998677,2
1.8987143e-06,1.3409447e-05,0.99998474,2
1.4690297e-06,8.273224e-06,0.9999902,2
8.4559e-06,2.2588267e-06,0.9999893,2
1.9754034e-05,6.431975e-06,0.9999738,2
1.3656647e-06,1.1221868e-05,0.99998736,2
1.3610353e-06,1.1723782e-05,0.9999869,2
2.3403302e-06,2.7260658e-05,0.99997044,2
1.4865714e-06,1.0292461e-05,0.9999882,2
1.6056755e-06,7.3213696e-06,0.99999106,2
1.1404177e-06,8.040191e-06,0.9999908,2
1.0862724e-06,5.643082e-06,0.9999933,2
6.3604525e-06,2.1209567e-06,0.99999154,2
6.8664376e-06,2.3485297e-06,0.9999908,2
1.2475352e-06,7.812518e-06,0.99999094,2
1.423738e-06,1.547554e-05,0.9999831,2
6.5805903e-06,2.143037e-06,0.9999913,2
2.726841e-06,1.567258e-05,0.99998164,2
2.4009028e-06,8.028542e-06,0.9999896,2
4.5173542e-06,3.2907843e-05,0.99996257,2
2.2255233e-06,2.7523117e-06,0.999995,2
1.5334757e-06,7.912594e-06,0.9999906,2
1.5253777e-06,1.1723131e-05,0.99998677,2
1.9046021e-06,9.971809e-06,0.9999881,2
1.3922452e-06,1.1477001e-05,0.9999871,2
1.5124776e-06,1.1224479e-05,0.99998724,2
2.1536835e-06,1.0909128e-05,0.9999869,2
7.428096e-06,2.338052e-06,0.9999902,2
0.0003376968,0.99921966,0.00044266856,1
1.6158571e-06,8.259403e-06,0.9999901,2
5.7855705e-06,3.9083116e-06,0.99999034,2
1.345801e-06,7.1600725e-06,0.99999154,2
1.993902e-06,1.0590499e-05,0.99998736,2
2.0885354e-06,6.711238e-06,0.9999912,2
1.6054126e-06,1.0790579e-05,0.9999876,2
1.1293231e-06,1.090733e-05,0.99998796,2
1.3815286e-06,9.111473e-06,0.9999895,2
1.3760463e-06,1.1319163e-05,0.99998736,2
7.121107e-06,2.3303994e-06,0.9999906,2
4.3786886e-06,2.2570619e-06,0.9999933,2
1.8810235e-06,7.277401e-06,0.9999908,2
1.5852697e-06,1.2342968e-05,0.99998605,2
1.3691308e-06,1.1254729e-05,0.99998736,2
1.6571609e-06,1.0763311e-05,0.9999876,2
1.7188136e-06,3.1158768e-06,0.9999951,2
1.6321175e-06,1.0045288e-05,0.9999883,2
3.5605137e-06,2.309478e-06,0.99999416,2
1.0398904e-06,7.8650055e-06,0.99999106,2
2.8813533e-06,1.205548e-05,0.9999851,2
2.0324794e-06,7.931295e-06,0.99999,2
3.7772477e-06,1.8413716e-06,0.9999944,2
1.4748135e-06,4.1649228e-06,0.9999944,2
1.3292262e-06,3.6495778e-06,0.999995,2
5.203395e-06,1.9216354e-06,0.99999285,2
1.6734383e-06,5.6348886e-06,0.9999927,2
1.3804191e-06,1.0377224e-05,0.9999882,2
1.7700945e-06,9.064245e-06,0.99998915,2
1.6451864e-06,9.221863e-06,0.99998915,2
1.4315683e-06,1.0632888e-05,0.99998796,2
4.2627266e-06,2.4719236e-06,0.9999933,2
5.1027655e-06,2.382312e-06,0.9999925,2
1.8909083e-06,9.412241e-06,0.9999887,2
0.0006513875,0.99888283,0.00046582898,1
1.5717146e-06,9.125585e-06,0.9999893,2
1.1801793e-06,5.553899e-06,0.9999933,2
1.1102622e-06,7.2049597e-06,0.99999166,2
1.9277077e-06,1.2726013e-05,0.99998534,2
1.5699331e-06,8.335749e-06,0.9999901,2
3.0048816e-06,1.9407164e-05,0.9999776,2
1.356752e-06,7.232888e-06,0.9999914,2
1.9800889e-06,9.169146e-06,0.9999888,2
