index,true_label,pred_label,true_label_decoded,pred_label_decoded
51,1,0,1,0
61,0,1,0,1
109,0,1,0,1
129,1,0,1,0
131,0,1,0,1
145,1,0,1,0
151,1,0,1,0
171,0,1,0,1
191,0,1,0,1
193,1,0,1,0
208,0,1,0,1
256,1,0,1,0
340,1,0,1,0
355,1,0,1,0
364,1,0,1,0
391,0,1,0,1
395,1,0,1,0
454,0,1,0,1
463,0,1,0,1
466,0,1,0,1
507,1,0,1,0
529,0,1,0,1
567,0,1,0,1
593,1,0,1,0
606,1,0,1,0
674,0,1,0,1
747,0,1,0,1
752,1,0,1,0
758,0,1,0,1
777,0,1,0,1
793,1,0,1,0
798,1,0,1,0
810,1,0,1,0
827,1,0,1,0
857,1,0,1,0
863,0,1,0,1
911,1,0,1,0
913,0,1,0,1
