index,true_label,pred_label,true_label_decoded,pred_label_decoded
133,1,2,1,2
193,2,1,2,1
232,0,1,0,1
261,1,0,1,0
288,2,1,2,1
330,2,1,2,1
453,2,1,2,1
502,2,0,2,0
549,0,1,0,1
757,2,0,2,0
810,2,1,2,1
813,1,0,1,0
840,2,1,2,1
896,1,2,1,2
1105,2,0,2,0
1243,1,2,1,2
1322,1,0,1,0
1367,0,1,0,1
1373,2,1,2,1
1620,1,2,1,2
1627,1,2,1,2
1660,2,1,2,1
1846,1,0,1,0
2073,1,0,1,0
2332,2,1,2,1
2344,2,1,2,1
2363,0,1,0,1
2481,2,0,2,0
2526,2,1,2,1
2556,2,0,2,0
2595,1,0,1,0
2695,0,2,0,2
2811,1,0,1,0
2831,1,0,1,0
2887,0,1,0,1
2906,2,1,2,1
3144,1,2,1,2
