index,true_label,pred_label,true_label_decoded,pred_label_decoded
66,2,1,2,1
72,1,0,1,0
92,2,1,2,1
105,1,2,1,2
120,0,1,0,1
129,1,0,1,0
135,0,1,0,1
209,2,1,2,1
245,2,1,2,1
283,0,1,0,1
300,1,0,1,0
307,0,2,0,2
321,0,2,0,2
555,2,0,2,0
559,1,0,1,0
603,0,2,0,2
711,2,1,2,1
731,2,1,2,1
900,1,0,1,0
935,2,1,2,1
993,2,1,2,1
1003,0,1,0,1
1013,1,0,1,0
1038,2,1,2,1
1271,2,1,2,1
1342,1,2,1,2
1394,0,1,0,1
1420,0,2,0,2
1435,0,2,0,2
1503,0,2,0,2
1532,2,1,2,1
1533,2,1,2,1
1703,2,1,2,1
1715,2,1,2,1
1730,1,0,1,0
1775,2,1,2,1
1847,2,1,2,1
1891,2,1,2,1
1906,2,1,2,1
1932,0,1,0,1
2296,2,1,2,1
2462,1,0,1,0
2464,2,1,2,1
2474,2,1,2,1
2586,2,1,2,1
2601,2,0,2,0
2639,2,0,2,0
2663,2,1,2,1
2690,1,0,1,0
2748,2,1,2,1
2778,0,2,0,2
2848,0,1,0,1
2870,2,1,2,1
2896,0,2,0,2
2899,2,1,2,1
2981,2,1,2,1
2999,2,0,2,0
3079,2,1,2,1
