index,true_label,pred_label,true_label_decoded,pred_label_decoded
6,4,1,5,2
10,4,1,5,2
16,4,1,5,2
24,4,1,5,2
31,4,1,5,2
33,4,1,5,2
36,4,1,5,2
50,4,1,5,2
57,4,1,5,2
108,0,1,1,2
111,0,1,1,2
119,0,1,1,2
121,1,0,2,1
136,0,1,1,2
231,0,1,1,2
305,0,1,1,2
349,0,1,1,2
407,1,0,2,1
413,4,1,5,2
423,0,1,1,2
425,4,1,5,2
426,4,1,5,2
428,4,1,5,2
449,1,0,2,1
507,0,1,1,2
514,0,1,1,2
529,0,1,1,2
530,0,1,1,2
569,0,1,1,2
613,4,1,5,2
615,4,1,5,2
641,4,1,5,2
655,4,1,5,2
687,1,0,2,1
695,4,1,5,2
697,4,1,5,2
711,4,1,5,2
744,0,1,1,2
770,1,0,2,1
773,0,1,1,2
780,1,0,2,1
786,0,1,1,2
794,0,1,1,2
860,4,1,5,2
869,4,1,5,2
875,4,1,5,2
876,4,1,5,2
879,4,1,5,2
892,4,1,5,2
899,4,1,5,2
901,4,1,5,2
902,4,1,5,2
906,1,0,2,1
914,4,1,5,2
915,4,1,5,2
928,4,1,5,2
929,4,1,5,2
934,4,1,5,2
947,0,1,1,2
949,1,0,2,1
975,4,1,5,2
979,1,0,2,1
983,0,1,1,2
988,0,1,1,2
991,0,1,1,2
1013,0,1,1,2
1035,0,1,1,2
1041,0,1,1,2
1049,0,1,1,2
1058,0,1,1,2
1062,0,1,1,2
1076,1,0,2,1
1086,0,1,1,2
1105,1,0,2,1
1109,0,1,1,2
1111,1,0,2,1
1122,0,1,1,2
1126,1,0,2,1
1145,0,1,1,2
1170,4,1,5,2
1175,1,4,2,5
1176,4,1,5,2
1179,4,1,5,2
1192,4,1,5,2
1198,4,1,5,2
1214,4,1,5,2
1216,1,0,2,1
1238,1,0,2,1
1245,0,1,1,2
1313,0,1,1,2
1340,0,1,1,2
1372,1,0,2,1
1414,1,4,2,5
1417,1,0,2,1
1422,4,1,5,2
1428,1,0,2,1
1486,1,4,2,5
1497,1,0,2,1
1508,1,0,2,1
1538,0,1,1,2
1574,4,1,5,2
1583,1,0,2,1
1599,4,1,5,2
1627,4,0,5,1
1636,4,1,5,2
1679,6,0,7,1
1683,6,0,7,1
1686,0,1,1,2
1692,6,0,7,1
1693,6,0,7,1
1694,6,0,7,1
1705,4,1,5,2
1713,6,0,7,1
1741,4,1,5,2
1746,6,0,7,1
1753,4,1,5,2
1755,4,1,5,2
1757,6,0,7,1
1760,6,0,7,1
1761,6,0,7,1
1775,4,1,5,2
1779,6,0,7,1
1809,4,1,5,2
1814,4,1,5,2
1818,2,1,3,2
1834,4,1,5,2
1861,6,0,7,1
1874,4,1,5,2
1880,5,1,6,2
1897,1,0,2,1
1904,5,1,6,2
1906,5,1,6,2
1907,2,5,3,6
1937,5,1,6,2
1958,5,1,6,2
1976,5,1,6,2
2003,1,0,2,1
2012,3,2,4,3
2020,5,1,6,2
2024,4,1,5,2
2037,4,5,5,6
2039,3,2,4,3
2044,4,1,5,2
2052,3,2,4,3
2061,5,1,6,2
2073,4,1,5,2
2106,5,1,6,2
2122,5,1,6,2
2141,5,1,6,2
2166,6,0,7,1
2191,5,1,6,2
2192,5,1,6,2
2193,5,1,6,2
2198,3,2,4,3
2199,3,2,4,3
2206,4,0,5,1
2221,5,1,6,2
2222,5,1,6,2
2228,3,2,4,3
2234,5,2,6,3
2246,5,1,6,2
2261,5,1,6,2
2281,4,1,5,2
2282,4,1,5,2
2285,5,1,6,2
2326,4,1,5,2
2340,5,2,6,3
2342,5,2,6,3
2351,4,1,5,2
2352,4,0,5,1
2365,4,1,5,2
2382,5,2,6,3
2391,4,1,5,2
2404,5,2,6,3
2408,4,1,5,2
2409,4,1,5,2
2414,4,0,5,1
2420,4,0,5,1
2428,5,2,6,3
2432,4,1,5,2
2433,4,1,5,2
2455,5,2,6,3
2463,4,1,5,2
2464,4,1,5,2
