prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,true_label
0.1512733,0.091580294,0.508266,0.00088079943,0.0119390655,0.00081842346,0.00053912506,0.0048129866,0.04218223,0.075285345,0.013040665,0.0050127823,0.00073230854,0.0142536275,0.079336494,8.659011e-06,6.6761468e-06,2.3481041e-05,7.688538e-06,9
3.9174265e-06,3.885994e-07,1.1316488e-06,0.010756079,9.1863e-05,0.0011188841,0.00051072077,0.00062152074,4.266538e-05,1.3994917e-05,0.003031958,0.0003957414,0.0033282319,0.000763326,3.924075e-06,0.026586166,0.0019341076,0.9433305,0.007464903,17
0.050326265,0.020958206,0.0056887823,0.42735407,0.03606984,0.108416006,0.043545157,0.014177576,0.010135362,0.01698765,0.045509294,0.09374681,0.02998725,0.046221532,0.0077113854,0.009136679,0.019608933,0.0045114965,0.00990778,3
0.28109452,0.073479496,0.53720635,0.00096178835,0.0029922028,0.00087493524,0.0001527856,0.0013317005,0.011547632,0.037000917,0.0112381345,0.0060816235,0.00022871519,0.004778955,0.030985134,1.005039e-05,8.442366e-06,2.0214557e-05,6.377679e-06,2
0.0003098034,0.00048981945,1.9790003e-05,0.17541479,0.0010496939,0.07726265,0.0061928784,0.007953683,5.022775e-05,0.00022713254,0.0021177684,0.006611034,0.0032377746,0.0071990318,2.478939e-05,0.041602734,0.5795687,0.011974829,0.07869288,16
0.5232982,0.08083813,0.3199446,0.0017349081,0.004531991,0.0011326856,7.67945e-05,0.00054172287,0.009396058,0.025097564,0.006377676,0.009436469,0.00023199334,0.0018176446,0.015484646,1.2168247e-05,1.9933374e-05,1.8172683e-05,8.665159e-06,0
0.0021409988,0.026926473,0.00014975795,0.0034172058,0.8602567,0.023431893,0.004886687,0.01269235,0.022492273,0.0018121836,0.0039507416,0.014566215,0.013974792,0.006364412,0.0013806595,0.00022636034,0.0005596662,0.000200083,0.000570679,4
0.5252066,0.04408082,0.35389355,0.0020855514,0.0030661058,0.0006844529,7.179455e-05,0.00034784572,0.008439864,0.02926941,0.0056298957,0.0075632273,0.00027285598,0.0016656962,0.01767008,1.1203844e-05,1.290966e-05,2.1108846e-05,6.8833133e-06,0
0.0015235547,0.00023961278,0.0002405841,0.9391296,0.00013405434,0.0015989344,9.2170136e-05,0.00041811436,7.91025e-06,0.00032573758,0.00011858866,0.0019210677,8.301663e-05,0.0018933713,2.1919088e-05,0.009241333,0.032514684,0.0010961688,0.0093994,3
0.040856857,0.039974805,0.037213,0.018747179,0.049692985,0.029273994,0.033979632,0.051149514,0.110224515,0.06542468,0.24539298,0.03247391,0.02916221,0.16512723,0.046708018,0.0010768928,0.00071905775,0.0017476404,0.0010549083,10
