index,true_label,pred_label,true_label_decoded,pred_label_decoded
30,0,1,0,1
46,1,0,1,0
51,1,0,1,0
68,0,1,0,1
98,0,1,0,1
131,0,1,0,1
132,0,1,0,1
144,1,0,1,0
145,1,0,1,0
148,1,0,1,0
225,0,1,0,1
229,1,0,1,0
240,0,1,0,1
241,0,1,0,1
257,1,0,1,0
340,1,0,1,0
347,0,1,0,1
359,1,0,1,0
367,0,1,0,1
377,1,0,1,0
384,0,1,0,1
396,1,0,1,0
440,0,1,0,1
450,0,1,0,1
477,1,0,1,0
531,1,0,1,0
556,1,0,1,0
614,1,0,1,0
629,0,1,0,1
641,0,1,0,1
643,0,1,0,1
652,1,0,1,0
657,0,1,0,1
713,1,0,1,0
746,0,1,0,1
751,0,1,0,1
798,1,0,1,0
805,1,0,1,0
810,1,0,1,0
834,1,0,1,0
901,0,1,0,1
908,0,1,0,1
