index,true_label,pred_label,true_label_decoded,pred_label_decoded
51,1,0,1,0
89,1,0,1,0
129,1,0,1,0
177,1,0,1,0
187,1,0,1,0
222,1,0,1,0
255,0,1,0,1
328,0,1,0,1
329,0,1,0,1
347,0,1,0,1
352,1,0,1,0
356,0,1,0,1
358,0,1,0,1
384,0,1,0,1
396,1,0,1,0
404,0,1,0,1
409,1,0,1,0
456,0,1,0,1
458,0,1,0,1
459,1,0,1,0
461,0,1,0,1
497,0,1,0,1
517,0,1,0,1
525,1,0,1,0
556,1,0,1,0
579,1,0,1,0
595,1,0,1,0
647,0,1,0,1
660,0,1,0,1
681,0,1,0,1
684,1,0,1,0
729,0,1,0,1
758,0,1,0,1
793,1,0,1,0
848,0,1,0,1
892,0,1,0,1
907,0,1,0,1
912,0,1,0,1
913,0,1,0,1
