prob_class_0,prob_class_1,prob_class_2,true_label
0.8298979,0.13424218,0.035859913,1
0.00014641666,0.77806926,0.22178431,1
0.934977,0.0044189156,0.060604088,0
0.00014410532,0.0009169833,0.99893886,2
0.010842505,0.7362272,0.2529303,2
0.9144573,0.06285875,0.02268389,0
0.01097247,0.7356318,0.2533957,1
0.0023471636,2.6518634e-07,0.9976526,2
0.010215747,0.0008686209,0.98891556,2
0.9035458,0.002746476,0.09370768,0
0.0030724807,0.0026595125,0.99426794,2
0.0031075417,0.0027527066,0.9941398,2
4.9304643e-05,0.009634232,0.99031645,2
0.0014610488,2.756271e-06,0.9985362,2
0.0001484952,0.00090896606,0.99894255,2
0.003962018,9.496902e-07,0.99603707,2
0.010945047,0.7357554,0.25329965,1
0.9156708,0.061858784,0.022470357,0
0.15285103,0.66590834,0.18124062,1
0.00027202402,0.00096398493,0.99876404,1
0.8356465,0.12932573,0.035027746,0
0.14856756,0.007837015,0.8435954,2
0.0031225113,0.007450206,0.98942727,2
0.0031176403,0.0073410477,0.98954135,2
0.9515075,0.032924443,0.0155680645,0
0.8487469,0.00014110889,0.1511119,0
0.01111524,0.7350047,0.25388005,1
0.002882177,0.0020224378,0.9950954,2
4.9805618e-05,0.003492283,0.9964579,2
0.8225053,0.0014046655,0.17609006,0
0.009269851,0.00075380894,0.98997635,2
0.0029048482,0.81410706,0.18298805,1
5.0178314e-05,0.0035667096,0.9963831,2
0.0036082792,0.81573987,0.18065181,2
0.7118926,0.0003366607,0.2877707,0
0.61436355,0.3123512,0.07328533,0
0.7336828,0.2166766,0.0496406,0
0.010797104,0.7364415,0.25276133,1
0.00039267092,0.79367113,0.20593618,1
0.40840113,0.4781013,0.11349749,0
0.00014694007,0.000911592,0.9989415,2
0.010377565,0.0009348198,0.98868763,2
0.025061397,0.009265735,0.96567285,2
0.003019655,0.0025081912,0.99447215,2
0.7230799,0.22561625,0.05130383,0
0.7519192,0.2011958,0.046884973,0
0.0031197532,0.00738667,0.9894936,2
0.00029402168,0.78970635,0.20999968,1
0.013240709,0.00449972,0.98225963,2
0.0119091505,0.7365886,0.25150225,1
0.7251861,0.22384726,0.05096663,0
0.003124634,0.007502791,0.98937255,2
0.6552299,0.28198195,0.06278811,0
0.9328718,0.004223845,0.062904306,0
0.0031272878,0.0075740153,0.9892987,2
0.010917181,0.735882,0.25320086,1
0.80443907,0.0025043602,0.19305654,0
0.002868597,0.0019665936,0.99516475,2
0.87494326,0.09589001,0.029166693,0
0.010794213,0.7364553,0.2527505,1
0.8273319,0.0024302609,0.17023785,0
4.902491e-05,0.008892009,0.991059,2
0.01074052,0.73671395,0.2525456,2
0.011022325,0.73540986,0.2535678,1
0.8181182,0.14432546,0.03755626,0
0.010786865,0.7364904,0.25272274,2
0.00021216036,0.0045136027,0.9952742,2
0.00014852227,0.77748346,0.22236809,1
0.02439634,0.0015396827,0.974064,2
0.009358392,0.0007517406,0.98988986,2
4.9025897e-05,0.008893786,0.99105716,2
0.0031290709,0.0076262318,0.9892447,2
0.7778564,0.17637973,0.045763917,0
0.00046953326,0.79651576,0.20301469,1
0.0031485518,0.0028576448,0.9939938,2
0.85569334,0.0022945555,0.1420122,0
0.0109498985,0.7357334,0.2533167,1
0.009338388,0.0007521965,0.9899094,2
5.4603257e-05,0.011828316,0.9881171,2
0.0001467997,0.0009118388,0.99894136,2
0.0108586475,0.73615175,0.25298956,1
0.5236417,0.39033714,0.08602116,0
0.91970557,0.0033510225,0.07694338,0
0.7916696,0.16696952,0.041360926,0
0.010997586,0.7355196,0.25348282,1
0.010690051,0.7369621,0.25234795,1
0.771801,0.016885703,0.21131319,0
0.046110205,0.73607785,0.21781205,1
4.874937e-05,0.00849435,0.9914569,2
0.0031415578,0.00825726,0.98860115,2
4.904892e-05,0.008935046,0.9910159,2
0.003106231,0.0071279947,0.9897657,2
4.8975544e-05,0.008809237,0.9911418,2
0.7053754,2.7870767e-06,0.29462188,0
0.0023085468,2.45198e-07,0.9976913,2
3.6736794e-05,3.120015e-07,0.9999629,2
0.0024469325,3.2510533e-07,0.9975528,2
0.0078429645,0.0035232336,0.98863375,2
0.95761,0.022216383,0.020173647,0
0.0057462812,0.0034727876,0.9907809,2
4.902314e-05,0.008888991,0.9910619,2
0.0031215628,0.0027888918,0.9940896,2
0.010863813,0.7361277,0.25300843,2
0.0029506758,0.0022829233,0.99476635,2
0.010878194,0.7360611,0.2530607,1
0.0031242175,0.007492132,0.98938364,2
0.91970557,0.0033510225,0.07694338,0
3.8515478e-05,3.9287673e-07,0.99996114,2
0.6773991,2.4115923e-06,0.32259855,0
4.7572685e-05,0.0030356278,0.9969168,2
