index,true_label,pred_label,true_label_decoded,pred_label_decoded
4,1,0,1,0
18,2,1,2,1
37,2,0,2,0
62,1,0,1,0
72,1,0,1,0
81,2,1,2,1
114,2,1,2,1
116,2,1,2,1
134,1,0,1,0
222,2,0,2,0
226,1,2,1,2
305,1,2,1,2
342,1,2,1,2
365,2,1,2,1
374,0,2,0,2
383,1,2,1,2
428,0,2,0,2
481,2,1,2,1
494,2,1,2,1
515,0,2,0,2
516,0,2,0,2
555,2,0,2,0
600,0,2,0,2
603,0,2,0,2
611,0,1,0,1
615,0,2,0,2
626,1,0,1,0
662,2,0,2,0
674,2,1,2,1
696,1,2,1,2
739,1,0,1,0
785,2,1,2,1
812,0,1,0,1
838,1,0,1,0
878,1,2,1,2
886,0,2,0,2
909,1,2,1,2
913,0,1,0,1
922,1,2,1,2
934,0,2,0,2
936,1,2,1,2
948,2,1,2,1
957,2,0,2,0
984,0,2,0,2
1013,1,0,1,0
1065,1,2,1,2
1096,1,2,1,2
1123,0,2,0,2
1151,2,1,2,1
1179,1,2,1,2
1188,2,1,2,1
1219,0,1,0,1
1231,1,0,1,0
1283,2,1,2,1
1307,1,0,1,0
1325,1,2,1,2
1348,2,0,2,0
1379,1,2,1,2
1396,1,2,1,2
1435,0,1,0,1
1486,0,2,0,2
1503,0,2,0,2
1528,1,2,1,2
1529,0,1,0,1
1532,2,1,2,1
1565,0,1,0,1
1573,1,2,1,2
1583,1,2,1,2
1607,2,0,2,0
1662,0,1,0,1
1667,1,2,1,2
1671,0,1,0,1
1672,0,1,0,1
1701,1,2,1,2
1728,2,0,2,0
1737,2,1,2,1
1742,1,2,1,2
1769,2,1,2,1
1781,0,2,0,2
1805,0,1,0,1
1809,1,2,1,2
1839,1,2,1,2
1845,1,2,1,2
1880,0,2,0,2
1905,1,0,1,0
1965,1,2,1,2
2016,1,2,1,2
2025,2,1,2,1
2034,1,0,1,0
2036,1,2,1,2
2039,1,0,1,0
2049,1,2,1,2
2081,0,2,0,2
2107,0,1,0,1
2119,1,2,1,2
2135,0,2,0,2
2147,1,2,1,2
2155,1,2,1,2
2165,1,0,1,0
2170,1,2,1,2
2177,1,2,1,2
2250,1,0,1,0
2275,1,2,1,2
2279,1,0,1,0
2366,2,1,2,1
2388,1,0,1,0
2395,0,1,0,1
2405,1,2,1,2
2430,2,1,2,1
2462,1,0,1,0
2464,2,1,2,1
2478,1,2,1,2
2568,0,2,0,2
2577,1,2,1,2
2618,2,1,2,1
2621,1,0,1,0
2639,2,0,2,0
2651,2,0,2,0
2680,0,2,0,2
2698,2,1,2,1
2704,1,0,1,0
2774,1,2,1,2
2829,1,0,1,0
2835,1,2,1,2
2874,2,1,2,1
2915,1,0,1,0
2916,0,2,0,2
2919,0,1,0,1
2952,1,0,1,0
2953,1,0,1,0
2981,2,1,2,1
3005,2,1,2,1
3009,1,2,1,2
3046,1,2,1,2
3077,0,2,0,2
3079,2,1,2,1
3115,1,0,1,0
3139,0,1,0,1
3152,1,2,1,2
