prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.5452764,0.24382484,0.13295114,0.0083000725,0.03979925,0.02984834,0
0.28258005,0.61744195,0.06977434,0.014015104,0.002708749,0.013479771,0
0.54922104,0.2639955,0.15944937,0.004647006,0.013802945,0.0088841235,0
0.80257434,0.044796474,0.12900792,0.0024714344,0.0015668442,0.01958301,0
0.68969625,0.106936,0.13990529,0.0064744204,0.005540359,0.051447637,0
0.4778962,0.34651694,0.1482295,0.0072535994,0.010351252,0.009752409,0
0.4361797,0.37979648,0.14732543,0.008961895,0.011177017,0.016559437,0
0.5751293,0.20599829,0.18095666,0.005319411,0.019535093,0.0130612,0
0.43969235,0.4013151,0.13460794,0.008337269,0.007479925,0.008567417,0
0.55968887,0.23437758,0.17419766,0.0053733713,0.016859787,0.009502758,0
0.8538896,0.019642437,0.11922286,0.0008297721,0.0005685934,0.005846709,0
0.45843938,0.3018148,0.1783184,0.011255854,0.031826664,0.018344946,0
0.5245255,0.28271472,0.1606614,0.005783559,0.015764676,0.0105501,0
0.5697903,0.20877454,0.19142856,0.0043060137,0.014399055,0.011301535,0
0.25207683,0.65968317,0.054898176,0.014551075,0.0022649528,0.016525913,1
0.3207856,0.5663043,0.08173649,0.01200981,0.0039155814,0.015248173,1
0.56575096,0.23088261,0.18159306,0.0033723852,0.011866703,0.0065342477,1
0.3710288,0.4962048,0.1040088,0.010358667,0.005162974,0.013235844,1
0.3508621,0.48503688,0.12013178,0.013740207,0.007294798,0.022934364,1
0.37683064,0.4311414,0.14128505,0.016800836,0.011855925,0.02208613,1
2.1650176e-05,0.9446629,1.4367344e-08,0.054929856,1.960915e-09,0.00038561854,1
0.5950298,0.18793987,0.19354895,0.003751961,0.01003892,0.00969043,1
0.52069056,0.25692034,0.18441889,0.005745908,0.01747637,0.014747995,1
0.29352084,0.49322936,0.12100469,0.025841027,0.0111682005,0.055235814,1
0.39472446,0.40823495,0.14666516,0.011842453,0.012346217,0.026186705,1
0.52633375,0.27768376,0.16427621,0.005313765,0.01566363,0.010728824,1
0.3684585,0.4353291,0.14134541,0.0145200025,0.008865583,0.031481467,1
0.5829275,0.2123096,0.1818003,0.0030964832,0.012029786,0.0078362655,1
0.5750219,0.21823756,0.18195234,0.0033129724,0.0129544195,0.008520874,1
0.2990314,0.530667,0.11125236,0.020651437,0.0067659295,0.03163182,2
0.5180906,0.2847748,0.16413867,0.005313987,0.01584885,0.011833002,2
0.49906915,0.26903975,0.18471658,0.006787683,0.02389826,0.016488502,2
0.5798354,0.20160179,0.19529332,0.003131886,0.015062166,0.005075311,2
0.024681052,0.5515657,0.001283294,0.12152639,0.031008858,0.2699348,3
0.018306104,0.21490064,0.0049531306,0.75524646,0.004789298,0.0018043517,3
0.24481057,0.61614215,0.015394985,0.018598147,0.01460776,0.09044631,4
0.00521882,0.012406098,0.00025072624,0.00096848723,0.83854246,0.14261334,4
0.3520593,0.4817808,0.03432331,0.007867394,0.0048611355,0.11910812,5
0.0028616395,0.055620883,0.0015508807,0.007251159,0.042264327,0.89045113,5
0.0008460895,0.029446004,0.00023091029,0.00339745,0.00042933336,0.9656502,5
0.012206397,0.099580094,0.0062293187,0.010614572,0.013216803,0.85815275,5
0.0041658,0.05848312,0.0013642695,0.0063747675,0.038980465,0.8906316,5
0.004175798,0.07538038,0.0018658431,0.008257301,0.0866661,0.8236546,5
