prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.41805592,0.48633853,0.0720978,0.009506976,0.0052735186,0.008727293,0
0.43258443,0.32855523,0.2156391,0.010366661,0.005054437,0.007800277,0
0.43603826,0.3170757,0.22040817,0.011683408,0.005716733,0.009077652,0
0.4813608,0.27303392,0.22623388,0.008699966,0.0036200988,0.007051439,0
0.4512127,0.30061805,0.21817319,0.012533333,0.0063080154,0.011154679,0
0.40752646,0.32368323,0.23955119,0.0128323445,0.0063362946,0.010070488,0
0.43657973,0.3312846,0.20328881,0.013182158,0.0061674565,0.00949729,0
0.4140019,0.32081822,0.2280939,0.015538209,0.00838226,0.0131654125,0
0.39304495,0.35583895,0.2232782,0.012854769,0.0059832656,0.008999883,0
0.3513809,0.3235566,0.25436127,0.030554703,0.016511345,0.023635186,0
0.41429392,0.2998986,0.22580577,0.025058987,0.013617476,0.02132525,0
0.43306816,0.4081863,0.13953844,0.007808254,0.0041143764,0.007284454,0
0.45459875,0.2903393,0.2341764,0.0094651,0.004139457,0.007281127,0
0.33037832,0.43037298,0.21505158,0.01221382,0.0050865686,0.006896759,0
0.2528701,0.5010388,0.19378355,0.025558338,0.0136772785,0.013071973,1
0.28052655,0.4822358,0.19545071,0.019417401,0.011111016,0.011258571,1
0.2657794,0.5285548,0.17630082,0.014330916,0.007333198,0.0077007893,1
0.3098695,0.43389037,0.20763819,0.022266116,0.012683563,0.01365215,1
0.315357,0.41592205,0.2135264,0.02442553,0.014657779,0.016111156,1
0.5156097,0.24736935,0.17871556,0.020806534,0.012394686,0.025104161,1
6.4210277e-09,0.0679265,2.8606706e-07,0.060513094,0.007677706,0.8638825,1
0.003756246,0.08432659,0.001965764,0.75003624,0.13991599,0.019999182,1
0.14541997,0.02164892,0.00011304042,0.701878,0.033361863,0.09757812,1
0.3587612,0.42272943,0.19843374,0.008969338,0.0049505923,0.006155788,1
0.2769677,0.39629483,0.2139469,0.05644887,0.024258608,0.032083217,1
0.2132735,0.3491337,0.19744019,0.11593021,0.058625244,0.06559719,1
0.43014994,0.34017923,0.21028277,0.008576977,0.0044145756,0.0063965535,1
0.40480983,0.45386192,0.12275738,0.007719081,0.004103358,0.006748336,1
0.1540736,0.63767964,0.14610507,0.036349755,0.015397573,0.010394412,1
0.38787043,0.35516354,0.22771095,0.012630362,0.006836777,0.009787868,2
0.3880718,0.38122615,0.20133008,0.013009938,0.007094574,0.009267437,2
0.46138853,0.22976306,0.077047765,0.07526398,0.06214102,0.094395645,2
0.46320653,0.32264015,0.17520618,0.015106899,0.009063258,0.0147769805,3
0.09875583,0.8397364,0.011211176,0.012637388,0.016532572,0.021126648,3
0.008625841,0.27447858,0.019084264,0.39912605,0.12388748,0.17479782,3
0.20713519,0.2938213,0.1596622,0.14256163,0.09174704,0.10507265,4
0.30122536,0.27798057,0.13666056,0.11981163,0.07603635,0.08828554,4
0.018232025,0.9637988,0.009930374,0.0059404285,0.0015424972,0.0005558208,5
0.08223477,0.8073255,0.009656954,0.047974665,0.029147265,0.023660913,5
6.3385903e-07,3.9147315e-05,3.7114596e-08,6.0699895e-05,0.0070706736,0.9928288,5
6.8780515e-09,9.346735e-06,1.1970656e-08,1.0964729e-05,0.0030619758,0.9969177,5
7.1821944e-09,1.7413407e-06,4.490584e-10,3.268899e-06,0.0017935277,0.9982015,5
