prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.45724776,0.36425447,0.087473765,0.020931862,0.02948124,0.040610842,0
0.29399142,0.47608322,0.068078235,0.048567086,0.034598988,0.07868102,0
0.4648416,0.3760638,0.08367113,0.018528054,0.025475832,0.031419568,0
0.4142583,0.4022127,0.09177378,0.028169118,0.02903661,0.034549534,0
0.35930654,0.4579122,0.08187785,0.03527975,0.02904687,0.03657679,0
0.48247615,0.37076324,0.08214275,0.015592739,0.022504026,0.02652114,0
0.5193676,0.34223098,0.080743775,0.012283497,0.020084364,0.025289759,0
0.46228313,0.3776644,0.08317769,0.01898043,0.025928333,0.031966053,0
0.48864195,0.367015,0.07816932,0.014992037,0.021583684,0.029597996,0
0.46464592,0.3836047,0.081557445,0.017635895,0.024231745,0.028324248,0
0.34270957,0.4909581,0.06391936,0.036105562,0.02443654,0.041870825,0
0.5733729,0.2989314,0.07642273,0.008527578,0.017936021,0.024809437,0
0.48898533,0.36267176,0.08159407,0.01552811,0.023065671,0.028154999,0
0.45348883,0.35943508,0.08939428,0.021813195,0.030797156,0.04507139,0
0.40607354,0.42935985,0.08216051,0.024937209,0.027748348,0.029720644,1
0.4323089,0.41156277,0.08203743,0.020802125,0.025722828,0.027565947,1
0.37302837,0.4178243,0.077066265,0.032126755,0.033365127,0.06658922,1
0.42557684,0.41585755,0.082458265,0.021739597,0.026386816,0.027980873,1
0.357362,0.461222,0.06805292,0.03395199,0.030603629,0.048807427,1
0.5355645,0.3327424,0.07788428,0.011018778,0.019759523,0.023030635,1
0.006374521,0.28239617,0.0022974398,0.43399358,0.014527109,0.26041117,1
0.4625343,0.3748838,0.08583383,0.018041339,0.025679948,0.033026814,1
0.4904233,0.3589359,0.08355335,0.015160257,0.02292789,0.028999265,1
0.4249088,0.40980202,0.07745598,0.023378203,0.02833903,0.03611599,1
0.44876572,0.39115885,0.082547985,0.018811451,0.026339442,0.032376524,1
0.469463,0.36793816,0.08860413,0.017588299,0.025423525,0.030982954,1
0.43033764,0.37011844,0.08930206,0.026943123,0.032844067,0.050454766,1
0.45258823,0.35323018,0.084321626,0.021733211,0.03029602,0.05783066,1
0.43356284,0.36650574,0.081274256,0.024274912,0.031928547,0.06245373,1
0.4179561,0.38363826,0.08356641,0.027625205,0.033142295,0.054071706,2
0.46246785,0.36937037,0.08926255,0.01914508,0.027272167,0.03248194,2
0.4879299,0.3484375,0.08900741,0.01583701,0.025813932,0.032974195,2
0.36883473,0.43349424,0.070149824,0.035001058,0.031533204,0.060986888,2
0.09457317,0.3845408,0.038069133,0.18319178,0.053645387,0.24597973,3
0.16181597,0.45392218,0.057038862,0.12283575,0.054884735,0.14950247,3
0.12600406,0.33633053,0.046307325,0.119802795,0.058836296,0.31271905,4
0.0063405526,0.07140304,0.0021857023,0.08887479,0.01342307,0.8177728,4
0.13807088,0.6489665,0.023828503,0.08890386,0.022132022,0.078098245,5
0.089715965,0.2695607,0.03076474,0.1387897,0.04843406,0.42273483,5
0.049046632,0.16570655,0.018294204,0.12438614,0.039304923,0.6032616,5
0.07429193,0.22860122,0.029791085,0.14186846,0.054080833,0.4713664,5
0.047102567,0.14027183,0.021254703,0.12319907,0.046029452,0.6221424,5
0.071634695,0.22632091,0.027816668,0.137866,0.052040555,0.4843211,5
