prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.42490426,0.38369337,0.111984804,0.020080691,0.030456198,0.028880676,0
0.4269947,0.38781255,0.11496533,0.016649222,0.029138789,0.024439372,0
0.40240362,0.37814143,0.123480506,0.022714619,0.039295096,0.033964757,0
0.43602085,0.38879395,0.105314985,0.016765513,0.023925658,0.029179083,0
0.43435308,0.3802017,0.11301746,0.017368846,0.02919221,0.025866698,0
0.39435986,0.41370037,0.09729234,0.024719248,0.027175568,0.04275268,0
0.40854424,0.3793015,0.12366427,0.020471802,0.037218567,0.03079965,0
0.43585965,0.3805572,0.112598024,0.016714508,0.02836301,0.025907557,0
0.44911304,0.3749167,0.10576898,0.01796708,0.026004557,0.026229687,0
0.5017989,0.3762612,0.06668101,0.018651301,0.018109426,0.018498074,0
0.42202145,0.37660798,0.1169393,0.01988591,0.033816956,0.030728461,0
0.4148228,0.38219503,0.120601155,0.018009339,0.031821407,0.03255025,0
0.3772386,0.38967332,0.1032819,0.035352185,0.03951795,0.054936163,0
0.43514726,0.3827898,0.0972219,0.02394387,0.028726595,0.032170508,0
0.4095216,0.4097674,0.078786686,0.03190091,0.02790426,0.0421192,1
0.33008888,0.46086478,0.08238918,0.03966482,0.030974573,0.056017864,1
0.41329014,0.3873062,0.11490705,0.021017937,0.03252104,0.030957684,1
0.3709433,0.40003154,0.10496227,0.03487349,0.040671043,0.048518352,1
0.36551183,0.41618618,0.07821115,0.04429761,0.036699593,0.059093658,1
0.3903971,0.37923914,0.12341358,0.026831102,0.04378959,0.036329474,1
0.4015555,0.4017967,0.10578762,0.021384621,0.030940406,0.038535163,1
0.38047633,0.37991104,0.12115913,0.03042075,0.045153186,0.042879548,1
0.11280579,0.30172074,0.04721314,0.14205462,0.09197228,0.3042335,1
0.4280792,0.39092448,0.10815602,0.017142324,0.026213327,0.029484736,1
0.4160322,0.38664737,0.11385838,0.020725427,0.031079795,0.031656805,1
0.38304177,0.3920411,0.11196737,0.024609625,0.038112517,0.05022772,1
0.17821968,0.33670345,0.082426354,0.10794675,0.09079159,0.20391212,1
0.25097707,0.3865671,0.09372687,0.08037704,0.07467568,0.11367623,1
0.41373003,0.3878473,0.11458179,0.020732805,0.033144627,0.029963393,1
0.34920293,0.43220463,0.09375731,0.034632225,0.033630762,0.0565722,1
0.40605557,0.37142223,0.123672985,0.023330543,0.040751003,0.03476757,2
0.49047375,0.37217942,0.0758619,0.019702902,0.021532154,0.020249827,2
0.39267734,0.36841345,0.12633286,0.025157006,0.043231227,0.044188198,2
0.17757966,0.36736524,0.07159414,0.10741998,0.10449093,0.17155,3
0.1851322,0.39437845,0.060090736,0.11938905,0.08755761,0.1534519,3
0.2564565,0.38072664,0.095009744,0.08267895,0.077306926,0.107821114,3
0.123647355,0.2715095,0.062215257,0.12657285,0.13729532,0.27875972,4
0.13606769,0.32220772,0.048797794,0.13282935,0.08642042,0.27367708,5
0.11515396,0.2475759,0.0637568,0.10950814,0.13874805,0.32525715,5
0.03426649,0.15684809,0.018634224,0.13587564,0.101450875,0.55292463,5
0.03502833,0.16883214,0.018257698,0.14451876,0.095994115,0.53736895,5
0.024150934,0.13178591,0.012248483,0.13469581,0.10366053,0.5934583,5
0.022954157,0.138877,0.0124107925,0.14515677,0.08390213,0.5966992,5
