prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.46138877,0.33884338,0.11122644,0.02847632,0.030799184,0.029265929,0
0.35116684,0.4905561,0.054562114,0.023542369,0.02474177,0.05543083,0
0.4079806,0.46031392,0.06458657,0.010679142,0.016207715,0.040231965,0
0.5084334,0.38274032,0.07547484,0.0052977344,0.01008965,0.017964065,0
0.34821406,0.48665515,0.060513563,0.016812988,0.02338828,0.064415984,0
0.52398914,0.3775719,0.06921596,0.0045720125,0.008544148,0.01610686,0
0.46638438,0.35515484,0.11247831,0.01485776,0.021640789,0.029483877,0
0.3958045,0.44999805,0.07282073,0.011404353,0.018939175,0.0510332,0
0.45705628,0.3566018,0.09614313,0.03066354,0.028403997,0.031131277,0
0.45819604,0.36087403,0.08524183,0.035413735,0.027011357,0.033263035,0
0.5284496,0.31175852,0.092885345,0.025839312,0.02284933,0.018217988,0
0.48122814,0.34077218,0.10631976,0.021559231,0.024074674,0.02604613,0
0.40325776,0.40422994,0.08486101,0.028742772,0.028125465,0.050782993,0
0.4128659,0.39932227,0.08764246,0.0261598,0.026618652,0.047390852,0
0.5029454,0.3656732,0.085816935,0.010762121,0.015031001,0.01977134,1
0.5244472,0.36606327,0.077247135,0.0067777694,0.010828046,0.014636618,1
0.45142865,0.37857437,0.10412678,0.014481141,0.022293318,0.029095752,1
0.4485016,0.40887856,0.08598672,0.009710314,0.016216688,0.030706117,1
0.545471,0.34983414,0.0745158,0.0067327195,0.009962036,0.013484352,1
0.4924508,0.37086836,0.09425755,0.0077411123,0.013644613,0.021037603,1
0.29909268,0.46320805,0.05198037,0.036805294,0.03553228,0.11338131,1
0.29635084,0.37175947,0.06770215,0.13414942,0.06314541,0.06689268,1
0.0044928403,0.10755197,0.0011640507,0.28087053,0.07571907,0.5302015,1
0.100311406,0.37479237,0.026924336,0.23517214,0.09427123,0.1685285,1
0.38920677,0.4657128,0.06268959,0.01658609,0.020404914,0.04539981,1
0.06252192,0.33023465,0.017708853,0.2204914,0.0894421,0.2796011,1
0.31258458,0.51228637,0.05803249,0.021765275,0.02750612,0.06782513,1
0.5275455,0.3603269,0.07614681,0.008223606,0.011519964,0.01623726,1
0.5283444,0.36381274,0.07398133,0.0072760824,0.010746138,0.015839301,1
0.37825212,0.35311076,0.12447648,0.041696426,0.046816193,0.055647973,2
0.50287056,0.37824997,0.08370015,0.0062479456,0.011794338,0.017136939,2
0.38017178,0.40214577,0.10481084,0.019230666,0.02923203,0.064408846,2
0.2822448,0.47705308,0.051376667,0.062241275,0.042684652,0.084399514,2
0.014627068,0.2193276,0.0017435526,0.12768841,0.042886913,0.59372646,3
0.2864729,0.41660172,0.08775409,0.055016123,0.05477335,0.09938184,3
0.2951153,0.3990354,0.10268578,0.047685783,0.055527695,0.09995011,4
0.09220849,0.32649374,0.037567515,0.122814335,0.101881444,0.31903455,4
0.038328357,0.25648475,0.010800808,0.11090743,0.07730724,0.50617146,5
0.05874551,0.30011636,0.016737934,0.12557611,0.08246958,0.41635445,5
0.3832279,0.40351146,0.061188146,0.0685405,0.038987163,0.04454485,5
0.017490307,0.18077826,0.0051871547,0.11730136,0.071331635,0.6079112,5
0.013584122,0.16347447,0.003691813,0.116456576,0.06548009,0.6373129,5
0.01125943,0.1374059,0.0039655766,0.14789757,0.07770199,0.62176955,5
