prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.4311966,0.37767354,0.10502747,0.02810824,0.027367527,0.030626701,0
0.46179447,0.3713417,0.09579943,0.020744309,0.023851806,0.026468288,0
0.52225184,0.33171415,0.09473253,0.015632644,0.018210523,0.017458335,0
0.5165424,0.3423348,0.08824503,0.012772151,0.018318815,0.021786852,0
0.49290094,0.35221025,0.09677731,0.017647581,0.020222595,0.020241281,0
0.49217385,0.3536369,0.09462102,0.016983228,0.020538352,0.022046702,0
0.4902211,0.35372967,0.09817201,0.017999223,0.019693919,0.020184085,0
0.47958022,0.3594658,0.09842012,0.019266307,0.020804586,0.022462964,0
0.43448436,0.3797738,0.09966008,0.026636023,0.029317014,0.030128777,0
0.48770723,0.3543237,0.097106695,0.02765261,0.01814995,0.015059971,0
0.55479205,0.31930637,0.08714859,0.011099015,0.01447307,0.013180834,0
0.4612011,0.3716569,0.087589376,0.018426754,0.026863286,0.034262534,0
0.47564244,0.35469076,0.09710121,0.02447194,0.022192165,0.025901424,0
0.44892514,0.359395,0.104546204,0.032134913,0.02624028,0.0287584,0
0.43489212,0.38677064,0.10004537,0.027188158,0.024194866,0.026908746,1
0.4188784,0.38604662,0.092415735,0.026397211,0.03300551,0.04325647,1
0.43650636,0.38472658,0.101486154,0.027902244,0.023037877,0.026340885,1
0.44463515,0.37895587,0.09751777,0.024602259,0.023980811,0.03030814,1
0.48370793,0.3687,0.094143294,0.017524885,0.017281285,0.018642595,1
0.4195907,0.41526866,0.082793556,0.021790246,0.023238175,0.03731868,1
0.33001426,0.41794816,0.09909656,0.059769902,0.038189273,0.054981776,1
0.030213905,0.33226883,0.021029312,0.27239004,0.06889165,0.27520627,1
0.31738618,0.46886337,0.07353192,0.03653584,0.033602092,0.07008061,1
0.50687546,0.35087532,0.09078163,0.014686613,0.018382628,0.018398298,1
0.4753321,0.36553705,0.096979335,0.019119067,0.02090823,0.02212407,1
0.4632099,0.36119628,0.09728788,0.022729453,0.025294852,0.030281601,1
0.47116747,0.3665356,0.098819435,0.020341858,0.020788359,0.022347251,1
0.48183325,0.35580942,0.09883453,0.019164,0.021334328,0.023024473,1
0.286927,0.49480423,0.06372843,0.036349673,0.033878036,0.08431262,1
0.48767233,0.35732904,0.089650415,0.015787847,0.022525538,0.027034756,2
0.44082314,0.37675115,0.100185975,0.025322758,0.028201098,0.028715825,2
0.51238596,0.33363315,0.09603233,0.015439569,0.021285538,0.021223487,2
0.1467493,0.40351978,0.07571568,0.13104384,0.07334014,0.16963118,3
0.006989814,0.2792935,0.0048478222,0.24897183,0.026411043,0.433486,3
0.05933491,0.42109114,0.022888346,0.094902866,0.044462834,0.35731983,3
0.33471528,0.39816707,0.093651175,0.03883593,0.056613907,0.07801655,4
0.09119125,0.38679147,0.04533852,0.12964761,0.09623554,0.2507957,4
0.48712245,0.35868463,0.0905309,0.018526033,0.020246755,0.024889182,5
0.012999982,0.18648073,0.009313966,0.11020712,0.07827969,0.6027185,5
0.018229524,0.21637644,0.01188578,0.10602806,0.084217586,0.5632627,5
0.019797796,0.28910196,0.011135729,0.13646868,0.048208628,0.49528727,5
0.03740776,0.24519846,0.026964672,0.15653083,0.102103114,0.43179512,5
0.015357977,0.19402964,0.010626166,0.106211066,0.078888364,0.5948868,5
