index,true_label,pred_label,true_label_decoded,pred_label_decoded
3,3,5,3,5
47,0,1,0,1
50,4,1,4,1
114,0,2,0,2
126,1,2,1,2
130,0,2,0,2
143,18,15,18,15
167,7,0,7,0
170,8,2,8,2
175,0,2,0,2
186,1,2,1,2
211,14,2,14,2
216,9,2,9,2
263,0,2,0,2
268,0,2,0,2
288,5,1,5,1
336,0,2,0,2
345,0,2,0,2
370,1,5,1,5
390,14,2,14,2
447,14,2,14,2
451,0,2,0,2
454,14,2,14,2
462,16,3,16,3
470,18,15,18,15
491,0,2,0,2
494,9,2,9,2
504,1,2,1,2
518,9,2,9,2
528,1,2,1,2
536,11,5,11,5
549,0,2,0,2
584,1,2,1,2
598,4,5,4,5
600,7,0,7,0
602,5,1,5,1
617,9,2,9,2
646,13,0,13,0
673,13,7,13,7
