prob_class_0,prob_class_1,true_label
0.83474636,0.1652537,1
0.91646606,0.08353391,1
0.9847527,0.015247268,0
0.9909609,0.009039122,0
0.9054698,0.09453022,1
0.87787986,0.12212018,1
0.8459114,0.15408863,1
0.8886926,0.11130733,1
0.9727734,0.027226688,0
0.9828819,0.017118134,0
0.98079807,0.019201957,0
0.98320687,0.016793117,0
0.9464089,0.05359113,0
0.98831904,0.011680909,0
0.79842854,0.20157143,1
0.7571266,0.24287337,1
0.706224,0.29377598,1
0.8135547,0.18644536,1
0.7514491,0.24855097,1
0.5043235,0.49567655,1
0.73390836,0.26609164,1
0.72710663,0.27289337,1
0.44164962,0.5583504,1
0.0067914305,0.9932086,1
0.0062556877,0.9937443,1
0.0062804194,0.9937196,1
0.12772204,0.8722779,1
0.34936926,0.6506307,0
0.98068476,0.019315248,0
0.9716441,0.028355854,0
0.5078392,0.49216083,0
0.33264503,0.667355,0
0.7184286,0.28157136,0
0.9432847,0.056715272,0
0.6805322,0.31946784,0
0.57936454,0.4206355,0
0.16847788,0.8315221,0
0.27702177,0.72297823,1
0.3787232,0.6212768,1
0.98506814,0.014931816,0
0.9832892,0.016710797,0
0.98564214,0.01435784,0
0.987721,0.012278959,0
0.987586,0.012413943,0
0.9874378,0.012562144,0
0.9865638,0.013436178,0
0.9699822,0.030017821,0
0.9714968,0.028503124,0
0.9466943,0.053305745,0
0.92163515,0.0783648,0
0.8725513,0.1274487,0
0.010114444,0.98988557,1
0.007389725,0.9926103,1
0.0077422867,0.9922577,1
0.0046441774,0.99535584,1
0.0066316505,0.9933683,1
0.19526191,0.8047381,1
0.34860682,0.65139323,0
0.9462813,0.053718675,0
0.9723227,0.027677348,0
0.41682598,0.58317405,0
0.0051248935,0.99487513,1
0.004435778,0.9955642,1
0.0044625592,0.9955375,1
0.010315683,0.98968434,1
0.08391733,0.91608274,1
0.72007644,0.27992356,0
0.01029102,0.98970896,1
0.010908469,0.9890915,1
0.011637189,0.98836285,1
0.012944419,0.98705554,1
0.013776526,0.9862235,0
0.012229144,0.9877708,0
0.23656058,0.7634394,0
0.011023553,0.9889764,0
0.23231168,0.76768833,0
0.17343116,0.82656884,1
0.1718892,0.82811075,1
0.574545,0.42545497,0
0.5167671,0.48323292,0
0.13765714,0.8623429,0
