index,true_label,pred_label,true_label_decoded,pred_label_decoded
6,1,0,1,0
17,1,0,1,0
30,0,1,0,1
41,0,1,0,1
54,0,1,0,1
82,0,1,0,1
95,0,1,0,1
126,0,1,0,1
129,1,0,1,0
164,1,0,1,0
197,1,0,1,0
217,0,1,0,1
227,1,0,1,0
242,1,0,1,0
280,1,0,1,0
281,0,1,0,1
284,1,0,1,0
287,1,0,1,0
321,1,0,1,0
326,1,0,1,0
327,0,1,0,1
330,0,1,0,1
335,0,1,0,1
337,1,0,1,0
356,1,0,1,0
364,0,1,0,1
387,1,0,1,0
400,1,0,1,0
404,1,0,1,0
414,1,0,1,0
427,1,0,1,0
429,1,0,1,0
464,0,1,0,1
489,0,1,0,1
533,0,1,0,1
657,0,1,0,1
659,1,0,1,0
660,0,1,0,1
701,1,0,1,0
706,1,0,1,0
709,1,0,1,0
730,1,0,1,0
757,1,0,1,0
