index,true_label,pred_label,true_label_decoded,pred_label_decoded
16,4,1,5,2
83,0,1,1,2
108,0,1,1,2
161,0,1,1,2
204,0,1,1,2
222,0,1,1,2
228,0,1,1,2
268,0,1,1,2
318,0,1,1,2
324,0,1,1,2
327,0,1,1,2
387,4,1,5,2
390,4,1,5,2
395,4,1,5,2
405,4,1,5,2
420,4,1,5,2
423,0,1,1,2
426,4,1,5,2
429,4,1,5,2
435,4,1,5,2
437,4,1,5,2
448,0,1,1,2
469,0,1,1,2
487,0,1,1,2
512,0,1,1,2
515,0,1,1,2
520,0,1,1,2
521,0,1,1,2
604,1,0,2,1
607,4,1,5,2
626,4,1,5,2
635,4,1,5,2
636,4,1,5,2
639,4,1,5,2
649,4,1,5,2
674,0,1,1,2
693,4,1,5,2
742,4,1,5,2
767,0,1,1,2
768,0,1,1,2
776,0,1,1,2
787,0,1,1,2
794,0,1,1,2
795,0,1,1,2
812,0,1,1,2
836,1,0,2,1
839,0,1,1,2
864,4,1,5,2
879,4,1,5,2
888,4,1,5,2
890,4,1,5,2
893,4,1,5,2
897,4,1,5,2
905,4,1,5,2
919,4,1,5,2
921,4,1,5,2
947,0,1,1,2
953,4,1,5,2
963,4,1,5,2
977,4,1,5,2
978,4,1,5,2
979,1,0,2,1
991,0,1,1,2
1026,0,1,1,2
1036,0,1,1,2
1041,0,1,1,2
1049,0,1,1,2
1052,1,0,2,1
1070,0,1,1,2
1109,0,1,1,2
1117,0,1,1,2
1176,4,1,5,2
1196,4,1,5,2
1199,4,1,5,2
1203,4,1,5,2
1218,4,1,5,2
1224,4,1,5,2
1227,4,1,5,2
1234,4,1,5,2
1261,4,1,5,2
1262,4,1,5,2
1265,0,1,1,2
1270,4,1,5,2
1278,4,1,5,2
1302,1,0,2,1
1306,1,0,2,1
1341,4,1,5,2
1364,4,1,5,2
1378,1,0,2,1
1381,4,1,5,2
1395,0,1,1,2
1401,1,0,2,1
1406,4,1,5,2
1422,4,1,5,2
1425,0,1,1,2
1508,1,0,2,1
1530,1,0,2,1
1543,4,1,5,2
1545,0,1,1,2
1549,4,1,5,2
1575,1,0,2,1
1595,4,1,5,2
1622,4,1,5,2
1642,4,1,5,2
1665,4,1,5,2
1667,6,0,7,1
1683,6,0,7,1
1692,6,0,7,1
1693,6,0,7,1
1704,6,0,7,1
1728,6,0,7,1
1740,1,0,2,1
1746,6,0,7,1
1761,6,0,7,1
1762,6,0,7,1
1764,4,1,5,2
1779,6,0,7,1
1787,6,0,7,1
1805,6,0,7,1
1818,2,1,3,2
1822,1,4,2,5
1841,4,1,5,2
1842,4,1,5,2
