prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.3541309,0.4706288,0.07450538,0.03193113,0.027264684,0.04153918,0
0.45498857,0.4123144,0.09372565,0.016933952,0.013533563,0.008503932,0
0.46538803,0.40473244,0.0936862,0.015530274,0.012779212,0.007883935,0
0.44690877,0.34336716,0.116620444,0.030858267,0.033769287,0.028476063,0
0.4432727,0.40387657,0.09008255,0.020978253,0.020178227,0.021611756,0
0.49853897,0.36969888,0.098946765,0.01223146,0.012704365,0.007879584,0
0.5110121,0.33818433,0.08770882,0.018378358,0.023348216,0.021368086,0
0.34628412,0.49240062,0.06649022,0.028971788,0.023769826,0.04208339,0
0.42636377,0.34035406,0.10526723,0.033247933,0.03745321,0.057313703,0
0.5003854,0.36224338,0.10127463,0.0128187435,0.013989612,0.009288202,0
0.32521588,0.49219227,0.07097935,0.037912354,0.02771979,0.045980424,0
0.24936716,0.461175,0.07335752,0.0707924,0.04937278,0.09593511,0
0.44733578,0.35810345,0.11953293,0.026837112,0.027287912,0.020902773,0
0.41049764,0.36173138,0.08226672,0.035968035,0.038685694,0.07085051,0
0.43883902,0.38507435,0.11235963,0.02432677,0.022779426,0.016620683,1
0.43838337,0.38448295,0.11015383,0.025327604,0.023837695,0.017814478,1
0.4238584,0.40011466,0.103434816,0.024493137,0.024048563,0.024050443,1
0.4834082,0.36954463,0.10622732,0.015051789,0.01577878,0.009989238,1
0.46444255,0.37292445,0.11085774,0.019406805,0.019504843,0.012863624,1
0.3448922,0.4674034,0.07527912,0.037518416,0.029895777,0.045010958,1
0.00062194164,0.08320194,0.00020864246,0.06703397,0.004775086,0.8441584,1
0.18413581,0.41352224,0.07122578,0.12477877,0.06926871,0.13706861,1
0.049016032,0.37668124,0.028272359,0.27543733,0.0705946,0.19999845,1
0.36737186,0.38172236,0.10130087,0.04225938,0.03885296,0.068492524,1
0.31244475,0.43288705,0.086022876,0.055807102,0.040005915,0.07283235,1
0.2331436,0.41225907,0.07653813,0.08422845,0.049569413,0.14426139,1
0.4581206,0.3756421,0.11078094,0.020467501,0.020204362,0.014784647,1
0.36208734,0.46615037,0.07389226,0.029906146,0.026111554,0.041852392,1
0.3978973,0.43036795,0.101289034,0.027143076,0.022258567,0.021044128,1
0.47245157,0.37253684,0.11042335,0.016854666,0.017030613,0.010703046,2
0.42918104,0.40161338,0.113662176,0.02369879,0.019726707,0.012117879,2
0.46356335,0.33621046,0.09579267,0.030181432,0.03641924,0.03783279,2
0.077991135,0.2363089,0.03427178,0.14450292,0.06976349,0.4371617,3
0.00031384802,0.060939513,0.00036315253,0.40749484,0.015756676,0.51513207,3
0.1048657,0.3844127,0.046969313,0.16903204,0.06541303,0.22930723,3
0.4705116,0.35986185,0.104304634,0.020643393,0.024299493,0.020379055,4
0.45474094,0.372716,0.10707591,0.021976458,0.023921588,0.019569032,4
0.12093948,0.5326952,0.049803767,0.15017998,0.047782533,0.098598994,5
0.10003577,0.7099319,0.029546985,0.09715101,0.01891264,0.04442178,5
0.01530949,0.10011167,0.008145158,0.118933156,0.04374973,0.71375084,5
0.022599963,0.08432719,0.010628145,0.093709186,0.048053868,0.74068165,5
0.025398623,0.08622992,0.009907492,0.076353975,0.04425912,0.75785094,5
