prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.39601544,0.36186245,0.08755815,0.06172147,0.042603165,0.0502394,0
0.32592714,0.50664365,0.071674615,0.04609782,0.024608456,0.025048314,0
0.43777502,0.4205263,0.07726152,0.02262177,0.020787816,0.021027638,0
0.4575594,0.37021905,0.095827,0.026377058,0.027698236,0.022319308,0
0.42227632,0.40912855,0.07581211,0.030031798,0.027278146,0.035473105,0
0.46221578,0.37082222,0.09307829,0.02586827,0.026483398,0.021532083,0
0.44633013,0.3572147,0.09992306,0.033650223,0.034501757,0.02838017,0
0.46155575,0.3817124,0.083046205,0.023078853,0.023607593,0.026999198,0
0.38543782,0.35698217,0.09220335,0.06959729,0.04649222,0.04928708,0
0.40151587,0.47208926,0.046626117,0.046275903,0.013279512,0.02021322,0
0.4216919,0.4070226,0.06679797,0.052222088,0.024465317,0.027800238,0
0.43278965,0.36979192,0.08843528,0.044684395,0.032796178,0.031502478,0
0.38768288,0.4013581,0.07935457,0.05285627,0.034033317,0.044714924,0
0.39875254,0.40754893,0.078397565,0.047725633,0.029992618,0.037582763,0
0.3734812,0.48438767,0.0798697,0.033313137,0.018890869,0.010057375,1
0.4053918,0.450767,0.08499725,0.02789931,0.020167917,0.010776658,1
0.41168523,0.41021922,0.09901119,0.03387107,0.027454449,0.017758828,1
0.41065398,0.4837924,0.0721777,0.016649786,0.0105831735,0.0061429366,1
0.38124964,0.4579899,0.08569586,0.03742504,0.023437096,0.014202464,1
0.4491735,0.36882925,0.09575467,0.030075004,0.031215437,0.024952274,1
0.36014673,0.32678956,0.07279924,0.061410323,0.060184482,0.11866967,1
0.35901654,0.52299947,0.039299,0.05481501,0.012045868,0.011824074,1
0.11632132,0.6286529,0.014515399,0.19515736,0.0122814635,0.033071678,1
0.14212081,0.6971667,0.025849333,0.120976724,0.009130062,0.004756379,1
0.35252014,0.49748802,0.07652812,0.034607943,0.020377977,0.018477743,1
0.19830015,0.70065063,0.026998991,0.062290583,0.006601236,0.005158347,1
0.34228423,0.43575624,0.07324798,0.05697877,0.037828542,0.053904243,1
0.37277028,0.47470924,0.08118911,0.037198618,0.021095067,0.013037664,1
0.37700236,0.47500858,0.081777066,0.034189347,0.019984324,0.01203833,1
0.40467548,0.27006602,0.11560653,0.056235854,0.0710544,0.0823617,2
0.44637147,0.36585614,0.100036055,0.030590385,0.032795288,0.024350692,2
0.45184797,0.42129153,0.07954565,0.018871417,0.015876004,0.0125674065,2
0.26967478,0.55520463,0.027526788,0.08870884,0.013652813,0.045232143,2
0.00955175,0.025234628,0.00097073364,0.0605146,0.021755911,0.88197243,3
0.35370836,0.45252675,0.085902564,0.054279935,0.029436473,0.024145877,3
0.4021352,0.33666617,0.10114016,0.048611827,0.05386584,0.057580825,4
0.2768785,0.28816634,0.07626574,0.090707935,0.09185462,0.17612678,4
0.044000234,0.059084,0.008981553,0.08925749,0.048631985,0.75004476,5
0.060299907,0.07564443,0.011799932,0.09711713,0.051616464,0.70352215,5
0.111517206,0.4780827,0.01997446,0.29715827,0.027111646,0.06615574,5
0.036986224,0.05001391,0.009147561,0.09225784,0.059959996,0.75163454,5
0.027497314,0.041427013,0.006385907,0.0891723,0.05114377,0.78437364,5
0.077817984,0.1504621,0.014752507,0.14413959,0.05154092,0.5612869,5
