prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,true_label
0.01718064,0.8988699,1.0793306e-05,4.2318826e-13,0.08393738,1.1782787e-06,1.8263314e-13,4
0.019177046,0.9245373,2.0155653e-06,1.4230216e-14,0.056283228,4.5417235e-07,7.032322e-14,4
0.0048556677,0.80430293,2.972616e-05,8.099622e-12,0.1908057,5.9049944e-06,2.1800106e-14,4
0.0019502052,0.86564803,1.5493917e-05,1.9092742e-12,0.13238046,5.7502007e-06,8.7182195e-16,4
0.14012016,0.85912883,5.997934e-06,5.2503553e-13,0.00074398174,2.6811552e-08,1.0235775e-06,1
0.003626023,0.8868017,1.2935654e-05,1.6042684e-12,0.10955752,1.8019293e-06,4.084218e-14,4
0.0020375582,0.884664,2.2736045e-05,1.3620615e-12,0.11327376,1.8040894e-06,2.3847133e-16,4
0.0056971004,0.8566704,3.2265452e-05,5.177025e-12,0.13759515,5.069428e-06,5.3223186e-14,4
0.3304638,0.6695253,5.386467e-10,1.25925235e-26,1.0868022e-05,2.9284053e-09,1.747398e-08,1
0.14971156,0.84215623,7.361504e-05,1.2976692e-08,0.007947225,0.00011139682,2.5110547e-12,0
0.011193782,0.9361407,2.4736159e-05,1.1398918e-14,0.05263901,1.659655e-06,7.93578e-15,1
0.0034429887,0.8753229,1.2761726e-05,2.677095e-12,0.121216804,4.6322193e-06,6.465685e-16,4
0.0024905044,0.91106784,1.3731683e-05,9.404475e-12,0.08642598,1.9103163e-06,2.7249505e-16,4
0.00086498127,0.90173703,1.5576218e-06,1.9415901e-14,0.09739591,5.872579e-07,6.6757505e-17,4
0.0014031809,0.88387233,3.725454e-05,1.106265e-11,0.114682,5.166067e-06,7.142651e-16,4
0.0030320238,0.8600699,9.584643e-06,7.466302e-13,0.13688476,3.7671957e-06,2.4696478e-15,4
0.002688609,0.8508778,1.2571338e-05,8.473372e-13,0.14641668,4.397528e-06,7.375204e-16,4
0.11031695,0.88750035,6.022496e-06,3.1444956e-14,0.0021765367,1.199932e-07,3.2568867e-10,1
0.46191832,0.5378111,1.9886355e-07,8.714583e-19,0.00027013684,3.9605275e-09,2.4125333e-07,1
0.07723086,0.9206563,2.8497489e-05,2.3733978e-15,0.002083607,2.373878e-07,4.7967285e-07,1
0.3533917,0.64660764,1.4633767e-07,1.2863266e-13,4.4328007e-07,1.6472066e-08,7.2606976e-11,0
0.03711745,0.9558062,8.65095e-06,1.1313303e-15,0.007067339,4.3566985e-07,3.3007225e-08,1
0.16422819,0.83570385,7.727946e-06,7.649859e-12,5.9416794e-05,1.1295058e-07,6.8918115e-07,1
0.0009898136,0.96276754,1.4292713e-06,1.2006578e-13,0.03624075,5.738933e-07,1.4513675e-16,1
0.12681702,0.87315667,2.5679556e-08,3.30233e-23,2.632949e-05,4.971709e-09,9.079953e-11,1
0.5241932,0.47580674,3.7777266e-08,7.6376554e-15,7.0146258e-09,1.2352936e-09,5.947686e-09,0
0.27044725,0.72953874,5.660767e-08,1.4726767e-20,1.3852894e-05,2.977109e-08,8.1508674e-08,1
0.17154486,0.8284334,3.3042436e-08,2.1611471e-16,2.0310945e-05,5.3209774e-09,1.3467449e-06,1
0.08705334,0.9129135,3.244088e-07,5.7167124e-13,3.27053e-05,6.919641e-08,5.856504e-12,1
0.004019991,0.9669483,2.2860806e-07,1.6699723e-15,0.02903139,1.4278339e-07,8.2141146e-17,1
0.36333102,0.6366675,1.3461439e-09,5.1394285e-26,1.4500844e-06,1.857e-09,3.2705445e-09,1
0.05283963,0.94708824,6.6229796e-07,8.7790674e-13,7.1310475e-05,9.6008925e-08,1.2026974e-11,1
0.008122605,0.9407604,1.2682211e-06,3.3761887e-20,0.05111579,4.401442e-08,1.4626263e-13,1
0.536186,0.4638134,1.068786e-09,1.1843247e-21,4.7960503e-07,4.874354e-08,2.3842677e-08,0
0.055303846,0.94469,1.3845682e-06,1.975567e-13,4.8638785e-06,1.1835376e-08,5.8162634e-11,1
0.004119203,0.9529002,6.629293e-07,9.006095e-16,0.042979676,3.7785327e-07,4.968103e-15,1
0.2720893,0.72763914,5.4291622e-06,2.2075972e-13,8.178199e-06,3.7241884e-06,0.0002542597,1
0.66121614,0.32636365,1.0567638e-07,2.6372833e-13,4.75597e-07,2.7408365e-08,0.012419653,1
0.19647193,0.80220485,3.1344146e-06,6.00661e-16,0.0013196128,4.7067343e-07,4.31841e-12,0
0.0013718668,0.9931584,8.1489343e-10,2.5593683e-21,0.005469828,5.82076e-10,7.680065e-17,1
0.00033537738,0.98861504,1.2211955e-08,8.361183e-18,0.01104961,3.5887453e-08,3.7461484e-18,1
0.018039227,0.9819126,1.1259915e-08,2.2375145e-25,4.826604e-05,6.31867e-10,9.089981e-15,1
0.21959375,0.77982813,6.602437e-06,2.2870358e-13,0.0004851295,5.09596e-07,8.588128e-05,0
0.76711905,0.23110679,1.078745e-08,3.0123521e-18,1.2717695e-06,3.4107634e-07,0.0017725069,0
0.027733205,0.97032285,1.857635e-05,1.673414e-19,0.0019253412,9.433488e-09,1.705511e-12,1
0.7157592,0.28383926,7.642984e-09,2.366079e-20,3.6938164e-07,3.0621628e-08,0.00040120556,0
0.17511666,0.82484114,2.749635e-08,1.9921464e-18,5.46764e-06,3.102578e-09,3.665016e-05,0
0.008082645,0.99084634,2.8534544e-07,9.321327e-15,0.0010707632,5.665241e-08,6.8520294e-11,1
0.546308,0.4535739,2.4230118e-08,7.7033973e-20,2.3839366e-06,2.5494957e-08,0.00011575159,0
0.014153921,0.98533267,1.2861317e-07,1.5380016e-21,0.00051325967,3.4376068e-08,5.264664e-10,1
0.9529349,0.046833146,1.1512172e-10,5.2885456e-24,1.0933533e-09,6.3131084e-11,0.00023198855,0
0.16740264,0.8319446,4.168212e-08,3.1570638e-18,0.00065267296,5.6074875e-08,5.830962e-09,1
0.8322352,0.16770114,1.1592379e-09,1.5121087e-22,2.6870578e-07,5.977569e-09,6.3411666e-05,0
0.8211558,0.17594934,6.6650785e-10,2.5027182e-19,1.2981569e-09,4.5333164e-11,0.002894925,0
0.0006907177,0.98699874,6.302716e-07,2.9877747e-17,0.012309642,2.9861036e-07,3.4932894e-13,1
0.82856745,0.16909492,2.7271025e-09,7.978755e-22,2.3601706e-06,1.5985403e-12,0.0023352646,0
