prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,true_label
1.783555e-07,1.8483542e-08,5.1166444e-09,0.99971956,1.6783703e-09,6.392211e-10,0.00024650377,6.4606916e-14,8.20822e-09,2.3427368e-08,2.0352033e-08,1.2967772e-07,1.6051792e-05,4.0612638e-09,1.8552052e-09,1.1286772e-05,2.461779e-08,6.144241e-06,9.0811145e-09,3
2.5610595e-07,2.1483483e-08,6.620746e-09,0.9996488,2.9437048e-09,2.753343e-10,0.00027945935,9.50036e-14,2.9524991e-09,3.1648533e-08,2.8155823e-08,3.7867733e-07,3.877717e-05,1.9904014e-09,7.5032003e-10,2.1739328e-05,3.7583185e-09,1.0610676e-05,2.3511118e-08,3
0.000115577765,7.2991056e-06,9.59242e-07,0.9710226,0.00010372969,4.408303e-08,0.0051867245,6.8320183e-10,8.0184986e-07,7.267155e-06,4.4960766e-06,0.00027573624,0.023150643,4.3451416e-07,2.0332492e-07,4.924287e-05,1.883571e-07,7.357395e-05,4.7207018e-07,3
0.9474927,0.0072462866,0.00047469334,2.3199527e-06,0.0005096778,8.884281e-07,1.3416576e-10,0.00011017479,7.5767246e-05,0.040017758,0.0026618654,2.987531e-09,3.587445e-07,0.00082067965,0.00058646663,7.309435e-08,3.2149616e-09,1.9180064e-07,3.5884938e-08,0
0.0055105216,0.11116018,0.8404702,4.4014473e-06,0.00017399124,0.00022155416,5.654185e-06,0.000106364394,9.361829e-06,0.0012875943,0.04102758,4.3904006e-06,6.3347777e-10,6.430727e-08,2.6167757e-07,1.2640537e-07,1.7634457e-05,1.0715982e-07,1.15908225e-08,2
0.00016327771,0.99814343,5.2055217e-05,8.984916e-10,1.0473047e-08,0.0011287569,4.055e-09,0.00038367906,7.3669675e-05,1.1165868e-06,4.526377e-05,5.2568515e-07,5.273114e-13,3.4990055e-08,3.3718146e-07,2.9485686e-10,8.123547e-06,7.0781923e-09,3.7862013e-15,1
9.3265005e-09,6.9825136e-15,9.601579e-17,8.969518e-16,1.0,4.0977738e-12,3.6983763e-11,5.6378004e-19,4.0156176e-13,1.5275659e-15,2.4744067e-14,2.1662613e-11,1.4291422e-12,1.9290314e-20,8.124519e-23,7.7989007e-28,5.770208e-23,1.3585502e-25,2.3972798e-18,4
3.7353086e-06,2.4071608e-06,9.041435e-06,0.004889491,0.00033061331,2.2603534e-05,0.9812763,8.616198e-10,1.7799557e-07,1.1033946e-07,7.378215e-06,0.0134377675,1.4535116e-05,5.8312646e-11,1.3570871e-11,3.0014547e-07,8.8922576e-08,2.4179548e-07,5.2046416e-06,6
0.009076267,0.003353055,7.239774e-08,3.3015679e-06,1.8963317e-05,0.0002666185,1.5067492e-08,0.011171432,0.043173734,0.00032912067,7.832789e-06,7.091759e-06,0.00081932,0.5031121,0.42856672,4.5415572e-06,8.964892e-06,8.0830054e-05,5.0309875e-08,13
7.3480565e-05,0.99864596,7.889654e-05,3.0961614e-10,8.7327665e-09,0.0009336252,3.5257062e-09,0.00018454452,3.402663e-05,4.790714e-07,3.749632e-05,3.460426e-07,7.8343e-14,5.587318e-09,7.5993e-08,4.539742e-11,1.1020607e-05,1.1459136e-09,4.293288e-16,1
0.008493809,0.12827776,0.8090173,9.378988e-06,0.00023565926,0.00032438044,9.652856e-06,0.00018947785,1.7059447e-05,0.002089621,0.051303133,8.004903e-06,2.2420645e-09,1.9124212e-07,6.530785e-07,4.8685934e-07,2.296644e-05,4.1157298e-07,4.972476e-08,2
0.0011717379,0.0032238578,1.3285863e-08,6.398859e-08,2.9670537e-07,0.0007067256,6.4451324e-09,0.9234553,0.0041375994,6.951977e-05,3.4727245e-06,0.0004897236,0.00032048227,0.045169808,0.020934904,3.2286684e-05,3.2309917e-08,0.00028182156,2.230468e-06,7
