prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.30234793,0.5167946,0.06746314,0.03673848,0.032315686,0.044340126,0
0.46115178,0.3398193,0.11583722,0.023081435,0.036799442,0.023310892,0
0.45907933,0.39886552,0.08623754,0.017831376,0.022785695,0.015200585,0
0.4240947,0.42510122,0.08355401,0.02233569,0.024818907,0.020095533,0
0.46463132,0.3450159,0.1160534,0.019590048,0.035131596,0.019577673,0
0.45310062,0.37405735,0.10182338,0.02125331,0.029822726,0.01994259,0
0.29574436,0.4149251,0.06433016,0.058050413,0.05399522,0.11295475,0
0.4905886,0.35122332,0.098485895,0.016400674,0.026805274,0.016496243,0
0.42797688,0.34960315,0.10993502,0.03299934,0.041650243,0.037835322,0
0.35292605,0.40491062,0.09600717,0.041323002,0.047525655,0.05730748,0
0.38291326,0.33886838,0.10075886,0.043327298,0.06244812,0.07168406,0
0.36206877,0.36742795,0.08791398,0.046836462,0.05421216,0.08154071,0
0.3533159,0.37366387,0.0869124,0.048626482,0.053863533,0.08361777,0
0.367751,0.365625,0.089315996,0.045780055,0.053476766,0.07805121,0
0.41141278,0.39770073,0.09977529,0.026742801,0.03544904,0.02891927,1
0.42937082,0.3571169,0.113783084,0.028210802,0.041166443,0.030351983,1
0.19209562,0.3732555,0.082226135,0.112538695,0.07606399,0.16382006,1
0.4005595,0.37886083,0.10839268,0.034514148,0.041325532,0.036347367,1
0.21125044,0.3552023,0.085341744,0.09479584,0.088976,0.16443369,1
0.07561719,0.4404797,0.024935247,0.14219435,0.04609182,0.27068174,1
0.38266045,0.3685269,0.10025187,0.043511,0.046477307,0.058572523,1
0.45028862,0.35633323,0.10115568,0.02631266,0.03540067,0.030509114,1
0.2828118,0.48711023,0.06789978,0.053162333,0.037863385,0.07115238,1
0.42399994,0.35224134,0.11540561,0.029812956,0.0438124,0.034727808,1
0.46052998,0.36221427,0.104931965,0.020210989,0.031456485,0.020656278,1
0.45574197,0.37926704,0.09910852,0.018826986,0.028695012,0.018360551,1
0.2514393,0.47110984,0.08492644,0.060993414,0.052191284,0.07933973,1
0.44322562,0.3531578,0.111198716,0.026928127,0.037541937,0.027947938,1
0.40645263,0.38874036,0.09859262,0.03236202,0.038062494,0.035789967,1
0.39723334,0.43917587,0.087207176,0.02464025,0.028183142,0.023560245,1
0.38391066,0.31987295,0.10999424,0.045882404,0.06655537,0.07378443,2
0.48758593,0.35639396,0.099978924,0.015739786,0.026024371,0.01427706,2
0.3002206,0.43881387,0.07726667,0.05733315,0.045620274,0.08074537,2
0.10564246,0.30395097,0.04841547,0.17379677,0.069873475,0.2983208,3
0.00097032567,0.15827888,0.00026119,0.22829804,0.0034172619,0.60877436,3
0.16948122,0.3864884,0.06902423,0.115796775,0.06955255,0.18965684,3
0.11916064,0.27463037,0.053988446,0.13663745,0.082941,0.3326421,4
0.105832234,0.6218542,0.024456734,0.07982927,0.030615164,0.13741243,5
0.06042277,0.2085694,0.02390287,0.13043264,0.06006298,0.51660925,5
0.055835158,0.17759492,0.024054537,0.13182299,0.0643207,0.54637164,5
0.04976357,0.14019345,0.022587901,0.11545381,0.069972716,0.6020286,5
0.038338758,0.14909418,0.016059281,0.13338041,0.05382699,0.6093004,5
0.05810529,0.19256602,0.024925847,0.14259616,0.063009806,0.51879686,5
