prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.32082236,0.4701589,0.09972011,0.040635068,0.033814706,0.034848887,0
0.37102968,0.43992898,0.08304481,0.04023292,0.03223192,0.03353164,0
0.4638494,0.35207865,0.08386457,0.034289226,0.03412945,0.031788684,0
0.44235128,0.3571103,0.100503184,0.034580577,0.038186524,0.027268155,0
0.44574443,0.3556768,0.09885378,0.033079825,0.04239768,0.024247395,0
0.37750545,0.3645461,0.091929756,0.054663405,0.05799799,0.053357318,0
0.44930562,0.37443995,0.09690316,0.027545525,0.029669465,0.022136148,0
0.46031013,0.34843478,0.0983723,0.03135525,0.036230024,0.025297485,0
0.49307802,0.33780375,0.080548316,0.029369978,0.031556208,0.027643716,0
0.42942593,0.35819483,0.10368203,0.03776293,0.040937595,0.029996721,0
0.4323294,0.32485437,0.09177388,0.04910364,0.058576908,0.043361828,0
0.4633883,0.3650994,0.095566206,0.026346726,0.028157365,0.021442074,0
0.38477853,0.399037,0.07971387,0.048205838,0.037838403,0.05042631,0
0.42933592,0.36012828,0.0840734,0.043602128,0.045648165,0.03721209,0
0.37434986,0.4177944,0.098774344,0.03809791,0.038756914,0.03222665,1
0.35053638,0.44188073,0.108200766,0.037055925,0.03492337,0.027402904,1
0.16631947,0.60845065,0.08361676,0.061032485,0.032900397,0.04768027,1
0.40675572,0.40574807,0.085690364,0.03604804,0.034919847,0.030837903,1
0.4503,0.35080847,0.068499655,0.042164296,0.04709838,0.041129265,1
1.3088423e-05,0.0033487098,1.3938719e-05,0.034377884,0.00021133033,0.96203506,1
0.33558118,0.37165555,0.06615682,0.07387699,0.055298585,0.09743087,1
0.38606545,0.43870384,0.09984519,0.02860449,0.025008788,0.021772176,1
0.27940044,0.54064286,0.08989485,0.03951299,0.02416081,0.026387993,1
0.36576122,0.41591802,0.10480114,0.042820655,0.038119983,0.032579012,1
0.39643148,0.42753655,0.092964046,0.030686295,0.025932038,0.026449611,1
0.20868175,0.3673107,0.046042334,0.117897816,0.057295024,0.20277238,1
0.30384746,0.48273796,0.09159596,0.048574373,0.032157034,0.04108715,1
0.40618852,0.4055602,0.09607228,0.032578006,0.03327196,0.02632896,1
0.37702698,0.4162566,0.099075325,0.039006162,0.036654204,0.0319807,1
0.44194105,0.33959034,0.092234395,0.041316267,0.05172877,0.03318923,2
0.3159384,0.41630042,0.10968012,0.056633107,0.04940448,0.052043494,2
0.40683636,0.4212147,0.09849898,0.02698329,0.027070256,0.019396318,2
0.0004440096,0.0073570465,9.6493735e-05,0.03752918,0.0012677531,0.9533055,3
0.18609987,0.58704305,0.08196078,0.063439436,0.030849593,0.05060731,3
0.25132185,0.45900035,0.09390539,0.077261284,0.050214767,0.06829631,3
0.19997548,0.3794409,0.068554536,0.11490599,0.06779724,0.16932581,4
0.000480144,0.010369558,0.00020465774,0.043787427,0.0022575585,0.94290066,4
0.16743743,0.37144175,0.05608956,0.11368743,0.051704727,0.23963903,5
0.012582183,0.069133304,0.0059176967,0.12262762,0.020487284,0.76925194,5
0.027977416,0.12808797,0.014090644,0.15565841,0.03495512,0.63923043,5
0.015859606,0.080225326,0.008035998,0.13983187,0.025904512,0.7301427,5
0.0002411498,0.0041381335,0.00010674845,0.0419231,0.0014211092,0.9521698,5
0.004286604,0.039405316,0.0019965437,0.09138493,0.009104899,0.8538217,5
