prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.3402042,0.51096594,0.07263088,0.027462475,0.03229047,0.016445981,0
0.40746158,0.41616046,0.089219786,0.029741999,0.037847348,0.0195688,0
0.48735175,0.34573954,0.09298282,0.024143066,0.033690054,0.016092822,0
0.4669727,0.3710223,0.08898467,0.023868551,0.033285372,0.015866369,0
0.44801536,0.322413,0.09323206,0.03763224,0.045872107,0.052835293,0
0.4217401,0.34739515,0.08695365,0.040811926,0.044095363,0.059003793,0
0.48606423,0.3320751,0.09417914,0.027601868,0.03725241,0.022827351,0
0.47938967,0.31652796,0.09934402,0.03226401,0.04224094,0.030233467,0
0.45435947,0.3415121,0.08713638,0.03284166,0.040156703,0.043993752,0
0.4637272,0.3314707,0.09509615,0.035644792,0.038361732,0.035699446,0
0.4732775,0.35297275,0.08872501,0.025600307,0.036744755,0.022679664,0
0.35584024,0.39801407,0.08713962,0.058390055,0.042355612,0.05826045,0
0.39941666,0.42050168,0.088071845,0.030554112,0.03927626,0.022179399,0
0.48650658,0.2929725,0.09038714,0.03434161,0.038767558,0.057024617,0
0.33437937,0.51780385,0.07166316,0.02979049,0.0296283,0.016734783,1
0.33990595,0.5066956,0.07297857,0.031349685,0.030458849,0.018611398,1
0.37930712,0.46784842,0.07211419,0.027998284,0.029911103,0.022820884,1
0.30595237,0.499634,0.06974837,0.045140363,0.03583654,0.043688353,1
0.4183912,0.38859296,0.08108188,0.036455404,0.03582919,0.03964936,1
0.38502654,0.41873738,0.088987164,0.038562402,0.039473392,0.029213188,1
0.46311563,0.38407272,0.08628533,0.02193505,0.031108752,0.013482603,1
0.3219703,0.33175963,0.09704373,0.07661755,0.06424923,0.108359605,1
0.28310028,0.47887105,0.05829041,0.064189896,0.03066228,0.08488609,1
0.43469727,0.41377148,0.08373984,0.023134654,0.031121768,0.013535069,1
0.44691253,0.34497604,0.08738412,0.036165457,0.039725214,0.04483661,1
0.3236333,0.42303658,0.07819817,0.054669555,0.04333108,0.077131346,1
0.13913575,0.682583,0.036618162,0.0691837,0.0223916,0.050087743,1
0.37007815,0.47527733,0.077126816,0.029886821,0.030594837,0.017036054,1
0.41574502,0.3537506,0.092206396,0.042718157,0.045731407,0.049848404,1
0.4218251,0.4367323,0.08119444,0.021569273,0.028045174,0.010633676,2
0.4518193,0.38234523,0.0834666,0.025747657,0.033373304,0.023248056,2
0.41383812,0.36526,0.10736376,0.037748743,0.04828626,0.027503096,2
0.45815364,0.37655398,0.09010181,0.024639511,0.034038823,0.016512053,2
0.16731843,0.4949608,0.059423823,0.13142517,0.036923632,0.10994808,3
0.23886329,0.35757408,0.08284256,0.10842361,0.061919317,0.1503771,3
0.43006986,0.33198035,0.09859928,0.03873568,0.051243987,0.049370874,4
0.30459368,0.2703022,0.09271518,0.07811114,0.07198449,0.18229331,4
0.08469146,0.3377268,0.03726797,0.17002358,0.0379158,0.33237442,5
0.08464002,0.14175351,0.038830016,0.12615222,0.049028706,0.5595955,5
0.086185955,0.11405615,0.035352718,0.10854382,0.04409944,0.6117619,5
0.06398126,0.07188813,0.022195924,0.08470826,0.026852062,0.73037434,5
0.06199835,0.08255549,0.024904776,0.11380956,0.033561815,0.68317,5
0.043408792,0.05324842,0.015658228,0.08070181,0.020839876,0.7861428,5
