prob_class_0,prob_class_1,true_label
0.99969655,0.00030345848,0
0.5965433,0.40345666,0
0.024133503,0.9758665,1
0.9238404,0.0761596,0
0.9248456,0.075154394,0
0.63255656,0.36744344,0
0.9814008,0.018599197,0
0.0011797547,0.99882025,1
0.00871551,0.9912845,1
0.98399395,0.01600603,0
0.99705046,0.0029495598,0
0.9897825,0.01021748,0
0.16444731,0.8355527,1
0.011300623,0.9886994,1
0.049577653,0.95042235,1
0.99900305,0.00099697,0
0.9827713,0.017228732,0
0.9832855,0.016714504,0
0.9970676,0.0029324188,0
0.9910624,0.008937612,0
0.890907,0.109093025,1
0.6675803,0.3324197,1
0.99738044,0.0026195715,0
0.9975336,0.0024663555,0
0.006774962,0.99322504,1
0.99945205,0.0005479737,0
0.034371257,0.96562874,1
0.95897275,0.041027233,1
0.9996943,0.0003056909,0
0.99835545,0.0016445724,1
0.02447313,0.97552687,1
0.37661237,0.62338763,1
0.9929965,0.0070035066,0
0.9974059,0.0025941408,0
0.99145305,0.008546941,0
0.7495501,0.25044987,1
0.00037050247,0.9996295,1
0.9988294,0.001170549,0
0.77204746,0.22795254,0
0.0032204986,0.9967795,1
0.00044053793,0.99955946,1
0.025774896,0.9742251,1
0.046473026,0.953527,1
0.77582616,0.22417386,1
0.985708,0.014292019,0
0.23514748,0.7648525,1
0.99948144,0.0005185859,0
0.87302077,0.12697922,0
0.9964929,0.0035070644,0
0.90392125,0.09607873,0
0.007509649,0.99249035,1
0.9968093,0.003190699,0
0.9894966,0.010503419,0
0.7139696,0.2860304,0
0.34865057,0.6513494,0
0.012470603,0.9875294,1
0.9985786,0.001421411,0
0.0008917451,0.99910825,1
0.004175067,0.99582493,1
0.89795053,0.10204946,0
0.042904854,0.95709515,1
0.012929499,0.9870705,1
0.9895945,0.0104055,1
0.8432788,0.15672119,0
0.99302477,0.006975234,0
0.98227614,0.01772386,0
0.04470682,0.9552932,1
0.9994176,0.00058239826,0
0.0014224052,0.9985776,1
0.0061795115,0.9938205,1
0.037096858,0.96290314,1
0.0040057898,0.9959942,1
0.99649215,0.0035078577,0
0.018461585,0.9815384,1
0.9992377,0.0007622895,0
0.00026506186,0.99973494,1
0.9979037,0.002096284,0
0.0098207,0.9901793,1
0.0011943579,0.99880564,1
0.07121879,0.9287812,1
0.01514715,0.98485285,1
0.021598041,0.97840196,1
0.94047654,0.059523474,0
0.6067023,0.39329767,1
0.043555975,0.956444,1
0.9992702,0.0007297769,0
0.042700887,0.9572991,1
0.03129828,0.9687017,0
0.0015220046,0.998478,1
0.9974466,0.002553402,0
0.08273566,0.91726434,1
0.6460332,0.35396677,0
0.64042294,0.35957706,1
0.9814295,0.018570466,0
0.87783957,0.12216046,0
0.005483687,0.9945163,1
0.00062304735,0.99937695,1
0.07681227,0.92318773,1
0.9978363,0.0021637247,0
0.117557585,0.8824424,0
0.99891514,0.0010848928,0
0.9937859,0.0062140767,0
0.030083716,0.9699163,1
0.99427336,0.0057266126,0
0.97921,0.020789992,0
0.00018829107,0.9998117,1
0.9996507,0.00034927687,0
0.9970164,0.0029836132,0
0.99829274,0.001707244,0
0.9981632,0.0018367812,0
0.9877523,0.01224767,0
0.14981085,0.85018915,1
0.99423873,0.0057612406,0
0.99931216,0.0006878554,0
0.0012415648,0.99875844,1
0.05333507,0.9466649,0
0.26131737,0.7386826,0
0.99818236,0.0018176715,0
0.98889035,0.011109653,0
0.1020655,0.8979345,0
0.0071204305,0.99287957,1
0.99903405,0.0009659786,0
0.35433638,0.6456636,1
0.0074622035,0.9925378,1
0.9970942,0.0029057884,0
0.99729943,0.0027005968,0
0.998237,0.0017629905,0
0.006344676,0.9936553,1
0.27246463,0.72753537,1
0.96979725,0.030202735,0
0.9987989,0.001201097,0
0.9963092,0.0036907762,0
0.9879796,0.012020436,0
0.98867834,0.011321641,0
0.028256953,0.97174305,1
0.49173033,0.50826967,0
0.95523864,0.044761356,0
0.20668906,0.79331094,1
