prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,true_label
0.9097861,0.015481186,0.07111986,0.00017733792,0.0024243798,0.0010111415,0
0.512412,0.4725057,0.013081853,0.0005291117,0.0012522622,0.00021905756,0
0.87245864,0.014539839,0.10851557,0.00018643022,0.002455275,0.0018442456,0
0.63640845,0.023805182,0.3242071,0.00036365955,0.002591602,0.012624074,0
0.8159191,0.014814038,0.16123699,0.00030146944,0.0033445228,0.004383858,0
0.8694009,0.015485339,0.110802926,0.00017507696,0.00232635,0.0018093096,0
0.2601642,0.029999882,0.4860324,0.0012702342,0.0053372933,0.217196,0
0.879406,0.013998433,0.10204372,0.00019788086,0.0026117123,0.0017422328,0
0.8923019,0.021700805,0.08322762,0.00013551279,0.0016080845,0.0010260722,0
0.87088436,0.014262031,0.11041187,0.00018905321,0.0023708753,0.0018817892,0
0.5506125,0.04547191,0.3830579,0.00047150152,0.0015477021,0.018838534,0
0.86340755,0.044454195,0.09005085,0.00015258553,0.0009540944,0.0009806613,0
0.030922154,0.96170384,0.0058409967,0.0006082776,0.0005348791,0.0003897897,0
0.7610774,0.084516205,0.14865725,0.0001810955,0.002713305,0.002854748,0
0.0016668156,0.992081,0.00022716884,0.0054243295,0.00050343096,9.719575e-05,1
0.0018001698,0.99454653,0.00035949182,0.0028968358,0.00027772557,0.00011915769,1
0.011100606,0.98459285,0.00089576916,0.0031681047,0.00015389251,8.8783156e-05,1
0.14504069,0.8428581,0.009960262,0.00060216896,0.0012675545,0.00027141545,1
0.682334,0.29794407,0.012292107,0.0007200714,0.006408272,0.00030142989,1
0.67987907,0.022594338,0.2864514,0.00023571389,0.0022198043,0.008619619,1
0.0060671275,0.9872383,0.0006036314,0.0058019254,0.00021321152,7.58e-05,1
0.0019243191,0.99428034,0.00047824936,0.0029714995,0.0001979028,0.00014767633,1
0.0024414256,0.9919769,0.0010861314,0.0032930607,0.00066767744,0.00053473166,1
0.044576664,0.94487447,0.008481326,0.0008934768,0.00066089456,0.00051331596,1
0.012179708,0.98304856,0.0028089315,0.0012205672,0.00041458834,0.00032769248,1
0.78196305,0.015960315,0.19379194,0.00028291397,0.002737324,0.005264476,1
0.17263685,0.69622296,0.12392459,0.00070078566,0.0009090106,0.0056057745,1
0.9219426,0.040774662,0.034910876,0.00016469636,0.0018038686,0.00040339248,1
0.47040203,0.5175967,0.009468652,0.000882387,0.0014634054,0.00018680042,1
0.0057789455,0.9911628,0.00062088907,0.0021914686,0.00016390221,8.204483e-05,2
0.8999167,0.016328154,0.079441756,0.00017077613,0.0029246178,0.0012178809,2
0.27536198,0.029307012,0.54877543,0.00086221227,0.006554485,0.13913888,2
0.91185874,0.023936093,0.060227025,0.0001945289,0.0028190797,0.00096452696,2
0.0013163292,0.96524286,0.00029467072,0.032682974,0.00032713244,0.00013603111,3
0.0023788945,0.97449046,0.00034902635,0.02201987,0.0006526282,0.00010921396,3
0.09749694,0.67136973,0.0066845706,0.055425994,0.16643707,0.0025856963,4
0.004302925,0.0023415142,0.0012603732,0.0046838946,0.9549543,0.032457035,4
0.00077344093,0.0007603168,0.0040362235,0.0011872611,0.0015728144,0.9916699,5
0.00036700585,0.0005766101,0.0012058042,0.007664258,0.0016960722,0.9884902,5
0.00036939094,0.0004025688,0.001595393,0.0011320369,0.0015683717,0.99493223,5
0.00032223135,0.00038503608,0.0010537229,0.0023085503,0.0017760093,0.9941545,5
0.000538486,0.00040439056,0.0017018677,0.0012683714,0.0058257766,0.99026114,5
0.00035316765,0.00039157132,0.0009176701,0.005119109,0.00345709,0.9897614,5
