index,true_label,pred_label,true_label_decoded,pred_label_decoded
176,0,1,0,1
179,0,1,0,1
180,0,1,0,1
228,1,0,1,0
309,1,0,1,0
377,0,1,0,1
635,1,0,1,0
710,0,1,0,1
802,1,0,1,0
804,1,0,1,0
859,1,0,1,0
867,1,0,1,0
1003,0,1,0,1
1005,0,1,0,1
1007,0,1,0,1
1137,1,0,1,0
1210,1,0,1,0
1346,1,0,1,0
1545,1,0,1,0
1724,1,0,1,0
1773,0,1,0,1
1798,0,1,0,1
1800,0,1,0,1
1807,0,1,0,1
1819,0,1,0,1
1822,0,1,0,1
1839,0,1,0,1
1887,1,0,1,0
1894,0,1,0,1
1912,0,1,0,1
1964,1,0,1,0
1977,1,0,1,0
1992,0,1,0,1
1993,0,1,0,1
2032,0,1,0,1
2039,0,1,0,1
2041,0,1,0,1
2123,1,0,1,0
2125,1,0,1,0
2130,1,0,1,0
2134,1,0,1,0
2170,1,0,1,0
2204,1,0,1,0
2215,1,0,1,0
2216,1,0,1,0
2382,1,0,1,0
2390,1,0,1,0
2404,1,0,1,0
2423,0,1,0,1
2430,0,1,0,1
2438,0,1,0,1
2442,0,1,0,1
2445,0,1,0,1
2507,1,0,1,0
2651,1,0,1,0
2723,1,0,1,0
2738,1,0,1,0
2753,1,0,1,0
2835,0,1,0,1
2868,0,1,0,1
2878,0,1,0,1
3026,1,0,1,0
3087,0,1,0,1
3089,0,1,0,1
3101,0,1,0,1
3111,0,1,0,1
3119,0,1,0,1
3139,0,1,0,1
3141,0,1,0,1
3225,1,0,1,0
3238,1,0,1,0
3323,0,1,0,1
3327,0,1,0,1
3370,1,0,1,0
3406,0,1,0,1
3424,0,1,0,1
3425,0,1,0,1
3506,0,1,0,1
3791,1,0,1,0
3888,0,1,0,1
3899,0,1,0,1
4048,1,0,1,0
4150,1,0,1,0
4183,1,0,1,0
4238,1,0,1,0
4336,1,0,1,0
4338,1,0,1,0
4344,1,0,1,0
4368,1,0,1,0
4468,1,0,1,0
4535,0,1,0,1
4554,0,1,0,1
4555,0,1,0,1
4575,0,1,0,1
4582,0,1,0,1
4608,0,1,0,1
4633,0,1,0,1
4641,0,1,0,1
4642,0,1,0,1
4709,1,0,1,0
4732,0,1,0,1
4828,1,0,1,0
4834,1,0,1,0
4950,1,0,1,0
4951,1,0,1,0
4986,1,0,1,0
5038,0,1,0,1
5055,0,1,0,1
5057,0,1,0,1
5059,0,1,0,1
5065,0,1,0,1
5066,0,1,0,1
5089,0,1,0,1
5271,1,0,1,0
5320,1,0,1,0
5327,1,0,1,0
5386,1,0,1,0
5387,1,0,1,0
5540,1,0,1,0
5541,1,0,1,0
5542,1,0,1,0
5544,1,0,1,0
5581,0,1,0,1
5631,0,1,0,1
5640,0,1,0,1
5644,0,1,0,1
5647,0,1,0,1
5649,0,1,0,1
5676,0,1,0,1
5678,0,1,0,1
5690,0,1,0,1
5713,0,1,0,1
5733,0,1,0,1
5735,0,1,0,1
5754,0,1,0,1
5870,1,0,1,0
5872,0,1,0,1
5944,1,0,1,0
5948,1,0,1,0
6099,1,0,1,0
6124,1,0,1,0
6195,1,0,1,0
6238,0,1,0,1
6257,0,1,0,1
6259,0,1,0,1
6476,1,0,1,0
6479,1,0,1,0
6536,1,0,1,0
6604,1,0,1,0
6832,1,0,1,0
6853,0,1,0,1
6922,1,0,1,0
6959,0,1,0,1
7061,1,0,1,0
7062,1,0,1,0
7108,0,1,0,1
7121,0,1,0,1
7220,1,0,1,0
7230,1,0,1,0
7245,1,0,1,0
7273,1,0,1,0
7300,1,0,1,0
7304,1,0,1,0
7446,1,0,1,0
7450,1,0,1,0
7578,0,1,0,1
7633,1,0,1,0
7647,0,1,0,1
7736,1,0,1,0
7739,1,0,1,0
7766,0,1,0,1
7769,0,1,0,1
7788,0,1,0,1
7954,0,1,0,1
7960,0,1,0,1
7984,0,1,0,1
8027,0,1,0,1
8095,0,1,0,1
8167,1,0,1,0
8205,1,0,1,0
8395,0,1,0,1
8437,0,1,0,1
8749,0,1,0,1
8753,0,1,0,1
8768,1,0,1,0
8904,0,1,0,1
8907,0,1,0,1
8911,0,1,0,1
8919,0,1,0,1
8923,0,1,0,1
8926,0,1,0,1
9014,1,0,1,0
9020,1,0,1,0
9063,1,0,1,0
9064,1,0,1,0
9066,1,0,1,0
9078,1,0,1,0
9087,1,0,1,0
9168,0,1,0,1
9215,0,1,0,1
9252,0,1,0,1
9255,0,1,0,1
9258,0,1,0,1
9259,0,1,0,1
9280,0,1,0,1
9285,0,1,0,1
9303,0,1,0,1
9324,1,0,1,0
9352,0,1,0,1
9356,0,1,0,1
9409,0,1,0,1
9499,1,0,1,0
9560,1,0,1,0
9623,0,1,0,1
9627,0,1,0,1
9628,0,1,0,1
9640,0,1,0,1
9642,0,1,0,1
9644,0,1,0,1
9753,1,0,1,0
9802,0,1,0,1
9803,0,1,0,1
9805,0,1,0,1
9834,1,0,1,0
9946,1,0,1,0
10073,0,1,0,1
10077,0,1,0,1
10194,0,1,0,1
